roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 10),Rt (week 11),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt-by-week,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
Andorra,mean,3.937094026551875,3.9299518189935245,3.9112289763899177,,,3.8569056867623708,3.7337419637043494,,,,,,,,0.1021644091021454,0.11682070015441895,,,0.13416068106525383,0.1494741403277005,,,,,,,,1.4033247012740977,0.00658979350220635,0.012517267287410965,,,0.01850856123617749,0.024753489643884553,,,,,,,,511.37381603699316,,511.2979939432473
Andorra,min,1.0171165953640788,1.017116582464748,1.0171165430547144,,,1.017116383239187,1.0171157351558577,,,,,,,,0.002596154866223465,0.0010496328518773382,,,0.0008622162866234233,0.0008133243230150478,,,,,,,,0.887270077508782,0.00012123304792694655,9.085950147986132e-05,,,8.70432524022632e-05,9.920275492880509e-05,,,,,,,,,,
Andorra,std,1.8891686221346942,1.8805292574263428,1.8607114596504757,,,1.8148388311222623,1.7336355172380917,,,,,,,,0.12422327425781779,0.11168472876722801,,,0.12074948286126472,0.13029490035207983,,,,,,,,0.1509413366998357,0.008794760346735424,0.013088821260012496,,,0.018113927875960594,0.023567395447061285,,,,,,,,32.909304049399985,,32.88938468504461
Antigua and Barbuda,0.025,1.188561994089468,1.1874576772812868,1.1828165880574801,,,1.1650941326883688,,,,,,,,,0.019696422928485034,0.016310582114183375,,,0.014880740120846206,,,,,,,,,2.3028727893587546,0.0032042911167434788,0.004501184908430707,,,0.0047451503333201415,,,,,,,,,67.71094138138633,,67.70991809093991
Antigua and Barbuda,0.25,2.1278879567526476,2.1259562488100587,2.118768106385752,,,2.0874354591345727,,,,,,,,,0.055048580341465904,0.06135651089818249,,,0.06570762860594428,,,,,,,,,2.9385682549350065,0.011197533332336196,0.019810535463119776,,,0.025207091770501212,,,,,,,,,94.60208345210393,,94.6003282007024
Antigua and Barbuda,0.5,3.3322696117383765,3.3233604226987628,3.302288112483947,,,3.2396439397849472,,,,,,,,,0.11254626419018278,0.1444380169934489,,,0.1627332407373202,,,,,,,,,3.3314404289857085,0.02405860821320266,0.04742785774033236,,,0.06385558955791461,,,,,,,,,108.71189539012543,,108.70975607800256
Antigua and Barbuda,0.75,5.34935479143606,5.336754729163899,5.290920162308286,,,5.150361666863081,,,,,,,,,0.2562184616530835,0.35147911418315314,,,0.3984732923218619,,,,,,,,,3.8010262170918123,0.054921346638160215,0.11854614779435058,,,0.16518597038877258,,,,,,,,,122.82170732814694,,122.8191839553027
Antigua and Barbuda,0.975,11.793375830025175,11.761278940885253,11.6432091060096,,,11.282544159214954,,,,,,,,,0.9843123151233513,1.088576441588449,,,1.104696800579136,,,,,,,,,4.878973231792656,0.27589293839372775,0.5236284166471236,,,0.6373041189237308,,,,,,,,,149.71284939886453,,149.7095940650652
Antigua and Barbuda,max,30.33314230200687,30.311381501329205,30.24516058544478,,,29.980606970642125,,,,,,,,,10.300548140540679,10.98388586092221,,,10.28177163468371,,,,,,,,,7.911371023504605,10.043750120704228,16.18174134476789,,,12.939046183276572,,,,,,,,,,,
Antigua and Barbuda,mean,4.167928033425989,4.15578019232645,4.124202235564069,,,4.031070784745721,,,,,,,,,0.21675290987085397,0.26849499034081287,,,0.2902663629682853,,,,,,,,,3.404995875674385,0.054391101921575695,0.10619353317543141,,,0.13677236379059532,,,,,,,,,108.71189539012543,,108.70975607800256
Antigua and Barbuda,min,1.002429435856519,1.0024294358469998,0.8625379931496215,,,0.46652283718693066,,,,,,,,,0.00416839612677527,0.002401972431532164,,,0.0022705993151777787,,,,,,,,,1.476402792085609,0.0006847871996219944,0.0006810582434783223,,,0.0005438647517989761,,,,,,,,,,,
Antigua and Barbuda,std,2.850552370092988,2.8368683955293204,2.8048055783723895,,,2.7238287463706086,,,,,,,,,0.31672684608050233,0.34405213515024496,,,0.3508633295338227,,,,,,,,,0.6607431743744894,0.15132711764194628,0.23400542831493357,,,0.24535462312186077,,,,,,,,,20.919238482007522,,20.91866907272998
Argentina,0.025,1.842131233675895,1.8421234654166057,1.8420744030989096,,,1.8418961169928165,1.8394933022658047,1.8344546874749932,,,,,,,0.015129736403509418,0.014124554848471887,,,0.015444737613231969,0.01842480122628564,0.02243678013878158,,,,,,,1.0338364949251821,0.0006454150637959866,0.0008250592206103618,,,0.0010101256006375963,0.0014168104128142384,0.0021213787826852046,,,,,,,721.0876994556645,,720.9870918455141
Argentina,0.25,2.9128184248459146,2.912808813245973,2.911979054071655,,,2.9115669888774827,2.90809861056783,2.901494617289335,,,,,,,0.03193358202573536,0.03087242109005603,,,0.03506239526834479,0.04329906093410739,0.053997237229061704,,,,,,,1.1477585802573578,0.0014743076853962016,0.0019135692357255655,,,0.0024368398225444194,0.003592138046723634,0.005425676832401095,,,,,,,778.941603361138,,778.7505182652905
Argentina,0.5,3.7855993093111513,3.785538311844981,3.7850799754340767,,,3.7824830488016152,3.776104722974761,3.764763202871977,,,,,,,0.0517370818944335,0.05050314264585471,,,0.057390980290017365,0.07143967081931288,0.08923191544822437,,,,,,,1.2122292032822126,0.002451469950342151,0.0031898249771803904,,,0.004122872184170175,0.00608026161692239,0.009184544815068724,,,,,,,809.2976106233025,,809.0590518908033
Argentina,0.75,4.90583417315101,4.905584331159576,4.905018725795083,,,4.901555167095852,4.889730595270804,4.863355397219257,,,,,,,0.08706326867949934,0.08508466449748789,,,0.09753291801465055,0.12052533870479895,0.1489022157380476,,,,,,,1.2832693241782134,0.004267863212715442,0.005517946532491361,,,0.0071415375953631805,0.010492524270614714,0.01563353548078926,,,,,,,839.6536178854669,,839.3675855163161
Argentina,0.975,8.153463728685784,8.144062592660845,8.111607702903438,,,8.09455414863617,8.04372867142264,7.930652626347985,,,,,,,0.26859727315465604,0.2509369401689916,,,0.27692394678682597,0.32587179963258617,0.38703070621129465,,,,,,,1.4309468118479252,0.01367008725139563,0.01706872235161575,,,0.02144206339153221,0.0301014207250412,0.04282160315722002,,,,,,,897.5075217909405,,897.1310119360924
Argentina,max,20.436562245628213,20.317369088241417,19.964485554048785,,,18.685766116845155,15.11677849915229,14.73019948243792,,,,,,,1.0691811091698578,0.7191953082727799,,,0.704293666006677,0.7620900707103768,0.8023372551392507,,,,,,,1.6592641526356475,0.0656587052827998,0.06545914128692223,,,0.07719692086331084,0.09290924042008353,0.11737765759909102,,,,,,,,,
Argentina,mean,4.082741185502315,4.082203471409364,4.080786274291659,,,4.076604615646243,4.066270166282441,4.042268575013748,,,,,,,0.07410901482611257,0.07059748807094172,,,0.07946669043391455,0.09671071659920179,0.11808709039593628,,,,,,,1.218175023859628,0.0036235272160509424,0.004614428994564873,,,0.005892464896342786,0.008483765610103607,0.012497020024521282,,,,,,,809.2976106233025,,809.0590518908033
Argentina,min,1.1892841314328368,1.1892832807438116,1.189280681779115,,,1.189270143390096,1.1892274234440223,1.1890544371663192,,,,,,,0.006700781277763598,0.005153687678436545,,,0.005235004419963073,0.0055652408843314665,0.005839250409579868,,,,,,,0.8942174938058621,0.00020655038180762732,0.0002935182005339888,,,0.000371037624289673,0.00047619314502790844,0.0006386283814888374,,,,,,,,,
Argentina,std,1.6335838516726033,1.6322839523084207,1.629130676931782,,,1.6211181140700492,1.6050418916037898,1.5781119630843388,,,,,,,0.07404662190755973,0.06543673118095014,,,0.07121150934590448,0.08245260025378812,0.09594112908925631,,,,,,,0.10110906213725875,0.0039422011830238645,0.004643936013582047,,,0.005759051359608388,0.00783721654536478,0.01090983384766128,,,,,,,45.00588371185723,,44.935499192836964
Armenia,0.025,2.979861769849845,2.9796967772003855,2.9787216790617324,,,2.9523465762603154,2.8150396743209796,2.358259032612665,,,,,,,0.030961670319452267,0.04533548353109197,,,0.05830369131543833,0.06724694703191898,0.07243727417689716,,,,,,,0.8492661834913351,0.0007793001421453646,0.0018632265302748266,,,0.0033848070487696304,0.0049101125132321915,0.006213402005810605,,,,,,,552.1562767681859,,552.1315597262051
Armenia,0.25,5.796734246967658,5.7925890243272455,5.768438619100995,,,5.689886320962033,5.440930618059617,4.846947591271851,,,,,,,0.07346772565621172,0.11338118755377213,,,0.1451030448160292,0.16709054406533624,0.18091831101734918,,,,,,,0.9795643569507626,0.0019647879695561185,0.005141164631332434,,,0.0090411916321056,0.012797895679768197,0.015871154676883832,,,,,,,598.4205255065718,,598.3916093551566
Armenia,0.5,8.119366632595753,8.108094708188814,8.07125144949987,,,7.936776227967449,7.573743362805347,6.789491436899097,,,,,,,0.12165584269993182,0.18768060680161502,,,0.23255518129282557,0.263169382317817,0.28155080980719405,,,,,,,1.0583524016353967,0.003353365356567162,0.00885950789815726,,,0.014915711631424553,0.020509587414069063,0.025028198630657424,,,,,,,622.6954279051316,,622.6643084763595
Armenia,0.75,11.224942886891224,11.203925289534657,11.121337932606638,,,10.90692241582699,10.353392180196577,9.282677878969828,,,,,,,0.19861836752076067,0.29690730193346926,,,0.35409148768744003,0.38926825476041016,0.4128948621595391,,,,,,,1.1431612911181186,0.005673795689662817,0.014716579647488867,,,0.023713160624836353,0.03159298423555726,0.03792281620988456,,,,,,,646.9703303036914,,646.9370075975623
Armenia,0.975,20.337477113023585,20.306193745396847,20.059359825460675,,,19.483269759363605,18.342800478432313,16.087266840717323,,,,,,,0.4621964667126634,0.5941931886690384,,,0.6495421749779617,0.6824224723577692,0.7009418617917852,,,,,,,1.3176861624730123,0.01391443561788773,0.03285154722404362,,,0.04846752149510679,0.06099865620868473,0.0713391780515041,,,,,,,693.2345790420774,,693.1970572265137
Armenia,max,40.92745397986364,39.55524172408049,37.63432834922359,,,37.280833965052366,35.925312683700994,31.438934415204393,,,,,,,0.941191897164118,0.920100963048044,,,0.931628092165167,0.9375230172304615,0.9407678897837511,,,,,,,1.8335484134968465,0.04476345341298863,0.0869392257513807,,,0.1077355399639653,0.12245951217665886,0.14481573177301463,,,,,,,,,
Armenia,mean,9.015877567109506,8.994349370819636,8.937518789220745,,,8.765106767749257,8.332089269731247,7.4291734618025265,,,,,,,0.15411488913894633,0.22334175084118565,,,0.2661097489780317,0.29362389041167636,0.31108747948154863,,,,,,,1.0651968777653347,0.004399220136299175,0.011163725670940339,,,0.01793985548832858,0.023919828403707374,0.028771832195791706,,,,,,,622.6954279051316,,622.6643084763595
Armenia,min,1.4205408721239376,1.4204674901503307,1.4202434826862427,,,1.4193379976770026,1.4157132101822738,1.2395697209538914,,,,,,,0.011231002341381928,0.012361136794036748,,,0.012579410551055997,0.012718093830508077,0.012795031535842766,,,,,,,0.6987616416441316,0.00024448555097453424,0.0005164987264821286,,,0.0008028369707623032,0.0010309899332620533,0.0012203950148041733,,,,,,,,,
Armenia,std,4.495441525130571,4.471281195436188,4.415571110073013,,,4.280008836969449,4.019743980202178,3.5789466767980396,,,,,,,0.11397429340516882,0.14533658969611707,,,0.157512164702822,0.16388238142127332,0.16779068408939043,,,,,,,0.12026843156079244,0.0035828866734998297,0.008351058269688192,,,0.012120190134004302,0.015050651936747162,0.0174098719355546,,,,,,,35.990024150111736,,35.986757566214294
Austria,0.025,1.5984296931970152,1.5984260770666285,1.5984150292475654,,,1.5983702309485497,1.5981886111900594,1.597544441575081,1.5944535639781006,1.5805536511129228,,,,,0.014150527161394514,0.012030652704435625,,,0.012110589364667157,0.013189423073153577,0.015840007671129523,0.019659401980923547,0.022746332572608014,,,,,1.0637731499621683,0.00035604490974055656,0.0003870815129397338,,,0.0004056516480737252,0.0004775302189549371,0.0006876177406634365,0.0011557999454525798,0.0018269714855237997,,,,,1150.067273912729,,1150.0543414210892
Austria,0.25,2.251076453606836,2.2510665065872786,2.2510361171182005,,,2.2508897031921253,2.250259700234288,2.2480627197893455,2.2385176682722703,2.200714652018196,,,,,0.032186159072562504,0.02840664993122503,,,0.028866562154820877,0.032105312549975985,0.04030988919684519,0.05299189876300083,0.06373028984354664,,,,,1.1784724993431768,0.0008530619930513275,0.0009489277239841053,,,0.0010091680555386372,0.0012269233731981692,0.00189159083988207,0.003308095958180695,0.0052722618267748225,,,,,1235.0666540877116,,1235.0534644380896
Austria,0.5,2.814797132918507,2.8147788722859737,2.814723084232455,,,2.8144919628300173,2.813261584977722,2.8091636643123024,2.7918074223260936,2.728972260923223,,,,,0.055682030687216694,0.049373107637823335,,,0.050494860259850935,0.05688922218343019,0.07278138353620395,0.09603985818032129,0.11679457662027426,,,,,1.2425568460963354,0.001531466508408396,0.0016971443301921152,,,0.0018093572132041877,0.002233194041736195,0.0035050831140378234,0.006157592121062724,0.009815618733824843,,,,,1279.6659227228424,,1279.652598142143
Austria,0.75,3.63562471203001,3.6355970701028526,3.6354924394729373,,,3.635066769476285,3.6330062871629973,3.625745241637566,3.598202210740581,3.481482568511478,,,,,0.11077537440285505,0.09746703098427578,,,0.09927273630887022,0.11162854757631896,0.14234925252883557,0.1884648073616399,0.23008138583229767,,,,,1.3123851311430148,0.0030577305143693508,0.003379304462754844,,,0.0035873225514394184,0.004435798882279257,0.006959592479366678,0.012280821171065158,0.019606415566550444,,,,,1324.2651913579732,,1324.2517318461964
