model,roi,ll_,R0,beta,sigmac,sigmar,sigmad,sigmau,mbase,mlocation,extra_std,q,cbase,clocation,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),car (week 5),ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),waic,loo,Rt-by-week,car-by-week,ifr-by-week,Rt (week 6),car (week 6),ifr (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt (week 10),car (week 7),car (week 8),car (week 9),car (week 10),ifr (week 7),ifr (week 8),ifr (week 9),ifr (week 10),Rt (week 11),car (week 11),ifr (week 11)
nonlinearmodel,Cuba,-240.1928099874177,3.735395732070941,0.3247082354540851,0.014622579043247094,0.03773578964945255,0.016189356208877632,0.06875698272309855,0.2814699791668591,77.94054949067962,0.8582476697382893,0.07169620071161387,1.896434424954732,40.483758172161444,3.624763288599435,3.5482234437541456,3.414271125645822,3.255352656387906,3.100468934098186,,0.05982154964340308,0.06263872347235787,0.06742798137441225,0.07411842345381214,0.08346001410999884,,0.002679507291815919,0.004152122453754161,0.0052929552747861845,0.006204315063430589,0.007765297160253487,,721.1101895791159,1897.7738220688054,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Cyprus,-258.24562364232594,6.907901933501654,0.8131735898525213,0.03503796684281353,0.03633043050502947,0.02116872578204045,0.06685362228265904,0.20448935350559172,35.428747963495,1.3425212284104324,0.07321752086878353,3.088947006060325,29.8378627188904,6.384882484710067,5.735261708133011,4.827202858066832,3.835743138413555,2.9384674117639182,,0.1451331019114889,0.21487052592121267,0.24978438745010684,0.27540796703676507,0.2951547231043625,,0.00704690529801685,0.018426637934696673,0.028481506488178182,0.03667927399412328,0.04390342245092639,,579.5366445065171,918.1898110175767,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Czechia,-471.9496431098845,4.423071105793232,0.3475540683444549,0.015642946708237244,0.019126696218067216,0.01107876956857812,0.06720534604532821,0.2675351525736354,70.19336385292138,1.1312059215402686,0.07195599995060256,2.238467584305474,39.495497767174754,4.293157677613626,4.189612072159497,4.03609470065839,3.8587217764812016,3.7035988066537495,3.5689779923777327,0.06036830636591226,0.06526233513656894,0.07200169138076792,0.085942198574859,0.11137162661472912,0.14297493767483965,0.0017090212920043322,0.0026793453525581845,0.0034341280067215463,0.004714497138900837,0.007610172582430262,0.012697047605200067,1760.7529114011309,2495.5579846459127,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Denmark,-546.3965639792116,6.4846122276197065,0.6366220537611773,0.030755470757169695,0.04381018405224435,0.016747089705086707,0.06355542765307987,0.26443150230752965,41.57088716222856,1.5053950543071977,0.07207160051927661,2.4348968087288734,34.7646623227944,6.285540667620822,6.0906426275200705,5.754314748754281,5.221064861059909,4.510069322727077,3.695691666222782,0.08648351040145677,0.11689246917476095,0.1433810676602318,0.17102243826661923,0.2045298559754653,0.2395125697843655,0.002975352727178135,0.005960589615963427,0.009406761621960885,0.013336260038579895,0.018905129767246065,0.0263094539076527,1574.3462903452273,2204.937688252589,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Diamond Princess,-242.76074031482256,11.522270029687514,2.8627753038033257,0.20505075204053078,0.06549119842662965,0.03452628595892776,0.07533897356727925,0.1077712447307021,7.415075986258141,4.815031014187225,0.07129176328331713,4.46041633110357,14.803035553970306,3.4946099372074935,2.288844594346296,1.046562355063819,0.5744131953332876,0.4346377469033748,0.3934846817286166,0.5976659176131164,0.8024042713042767,0.7695909415813763,0.8436052854131839,0.8456908883146914,0.8278128052783463,0.0464142097722515,0.1397599448479644,0.2195101833918361,0.26504867436958557,0.29354062833446914,0.3100949644368648,548.6638834601546,529.7308254798018,,,,0.3748469627747535,0.8298959815223756,0.3199601919645448,0.36697740674487106,0.36287630084804695,0.3605384311560592,,0.833728496635616,0.8310789976850792,0.7925317578055189,,0.3246956023711436,0.3284364523085118,0.32967552051017407,,,,
nonlinearmodel,Djibouti,-140.61935685789177,4.300008719256343,0.42665480337009426,0.02224239605192088,0.06659642937515646,0.03746857613404396,0.06946499634795195,0.2552170998901249,87.3977859724931,1.910465560592995,0.07412112626082103,2.263611741242656,30.634801088088572,4.0862201502534905,3.9303822233477104,3.7215463166346963,,,,0.08774042029091453,0.10372415002056995,0.112758017773469,,,,0.0075753847581020335,0.012389574073854033,0.01506057251329216,,,,303.42477946036115,470.69118170270593,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Dominican Republic,-358.003991020361,4.533010687407784,0.34541352064510034,0.015992667469574433,0.018744253832263955,0.024471887149729924,0.060095874710777014,0.26034104470600394,72.03029360745052,1.2150191147784843,0.07029762721120209,1.2838921229515239,49.1710586726857,4.562372045745329,4.562231313395866,4.516699640360683,4.452160503021873,4.374924469806977,,0.04534188645912711,0.04212389675117243,0.04634427969767693,0.0574179863117474,0.07579166077397181,,0.0030023377225979146,0.0037480362059609086,0.004693281553627806,0.006510547619403801,0.010567234644555518,,916.4793136310768,1376.2573591389028,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Ecuador,-458.002626756694,3.6818221649410425,0.306103147158834,0.01542487312336337,0.023604651673005322,0.025193736524979145,0.062169901570818975,0.2364343853785233,94.76736992218075,1.5407926024578016,0.06964934850527149,0.4478102706354422,17.46170931321669,3.7831771210244733,3.839147592351737,3.8806617151804623,3.878212549973304,3.85194595513094,3.814734243605447,0.04186257281710858,0.02727116068168039,0.02597286261882774,0.02638497245695811,0.03068486978288374,0.0388226892496201,0.003331063555452235,0.0031671946410966956,0.0034261417335907864,0.0030664747687113468,0.0036727300645083235,0.005516531449356098,2268.1153909423106,3543.961541707258,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Egypt,-425.9963209893621,5.06807633587695,0.5749437941332463,0.02569866782032154,0.05096134894304352,0.018655726849956,0.06326687976799192,0.26128713830809863,27.433298426108266,0.944183701604015,0.07822888471985356,3.0964716545796707,23.99191376906903,4.672878182279442,4.0752131456353595,3.259137018019768,2.573800997407468,2.1871898156564766,,0.11663879364001413,0.15772775153315158,0.17630011711515597,0.1876870545382502,0.19774735462072007,,0.005573518460279731,0.012393477066629854,0.0173953301987762,0.02071709336026662,0.023287382039282177,,2056.9030242380695,4287.121449381818,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,El Salvador,-131.24285184729922,5.019117394469472,0.5480190573504757,0.02397399923035603,0.05355091761495502,0.027789327712237223,0.06759547010646919,0.23050459984872818,49.960448051157414,0.8378463851525666,0.07239161621327247,2.6849863565309566,29.331771570987932,4.78688724624513,4.5012654757521435,4.054295337242024,,,,0.10748213694186054,0.14831815018095312,0.17094043015033744,,,,0.007233009463108945,0.01599103731178493,0.022797065392779595,,,,281.19789874175075,547.8875451386217,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Estonia,-328.7510687685271,4.683345797303776,0.3867512595037673,0.016221017887896073,0.024242723320759198,0.01611499307833427,0.06350431419089725,0.23994894574959413,48.89218739047023,1.337312559619874,0.06986462592036571,2.4214487578628585,38.002931198961505,4.551514506675785,4.365062874117353,4.077729155904024,3.7165668071541127,3.346678192243661,,0.07169708253232693,0.09254204984374947,0.11223364122290155,0.13301738474532948,0.1524135451775943,,0.0031452575791710963,0.006587210793484342,0.010383762183404099,0.015065718051049616,0.02063277282707957,,718.6177364288021,1250.610759369247,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Ethiopia,-117.54723839138329,3.212676594275856,0.3052236365843526,0.012676637329166476,0.054415363787372883,0.05460222125163121,0.06716955180809667,0.2179862693154564,49.73299236842292,1.7912990374672257,0.07150575114729293,1.8075194360205633,30.558583059661146,3.0803344059175153,2.9335886295359606,2.687796890562886,2.418031540543465,,,0.07175950688099278,0.07987038726099521,0.08610075777398205,0.09105041839903097,,,0.01162957676920679,0.019191534272278127,0.024010656332247,0.027201301649622228,,,239.88234616575767,240.25637313296465,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Finland,-377.9822841795192,4.698046273653613,0.40665680163388207,0.019584331997411657,0.04055151700849817,0.026481925864816,0.0649273526576766,0.2617138059381895,49.888788713718924,2.185308861522939,0.07385135563694331,2.4671003471829334,33.66199451619018,4.466593421135046,4.226985625633103,3.847072438040884,3.4565964766900255,3.0888057716027015,2.7649020196879395,0.07797685199684662,0.09522464378310039,0.10930993988132384,0.12585006422949807,0.1457251649759681,0.16717486773509815,0.0051350592170590695,0.009290366343800902,0.013090785752838847,0.016839272915496042,0.021953677940685812,0.028652980996999616,882.8852216994791,1783.2015600745208,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,France,-1094.758113866419,1.618587098712343,0.18937525984522224,0.0071775980523619476,0.03014050743614312,0.023662249355974625,0.0830216788379796,1.789162205173768,25.6231680502529,1.5679086978283439,0.05803833053179594,3.8905319238290508,44.73497746221584,1.6820917429875533,1.8112702169049504,2.0846802421229995,2.487912909645587,2.8938847206355405,3.1049305680207313,0.07923956533025234,0.05416012036006172,0.049145779433521226,0.04640605446066799,0.01870401304078538,0.018060874154009227,0.006912236662172214,0.007971578710198851,0.005622729742933229,0.005726564458123766,0.004515401406734549,0.0009647786039710257,1771355.2838254631,131480.72160507392,,,,3.09615931017761,0.02236050782766195,0.0014147897081187007,2.9912173814902996,2.90575468818916,2.8524747443730645,2.8143672192321,0.04245348915448141,0.05436278132386645,0.069404351308112,0.09099853790325696,0.003277102891364355,0.00472726802662497,0.007084570488961274,0.011884657361753604,,,
nonlinearmodel,Gabon,-85.79937075745194,3.7604049433590783,0.39816628010194705,0.018598556995988953,0.0523396552254242,0.06336668361184374,0.06958270865636836,0.2017019389165192,49.13050796690389,2.5233412971356133,0.07102076748050903,2.0885315601489927,27.268500441537206,3.513351339134392,3.315826934612513,3.0325049363612058,,,,0.08980760674174042,0.10317592531262391,0.11375105823685613,,,,0.015110460223804429,0.02620851872282245,0.032728643152228114,,,,176.1087084019601,176.1688078824631,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Gambia,-7.770637405838194,4.885010745323754,0.7494004928816969,0.040189297029815704,0.053282149417962985,0.07219008542222297,0.07871666024800797,0.1494400116638135,62.911874825203114,3.942620689854886,0.06767894712195913,2.69016075571931,22.587606350003092,,,,,,,,,,,,,,,,,,,16.715173607441734,16.71995432438816,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Georgia,-235.87951937456307,4.881106670000326,0.5017818899898789,0.021181892407162874,0.06400916671883622,0.023546327151421378,0.06333121101556403,0.26286465439199214,26.952074500005068,1.0544922276817261,0.0753800568848231,2.605099730550694,28.35363777132074,4.495039933038493,3.936333248463476,3.178832853319266,2.47065986855134,2.0196131642920294,1.7948834549914974,0.09623651821574306,0.12905997884203324,0.1473484994678907,0.15884532349936545,0.1676517114288202,0.17524467507803843,0.005929369984563008,0.012607022813254695,0.0174481281820794,0.02097730715759317,0.024151873086181417,0.026447769924461212,512.6817687877176,663.7861527923736,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Germany,-1043.6419394212912,1.4524469130000008,0.23191906642579496,0.011820650551617297,0.04977107396335716,0.010842805762479368,0.10016091042052094,1.7925918676512604,27.169389518417894,1.4018810586674249,0.04846378776182639,1.766639573224524,24.286408580285382,1.4503957204844706,1.5226990134512284,1.7252143844705814,2.100838394146475,2.525433855212275,2.799341212699826,0.12120503483384458,0.0673550104042143,0.04008860178457347,0.03792572244703883,0.0200022743000135,0.024791878036488108,0.004695612663457327,0.004502313362825962,0.0021690429105596593,0.002388376450042383,0.0012625888549831737,0.0009046625398282732,1525939.538990388,211657.67247150588,,,,2.8812391495209364,0.02965442032700176,0.0010025106718892399,2.8624990579981757,2.817853069948687,2.7801168595868515,2.7395806416367607,0.03808257593798803,0.049746651957562005,0.06766689773265684,0.08689080967769833,0.0013462499780859249,0.0020245486081785446,0.0036009003240779877,0.006248252049470835,,,
nonlinearmodel,Ghana,-180.40511967658546,5.0799724892978,0.5799399284561682,0.026496498676500734,0.049143815959428405,0.04118055927654643,0.06647477356750403,0.2291167284594973,41.55245316007915,2.5004399053911293,0.07406066608400652,2.802383253715894,27.11190162677935,4.745538989981246,4.374505096671754,3.816706895978653,3.213424691334785,,,0.11654696375455696,0.15960619685964741,0.18286111880078737,0.19960843081161783,,,0.011503964804676955,0.024494810130247388,0.03407015968909426,0.041569184682150595,,,392.695982644951,485.77146356227297,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Greece,-418.3369325389101,4.767751223064536,0.39500075421520403,0.017633918171609315,0.03364408305820045,0.024065957368937088,0.06598456606245655,0.24544961393997253,50.92807607847912,1.7095894825771856,0.07245278980773522,2.5919338511598897,31.248387626382808,4.5545529141054315,4.336141826733918,4.032661000634828,3.668115453788114,3.3176389485533453,2.979015434983018,0.06996881530158644,0.08555081469511366,0.10129660695238102,0.12335193713242944,0.1518929533992503,0.18105437153955584,0.004079203779463932,0.007375622034871668,0.01066089913986513,0.015593859947954036,0.023275229234663346,0.03337939477424968,940.003214987463,1729.6765981293884,,,,2.6652600115943024,0.2067341648480807,0.04444603241283439,,,,,,,,,,,,,,,
nonlinearmodel,Guatemala,-143.5287737701296,3.3682120494343333,0.32206360288166236,0.014024334382701894,0.041779971553541545,0.04213700005440689,0.06641650548848826,0.24364094586275517,58.48242495838963,1.5296083286951192,0.07148515720617998,2.1371264766629254,28.93867344382238,3.228763902284687,3.0782434135246195,2.825832599192248,2.5272449743345495,,,0.0778748076962649,0.08963092795091199,0.09752494602965542,0.10388624097168286,,,0.009637373868413053,0.017047223374008057,0.021677094095304415,0.02497614598265088,,,296.82514541664324,324.4026715734353,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Guinea,-134.02036727132537,4.5108893672460635,0.4556902210840146,0.022411036860936203,0.04837742060952569,0.039666508077232335,0.06941956754177492,0.24411460533132726,74.81964573213591,2.0274747594483262,0.07162406619558159,2.240624327049084,30.967843667584532,4.294919129285159,4.143042482262712,3.9036556921046426,,,,0.08695620897140463,0.10563609149326039,0.11780021979830232,,,,0.00810438664831479,0.014056338541182968,0.018190801387196292,,,,280.24800249293907,367.9398345369023,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Guyana,-84.45214085934174,3.8261708676929866,0.6406504581468409,0.036192939070332955,0.05413249466427485,0.07251041731860636,0.08482243770938676,0.10272882070163195,31.721491570204815,3.2222413767708717,0.06451512295381598,3.0030605275593194,21.081042869731817,3.1559823824651305,2.741524416186148,2.24723598744684,1.7775537203049918,,,0.1911728995611921,0.2381196351128605,0.2905160685919722,0.27715825800289406,,,0.032475501946725285,0.08208640567278247,0.09410603405908628,0.1337758405313812,,,173.05609110995687,173.0834889236266,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Haiti,-79.80218172033595,3.9358438097424937,0.640538693280627,0.036932915353517226,0.0539924933050053,0.0723237310262449,0.08163297801253935,0.10742118252301838,34.693150692623774,2.102948794572634,0.06558624537658102,2.9357800829156098,21.367660980651976,3.329990195933069,2.9622899086260484,2.495937713907301,,,,0.19085595554265017,0.23852954553116618,0.29108042450254024,,,,0.03127053188075777,0.07990820755599645,0.10008683718984693,,,,166.90585075111008,167.298126971014,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Honduras,-199.80814913026825,4.172245315571865,0.39524523191098904,0.01722170122255376,0.029176006574170764,0.04717409620661084,0.07079065728087158,0.22315386566289613,61.20837661693014,1.6432597160108977,0.07255359782818095,2.2536125822769777,34.32374631516602,4.007545440985716,3.8598202916605855,3.60663164951645,3.2839584525065075,2.963189985689422,,0.07248841840258194,0.08797103249187466,0.10399119887560135,0.12055853888165524,0.136536514573543,,0.008985569617073216,0.016370377641305868,0.02332779818818368,0.031466707447582475,0.04027348849690916,,419.3577814885035,526.4724760951634,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Hungary,-340.71065117582714,5.3955014128168,0.5287055587162646,0.023364233210944645,0.0258851314321914,0.01898541755129516,0.0646712545592662,0.30587872904369984,38.080657928852865,0.8087101815756572,0.06979190607337654,2.537307882239201,37.12952014679804,5.127778037894702,4.776840786026101,4.225855788920395,3.6554696441783308,3.1491340053369363,2.770133126842942,0.08934423461505847,0.1167366974686726,0.13320208512922735,0.1456337220128309,0.156870985385147,0.1698079170877379,0.004233387148042866,0.008911407569304839,0.013102878173735222,0.01595750695804439,0.018695581941579158,0.022075021975311623,1260.0793252985281,2722.584050419461,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Iceland,-411.00407622775657,4.822055683825132,0.5274602999681961,0.02128258933479244,0.5468166958467494,0.01890210238995081,0.07208263935906428,0.2481432566840574,43.70544779704911,1.2565849254776633,0.07168210772992939,3.4637349056647504,22.419907973971355,4.383619649546333,3.977092065127107,3.4667009236540234,2.9836639899781647,2.613135335680889,2.362364848124747,0.09895772998574279,0.13626250120767058,0.16174074861221405,0.19157174446015326,0.22905118864873927,0.2664599445283191,0.0025112477867524474,0.0032968543529145206,0.004253009797793583,0.005231208537112281,0.006648684074842872,0.008081507287457185,2143.2846553713916,2336.753146257022,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,India,-491.51781164399574,5.883925370205762,0.7940802577437989,0.04593901246840732,0.02702954760916986,0.012015329990265226,0.06722108622979975,0.2558593396456442,26.19246891501073,0.8437183157525521,0.09664121113018301,3.795407060802166,15.995124117024318,5.040518043670722,4.347492668696104,3.620657130741786,3.1069842356261432,2.7982975125021188,2.649332088102999,0.17764252877686204,0.227177903162479,0.2565331465590138,0.25353780800143366,0.25451672199897013,0.2715943302016819,0.004697773812787031,0.01064732690329465,0.015577187168750482,0.015881442785663433,0.015744100630256046,0.017496804216234785,60275.50597736034,23669.991931586334,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Indonesia,-469.6840422440311,6.030856531515759,0.4861150459293532,0.028699612152503134,0.01574921862530643,0.018191083478297176,0.05571514553002631,0.30122610509441944,48.483520638076754,0.6064201486721633,0.07538562231220589,1.2158730298111289,49.315042035120634,6.149473467619037,6.211635638259512,6.247925860694728,6.2284524284462295,6.082535940831814,5.538026830952859,0.055215066658928016,0.06140800294006779,0.08015623042864467,0.09943439387095895,0.1169656705894351,0.1332461536595419,0.0023615652956551505,0.003591244847566768,0.006097139725571941,0.009611658920183876,0.01378764491410781,0.018245695599538543,6373.349234598976,3640.012241563087,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Iran,-1114.0632941928902,9.061569216141557,0.9641290667848759,0.04781664664575956,0.133462912670284,0.018887364635578954,0.05420471748118018,0.16332499103502984,32.40010467573102,0.880097065283878,0.0716571458993579,1.7360564886262084,69.76560792294595,9.060017891804016,8.988656822235424,8.638423892110962,7.518681836684813,5.305043277457184,3.0970410087977625,0.07019022232714767,0.1068658186743224,0.15938362293590336,0.2097135965046176,0.25037132431335574,0.28568763092682403,0.0019985113557009025,0.003908702293394472,0.008321466356763781,0.01351403904463587,0.01891266539083744,0.023895444049392086,84782.74309924463,196640.94063803053,,,,1.9655521242028087,0.31799348340318945,0.028621865255500444,1.5669477575489115,,,,0.3463124195573575,,,,0.03296508329363344,,,,,,
nonlinearmodel,Iraq,-433.92958928721436,3.193830938109602,0.3454521139808679,0.014030190886293568,0.09275000485375236,0.016118775031626977,0.07662905345229806,0.2608275954082197,69.02972079550133,0.7736904617094866,0.07104759070564486,2.964837624811225,17.07702533918039,2.9451058519742395,2.7371492692705797,2.4985464582693617,2.26284881604425,2.109196823812105,2.014371475258847,0.07834743443084581,0.09524832405097981,0.1032406020552113,0.11377447279980744,0.12897504303862503,0.14819403968955944,0.0031583858838878957,0.005625161726604522,0.007416755138479601,0.008677465250445118,0.010209748111006523,0.012343084153281784,1824.4787940776228,3930.008112907034,,,,1.9521640700162997,0.16942033290460495,0.01556221948185373,,,,,,,,,,,,,,,
nonlinearmodel,Ireland,-451.3017964518766,5.442674647329396,0.5398165663615593,0.026885871013781017,0.018482883889856874,0.02663770322952192,0.06352235795072354,0.3026340305369174,37.161439662181245,1.8173006297911818,0.07591546171034784,2.727760727837404,29.500844023001733,5.089862278367891,4.709728897132158,4.176792736128068,3.642632241312462,3.213462477751035,2.8980066686463823,0.10321573027070494,0.1321894229132689,0.14994384104702807,0.1582891235887442,0.1698920954090824,0.1899901110106535,0.006637140728665182,0.013364112982441483,0.019170169402930044,0.021657628520542014,0.024753036417375626,0.030460290291972364,3557.9914484723545,4682.337053865842,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Israel,-528.6504172844961,4.241210138893557,0.33650136914791207,0.016356003443827184,0.03093360675503156,0.008822918067572978,0.06561870518598514,0.2751747597506452,80.10412670330771,1.0557448580197568,0.07009867644931964,1.9352002316561772,53.31420960649508,4.147077942304733,4.044844915174098,3.887789551779701,3.717769439306488,3.583431364750657,3.506880136921992,0.05984326831982836,0.06046955026844796,0.06311326686021299,0.06821590234604935,0.08320900834603578,0.10955114537282108,0.0013730616846166243,0.001975624193718331,0.0023691710749875468,0.0025714516046560975,0.003617103378520057,0.006028369851420637,3109.6895300265323,3629.3999963172814,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Italy,-1239.3347031262413,2.127396819672157,0.25361381796733445,0.014574293462717549,0.029348404713787395,0.018842968510999786,0.061997957528621694,1.5678323223204171,21.081234661017035,0.8770835428605421,0.06140060478881655,10.196267873894264,38.50946683463235,2.520833145951318,2.9416885243117656,3.4228190962596745,3.69671063794641,3.4564026165494752,2.810981282527623,0.08157468799812613,0.04624732274528848,0.04135959754116528,0.057688925434981664,0.1032411506758327,0.17441918278905041,0.005106774563620379,0.004262686912027126,0.003387139913781595,0.0035960195221675434,0.006492648618175806,0.011911477412444423,20828.64953972411,26960.31175118804,,,,2.3710540500850876,0.23980262522444565,0.02042878438116786,2.140012514021106,1.972427187761507,1.8937427116189607,1.8646569932629076,0.2947332763492059,0.341417898826599,0.3796147569550058,0.40726255256461563,0.0320996391514254,0.04740388898491464,0.06526343662786066,0.08313134778639772,,,
nonlinearmodel,Jamaica,-133.73124245524411,2.612283091077496,0.21274183794111026,0.008199076713203541,0.05634416078284262,0.050726238157045134,0.06318636316745532,0.23916227945083524,91.10132486872868,1.96060078957563,0.06859521619991493,1.4989682330067389,32.274775955296576,2.57979816104842,2.530482001193116,2.414869048840103,2.275233876513063,,,0.05910271088529863,0.054675173965424095,0.053328529486529073,0.053835527365009676,,,0.009773223298896303,0.013323634286802846,0.01482974522468817,0.014948040429670878,,,273.01343476201805,285.3741961157362,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Japan,-703.350470156128,3.407421073169387,0.2478364445243204,0.011529343904451095,0.04853830561807518,0.014615697167372405,0.05436728140163413,0.5309108716694497,12.099587067646436,1.4862668926452354,0.07469256794495777,3.155486136634832,25.69608407620101,2.902387464940399,2.5287212648481043,2.245833427953417,2.0956645511637775,2.0242983470796885,1.9915716857805008,0.06770058124628348,0.07249981347803044,0.08175643220420027,0.09042609888397556,0.09750581722064317,0.10271538725208755,0.0029207466724560094,0.004755661155641211,0.0071567810110554405,0.008678533149822643,0.00932213279479923,0.009691051787168063,8420.92578258304,7457.580997240957,,,,1.9740476154163793,0.10659994624660085,0.010246547201649855,1.9669020812810856,1.9597963473168751,1.9462712653001064,1.9217403564021267,0.10902421831334544,0.11165344120369941,0.11616182851193113,0.12373838601762185,0.010980341634707442,0.01177799586596964,0.012345314032210859,0.013052440258325528,,,
nonlinearmodel,Jordan,-236.91625051467082,5.650521561332274,0.6078788538146124,0.02586970223181108,0.10854923695461349,0.018998991130994507,0.06866455783993466,0.14556123296783807,49.782125362849996,1.1889594847823688,0.07024384401225742,2.7041308164703617,37.105160692482514,5.371111451278955,5.090385712123768,4.689562409008386,4.23649570655741,,,0.11632554570324605,0.1867164227961164,0.23882890807181145,0.2775908405165257,,,0.00486042282646581,0.012299307048766195,0.020198403359614744,0.027490207239504204,,,503.3400179510155,619.0032466955763,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Kazakhstan,-284.6308344197165,5.058768187882999,0.5700537837881401,0.024977076193748206,0.03932168657893518,0.0132975364871835,0.06560303514629909,0.2748678007324425,39.201202050608025,0.9663132419086342,0.07378787025965669,3.078579481334204,22.679845326119576,4.708082957540011,4.324291079460167,3.724736673788393,3.156604258366573,2.741062876371541,,0.11116384469670709,0.14700472100615436,0.16203736206221886,0.1722534860152094,0.18257882283484306,,0.0036549841105396816,0.007975039744354644,0.011010147011012852,0.012935758041226028,0.014612018191609425,,1103.0379593232474,2591.795959726701,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Kenya,-178.2801254520507,4.2250657789853765,0.4071282519664127,0.017784550662838784,0.05112892047620988,0.029147156553427755,0.0694106126818986,0.2236971270924938,61.87732538745195,1.21475797708794,0.07158230853660823,2.2673324192044526,33.10970385816602,4.066976031523264,3.8864975054516195,3.609927301363041,3.293716095302724,,,0.07840552933785765,0.09892451711914202,0.11686232132348043,0.13288328955817927,,,0.005765728335972321,0.011053972747177267,0.01591026930353505,0.021264577771828108,,,370.95141423864413,436.3544515534339,,,,,,,,,,,,,,,,,,,,,
