model,roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 10),Rt (week 11),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),Rt (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt-by-week,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
nonlinearmodel,Belarus,max,32.60087844827109,49.77962154033827,64.12186601648406,,,66.47145020731043,58.41067028291358,31.691762959487484,21.115754361838402,,,,,,30990.7464180421,34.002399238098214,,,28.644247215343636,28.102932042885886,1.8736777954092554,1.330025151241951,,,,,,3.08952510269489,5.495708973985364,396.14156968023195,,,3.063315133373987,1.2704059879260778,0.6748504973185742,0.326604715686114,,,,,,,0.9364901793871364,
nonlinearmodel,Belarus,mean,3.513052969472816,3.5609986205265014,3.549336237066889,,,3.4404095445231855,3.2612191780027335,3.096322319128287,2.9966986798387283,,,,,,1.6404842570789424,-0.002701767926467764,,,0.06866520844171663,0.07716827828274576,0.07827161680667555,0.08668140626983034,,,,,,2.0379461308561426,-0.006491079932183308,0.030525272850133883,,,0.013476677651003,0.012113491272385014,0.01098281973813859,0.01192252692638045,,,,,,947.3168170933131,0.10176944008446824,691.9742031218009
nonlinearmodel,Belarus,min,1.0386697955205417,1.0640950544016772,1.0812849162864766,,,0.9515833708660579,0.770922635557406,0.6528365606176715,0.7137748088573722,,,,,,-124.67365632468224,-1764.0870608154578,,,-201.01356138355436,-6.25667555841968,-2.383331785707032,-0.07007208217556234,,,,,,1.2958027048435603,-331.77497491833043,-6.690895060745766,,,-1.3847474314118917,-1.076614128461477,-0.12733967676682492,-0.061727703123444104,,,,,,,1.0132664896386979e-05,
nonlinearmodel,Belarus,std,2.299155834840616,2.5129139854585762,2.6376022288613927,,,2.5132826294667763,2.0570383196983966,1.5338283920635423,1.2396980897946017,,,,,,219.14124063398955,12.481886034807712,,,1.4481482905108065,0.23645616495026536,0.103476521079997,0.10661051219445675,,,,,,0.19211887514813653,2.3464831257021177,2.801538311451251,,,0.04003169937657534,0.02283228628661842,0.016858840524169392,0.016948584270623703,,,,,,137.23194302501773,0.10133289788594141,74.22392025902946
nonlinearmodel,Belgium,0.025,2.2911757970148368,2.2051747606369956,2.1325557012498915,,,2.066539622692832,2.010726352858213,1.9602736216857852,1.9290423788633382,,,,,,0.029628227885754206,0.034783279233238776,,,0.03705015870580311,0.04340132349778858,0.05763506428346787,0.0764886225239141,,,,,,0.7392781775957676,0.0009156189180852423,0.0015622257514129399,,,0.0018735059761772583,0.0025307137441294356,0.004328730923611193,0.007962450969942438,,,,,,14291.977624714746,0.002591073328948911,2757.485109504512
nonlinearmodel,Belgium,0.25,4.146994085200813,3.8004210639464957,3.57132355633191,,,3.338302751827883,3.1219517002046184,2.9630667130352695,2.8586627738576578,,,,,,0.06342342603268779,0.07653665361412464,,,0.08286359503810618,0.09754475954915573,0.13019398971275795,0.17389007528155898,,,,,,0.8267951682340602,0.0019908215018189157,0.003561473267150994,,,0.004401424426887568,0.005871519922214273,0.010089299557728417,0.018522272011277263,,,,,,24755.79034129443,0.031489129587810465,3689.3636660880834
nonlinearmodel,Belgium,0.5,5.804619233576892,5.318323439414976,4.915859996980426,,,4.460421983927473,4.047076113090947,3.7608823217868355,3.5787810374578224,,,,,,0.09841276895745774,0.1192027077163306,,,0.12943689660186292,0.15092421023245145,0.19956701675013783,0.2636457648062305,,,,,,0.8754371253952535,0.003123719685968972,0.0056573539072319635,,,0.007026629538799789,0.00929775129384379,0.01564650631579092,0.028239710462944552,,,,,,30246.16442794911,0.07612294173691561,4178.321373718768
nonlinearmodel,Belgium,0.75,8.692863915770838,8.011636847755607,7.218690001839638,,,6.203290410919175,5.338834123576149,4.78004375576624,4.481458314391548,,,,,,0.1612292608475045,0.19261294711695134,,,0.20877908035287057,0.2411874784978715,0.3089053474544306,0.39730796973039784,,,,,,0.9282076036157889,0.00514730821151598,0.009266023080501264,,,0.011538305595437667,0.01505722630389365,0.02438042794496311,0.04307712814127991,,,,,,35736.53851460379,0.14994830681349974,4667.279081349452
nonlinearmodel,Belgium,0.975,18.206616407830914,16.91042357681094,15.410227351894495,,,12.858920184648197,10.087078284277661,7.96795689143276,6.943244495918672,,,,,,0.5816210477742446,0.5905412653539882,,,0.6056173576056741,0.6371919910578259,0.7135427406670954,0.7943029881979188,,,,,,1.0396074228867938,0.017791296346426722,0.029616020720660705,,,0.0339359140917529,0.0400486490701597,0.056317507008748484,0.08697887592224267,,,,,,46200.351231183464,0.3852020416409044,5599.157637933024
nonlinearmodel,Belgium,max,72.52718086699942,65.04937483905802,61.800732829831155,,,51.92946878705345,33.594560464612236,19.524335938007145,15.18026043164456,,,,,,6.157940655822644,2.1574611990875785,,,1.0063561667274834,0.9944645552351654,0.9925003618434928,0.9951274347476249,,,,,,1.2523487695189892,0.19997982632811442,1.3014601332201323,,,0.7028813604057024,0.273333441219803,0.10886385169860972,0.15060812433328954,,,,,,,1.102201640200996,
nonlinearmodel,Belgium,mean,7.014705033929992,6.498262647458597,5.943420589831668,,,5.2254180928178,4.539544275423434,4.053075703477619,3.795831282246293,,,,,,0.14332401037868966,0.15933172130143194,,,0.17216476083901047,0.1956276898491015,0.24609818824813445,0.3100829484049683,,,,,,0.8794721344905448,0.0045034595269998106,0.007921573196993634,,,0.00952827418770618,0.01212140583819864,0.0192807721218917,0.033390485026648445,,,,,,30246.16442794911,0.10735437389995418,4178.321373718768
nonlinearmodel,Belgium,min,1.3107470198742328,1.3099819164611937,1.3051152323518076,,,1.254552155665,1.2364469995211564,1.2314509767046629,1.2253253115892282,,,,,,-2.9023791836676236,-51.032355998133895,,,-3.7601932436456726,-0.6586846800643384,0.003436636123150479,0.004347117513419886,,,,,,0.6247405570943793,-0.05250238489272431,0.0003629232613498171,,,0.00023072110445985372,0.0001717311508966162,0.00024047677575272857,0.0004233701712561113,,,,,,,1.3844439178208806e-06,
nonlinearmodel,Belgium,std,4.310003465267337,4.042022229242065,3.6312422618487625,,,2.959835466578736,2.179629322783658,1.5806183322331764,1.3069045911253414,,,,,,0.16083331834081785,0.38882199365941794,,,0.14624943879125368,0.1511031431247688,0.1676982726232529,0.18602762017633706,,,,,,0.07648112668147343,0.0048974556995573576,0.01181009780797792,,,0.009604582252449515,0.009755192727034902,0.013306927263905552,0.02060530556755372,,,,,,8140.040801299896,0.10438716297102899,724.9297820886665
nonlinearmodel,Benin,0.025,1.2183635203096772,0.9888091339890186,0.7080900153795122,,,0.4631904579563666,,,,,,,,,0.012136199527118141,-1.5326715832140718,,,-0.7810832529383025,,,,,,,,,2.259332767345674,-0.0954567270743441,-0.17392357774888226,,,-0.1995225975614581,,,,,,,,,84.70878278308379,0.002052155197871738,84.68018180634331
nonlinearmodel,Benin,0.25,2.356532449065376,1.951627936690319,1.7171453712384026,,,1.4387678687675627,,,,,,,,,0.06985227897800932,0.07463227760900454,,,0.08538888429492657,,,,,,,,,2.8194162696677454,0.012068067714425906,0.02538749497870231,,,0.032129454179160334,,,,,,,,,116.31039073852104,0.02580852391896283,116.28049523070311
nonlinearmodel,Benin,0.5,3.7726278910895115,3.177275720082016,2.8423316714341684,,,2.4308635010539343,,,,,,,,,0.18499881701082352,0.22354674341658076,,,0.26760257705230867,,,,,,,,,3.1732884439652107,0.0315332123592732,0.07725664803899424,,,0.10430869816103669,,,,,,,,,132.8917893276069,0.06376615476177583,132.86121457790318
nonlinearmodel,Benin,0.75,6.024913204445437,5.272699517499085,4.828172338215906,,,4.253200485477214,,,,,,,,,0.6090373856457735,0.6436767109079604,,,0.726067988614404,,,,,,,,,3.5709725410883726,0.08616685625536877,0.24177049322226257,,,0.30655746971698944,,,,,,,,,149.47318791669275,0.1297411172305198,149.44193392510326
nonlinearmodel,Benin,0.975,13.116454349453665,12.654506513085206,12.470871138277401,,,12.064693265912195,,,,,,,,,3.317991804817642,4.034112660899281,,,4.182446998456734,,,,,,,,,4.476726242189525,0.47472336393038234,1.112302257564395,,,1.108492105493761,,,,,,,,,181.07479587212995,0.3472789153342756,181.04224734946303
nonlinearmodel,Benin,max,34.61042037076432,41.557627256480735,47.244104087448314,,,61.14316284527801,,,,,,,,,459.3553583377755,3302.927949358047,,,4626.409994552855,,,,,,,,,7.204095579337101,134.18790427747223,316.59565369474063,,,200.74447411145047,,,,,,,,,,0.9091914491156691,
nonlinearmodel,Benin,mean,4.673578547505059,4.128762904589305,3.824556426686849,,,3.4155884856363286,,,,,,,,,0.3469759327308715,0.7061221981488598,,,0.9661715748174711,,,,,,,,,3.2237754459885433,0.09087077143114956,0.12138874806824747,,,0.17716562966089414,,,,,,,,,132.8917893276069,0.0938085384061083,132.86121457790318
nonlinearmodel,Benin,min,1.0046246772072391,0.17169099700570672,0.11196006003560358,,,0.03941307811739031,,,,,,,,,-2084.3069890970314,-1255.0510682961144,,,-1169.0094702692509,,,,,,,,,1.6318336951459138,-41.708008747738965,-1469.694281236712,,,-149.92214678702845,,,,,,,,,,1.3474166907708983e-05,
nonlinearmodel,Benin,std,3.2563485012241387,3.2278955189177125,3.310942917400089,,,3.333839612308089,,,,,,,,,18.60247925515047,32.87626147517061,,,37.97091611630234,,,,,,,,,0.5682668175643715,1.419580099807722,11.097323975054385,,,3.0361680713292567,,,,,,,,,24.583618334104344,0.0953508248315466,24.582611288577596
nonlinearmodel,Bolivia,0.025,1.5487486372869583,1.4981408044086242,1.4483673669523136,,,1.420288430608432,1.3940388821401584,1.3711860725657716,,,,,,,0.020718337153729973,0.01785617452156631,,,0.018324553382459842,0.019865229284801084,0.022630850217770292,,,,,,,0.8204919577566044,0.0015061361199068452,0.002137544167891188,,,0.002808133147893766,0.0033249921435155507,0.004056137829825347,,,,,,,516.3718373034253,0.002867117535167745,401.72663863789904
nonlinearmodel,Bolivia,0.25,2.8070585775783305,2.537071572808469,2.3942491008629436,,,2.235415080436985,2.0662146603344897,1.9249599774023043,,,,,,,0.05624637601123525,0.06779626906739862,,,0.07406258481049283,0.0782353173178537,0.08240719143773266,,,,,,,1.0028146082328946,0.004874474789281302,0.009610586828263075,,,0.012998783179991723,0.015159161033324086,0.016980034470106833,,,,,,,698.4809509109775,0.032701893195222535,480.1442613852885
nonlinearmodel,Bolivia,0.5,4.389172281171108,4.095910636454331,3.7826514194445027,,,3.32320224320147,2.8398405189020695,2.504138192215323,,,,,,,0.09667438947892068,0.12335984333863616,,,0.13591239447857117,0.1445147783694009,0.15220162026986495,,,,,,,1.1096119087942953,0.008798681381361743,0.01814398712808155,,,0.024964994024136346,0.029306135253538923,0.032999177364432586,,,,,,,794.0338039078897,0.07638382217807817,521.2900746305069
nonlinearmodel,Bolivia,0.75,7.248200844484925,6.879632286751075,6.337008451495412,,,5.4921519823804035,4.5273406311697375,3.664249730023828,,,,,,,0.18170436931800554,0.22933461411407813,,,0.2509246047192616,0.2640732425650624,0.27685402900912653,,,,,,,1.2236194263381373,0.01671905850339942,0.03497800993063507,,,0.047778158316317425,0.056561919423202905,0.06316519063845275,,,,,,,889.5866569048019,0.1486110305863239,562.4358878757253
nonlinearmodel,Bolivia,0.975,15.831424086407182,15.634715504083548,15.298414012516705,,,14.004724031592923,12.113317108358654,9.647856129701108,,,,,,,1.2530766648999516,0.984533386467816,,,0.9569819871442649,0.9318121145757793,0.9251626550695692,,,,,,,1.4617697076484035,0.0858813135535924,0.1670594729570789,,,0.19378226768190096,0.21381883696861867,0.22742685200074003,,,,,,,1071.695770512354,0.38803625529837693,640.8535106231146
nonlinearmodel,Bolivia,max,59.616254476556946,52.70085671340179,67.47012849093082,,,123.35795315766923,155.49741376681965,127.2361504598953,,,,,,,211.89798645930145,636.1133638647207,,,211.84309817116724,1113.5546098520183,119.46646310143787,,,,,,,1.86919774929497,3.532673126927805,27.095659859476246,,,23.632870821706074,74.63134390755101,42.118450190601045,,,,,,,,1.3451630848342535,
nonlinearmodel,Bolivia,mean,5.6041199897599085,5.33260858850532,5.012084559344528,,,4.501844474938035,3.882947007163077,3.278131213742649,,,,,,,0.25212113075999065,0.20816612856876682,,,0.2051363529187072,0.4142370941829883,0.19148683484478798,,,,,,,1.117709785654627,0.01510548282596112,0.030834310308450342,,,0.04153440643898793,0.031487008490016566,0.05407065527697074,,,,,,,794.0338039078897,0.1073826170997095,521.2900746305069
nonlinearmodel,Bolivia,min,1.0585227851108496,1.060671206158453,1.0308027476283386,,,1.0007940806316304,0.8252212812739624,0.7798501397941836,,,,,,,-68.77118758353524,-605.0052306015343,,,-756.5258581098072,-178.89639977143798,-602.4771737099203,,,,,,,0.5856433623216516,-9.48991706969924,-17.361134480567788,,,-11.070619397652612,-197.8947810965514,-11.877576645937863,,,,,,,,6.012004317824123e-08,
nonlinearmodel,Bolivia,std,3.9858475455321254,4.000104735263547,3.9613700603043545,,,3.788533464679442,3.3891525390359116,2.69725584929814,,,,,,,2.6080844197083417,8.329586708781543,,,6.04897633520608,12.000574891962657,5.002747059544634,,,,,,,0.16474307678987588,0.09896213029956702,0.3053174322559056,,,0.2581747635280406,1.8108638284571767,0.344522818321772,,,,,,,141.66687183776156,0.10388360998099581,61.002873999578014
nonlinearmodel,Bosnia and Herzegovina,0.025,1.487267755372213,1.4808694373627858,1.4746895461055058,,,1.4709475500085347,1.4641239765614382,1.4562229525464483,1.4433245446794345,,,,,,0.013601429942104169,0.010574140786150748,,,0.01026863353195058,0.011654208860180806,0.014016869193091181,0.01668326004807523,,,,,,0.7190764265392398,0.0005022312643098941,0.0005589408871647079,,,0.0006116528824863993,0.0007628672513382284,0.0011172943710622666,0.0016869426980861894,,,,,,958.0685193444587,0.002357827918362594,629.4651888358931
nonlinearmodel,Bosnia and Herzegovina,0.25,2.723616768941569,2.67652928868926,2.638107600929017,,,2.589579435871676,2.5393756899621622,2.4821110920261136,2.4274107389573265,,,,,,0.029998969067609807,0.028026667511523724,,,0.02945666471664294,0.034273518922704305,0.04289742148323881,0.053229560721620356,,,,,,0.8411921950260409,0.0012006140910144993,0.0015906874184228202,,,0.0019390489965520094,0.0024552719276248777,0.003637942937023143,0.005592097357389619,,,,,,1142.1472032610045,0.02962360227158961,695.5076404576306
nonlinearmodel,Bosnia and Herzegovina,0.5,3.735017210991289,3.682319847016215,3.63252579708862,,,3.5557762142374036,3.4421437077855224,3.3513227271012402,3.258949344204218,,,,,,0.0488273141533012,0.048457382376723215,,,0.051653555474061474,0.060543691733434934,0.07535725505568774,0.09320880208693033,,,,,,0.9133228199023419,0.0019922468340594253,0.0028158014052731173,,,0.0035388464591237304,0.004595911184268149,0.00667237075261885,0.010036680998043848,,,,,,1238.7334919738682,0.07147368800743001,730.1601877484097
nonlinearmodel,Bosnia and Herzegovina,0.75,5.179860270644849,5.122978233706092,5.0430161458352325,,,4.896951754390299,4.7295960515737265,4.53668192182837,4.383397688939895,,,,,,0.08480781427758863,0.08879078259552199,,,0.0969851942862319,0.11445874235168502,0.1404933553725667,0.17212310730708325,,,,,,0.9901068406285152,0.0035169194491706723,0.005383194380395959,,,0.0070664216797847335,0.009173441024652378,0.01280922379755258,0.01862299615321706,,,,,,1335.319780686732,0.13911248140142107,764.8127350391889
nonlinearmodel,Bosnia and Herzegovina,0.975,12.168044640578241,12.341284759306637,12.26140670313136,,,11.5292047918587,10.40770504836291,9.350637968091332,8.392570698994232,,,,,,0.3090578167770446,0.31092354239933895,,,0.339590552338043,0.39470304019112085,0.46615514281304515,0.5401922950844973,,,,,,1.1535319745927721,0.012966437484125197,0.02056788094266769,,,0.02963493703850932,0.03557295747903763,0.04546971562209802,0.061941752286001295,,,,,,1519.3984646032777,0.3714485122485302,830.8551866609264
nonlinearmodel,Bosnia and Herzegovina,max,44.129480964837526,48.66845599064969,65.07851623768417,,,73.08265448601871,64.97170475711746,43.46688047020137,39.91011278536656,,,,,,123.08998052703008,11.843910338833805,,,1158.7510434275512,13.29547372503132,25.448222084967885,9.561646339774603,,,,,,1.4287516905926432,0.6527235939413975,4.4014733365001115,,,0.29159033624618375,1.3455697221422511,0.7791056745358939,14.722441145813187,,,,,,,1.2105039207522545,
nonlinearmodel,Bosnia and Herzegovina,mean,4.438931676729288,4.416533037263248,4.361404781271443,,,4.23142672488486,4.044469138163664,3.845049505308131,3.662928671739813,,,,,,0.088359155632847,0.07421799373111307,,,0.1466666972653881,0.09552782146452174,0.11761361771531396,0.12841511063868782,,,,,,0.9193234748776602,0.0031296927698727115,0.005031811017051664,,,0.005740952024800707,0.008043509021449928,0.010791641093945302,0.016160046037173133,,,,,,1238.7334919738682,0.10124692122511122,730.1601877484097
nonlinearmodel,Bosnia and Herzegovina,min,1.0248622136609653,1.0247951280494616,1.0247180758021348,,,1.0246565817594566,1.02463105819569,1.0246236043343322,1.0246216802423131,,,,,,-14.66099958305614,-90.47942966045741,,,-3.3986102801427487,-52.34936269890739,-10.621450851113774,-174.2408749355603,,,,,,0.5561427574417589,-1.568740836184853,-0.2923560475620571,,,-10.132720078532838,-0.5305045851570641,-0.6073743131585276,-0.279053324970547,,,,,,,4.853682834652827e-06,
nonlinearmodel,Bosnia and Herzegovina,std,2.8924959272993163,3.017006945340535,3.109879618055149,,,3.0125358525690267,2.6879498403256554,2.274763567088045,1.9157278646419418,,,,,,0.910290242905569,0.7135165156520127,,,8.198178042498451,0.47130805218100064,0.25534036964208556,1.3206560969341317,,,,,,0.11078280666433833,0.012950161409033639,0.03249404820686472,,,0.0733018957688589,0.01656845319846251,0.014694870610066134,0.10555166621833195,,,,,,143.19904592291442,0.100370989200878,51.375943490179374
nonlinearmodel,Brazil,0.025,2.2133395120509305,2.0566265470849534,1.917253682168618,,,1.8339734696670102,1.7734332942384115,1.7212861255623233,1.686422046844652,,,,,,0.030110844728763204,0.03249674905069037,,,0.039391985736032316,0.04165243273273662,0.04614667798255858,0.055265411120491846,,,,,,1.570733168469665,0.00121863576756833,0.0023425065612520304,,,0.0032938568094296634,0.0037209483879877218,0.00442563775089198,0.005839178835270982,,,,,,6867.056644782875,0.0028178363730062776,19081.798861726893
nonlinearmodel,Brazil,0.25,4.20146933950103,3.67128114944252,3.378158100727854,,,3.0595721184366567,2.779573223949351,2.571952266289176,2.4266581314047984,,,,,,0.0799531225936211,0.10208158240794796,,,0.11910696109118517,0.11977178347718528,0.12102446212357332,0.13859096350091538,,,,,,1.7203841228191576,0.004333472876957357,0.008584440208868638,,,0.011709310066762891,0.012030442231829589,0.01252308358594468,0.015674176263074217,,,,,,15855.826830046606,0.033246102828209244,53619.92006854084
nonlinearmodel,Brazil,0.5,6.155845581916369,5.599189038990199,5.075256423025761,,,4.413777911139293,3.794566384087166,3.344237247742205,3.0562095473546065,,,,,,0.13618620396032727,0.1741810394618331,,,0.2023298276324712,0.20131803379788638,0.20184697968260962,0.22614408160420021,,,,,,1.8084743857776635,0.0074876020796544466,0.015197776830473695,,,0.02119126412980144,0.021361499702358087,0.02159657310775298,0.026654651201519764,,,,,,20572.24447176046,0.07842721152518059,71742.11040315659
nonlinearmodel,Brazil,0.75,9.58001033241636,8.946686802595734,8.071381788891241,,,6.815090899703849,5.524249017386637,4.539696502111473,3.9580013718563345,,,,,,0.23779875784863636,0.29401974889780524,,,0.3293984407651903,0.3290950007444591,0.336857343776363,0.3675670492984573,,,,,,1.8979866505823397,0.013301755068069968,0.02689439286818912,,,0.037347776872565006,0.037379327477935306,0.03770880368195894,0.04527611498328957,,,,,,25288.66211347431,0.15528885291240302,89864.30073777234
nonlinearmodel,Brazil,0.975,19.345663082216007,18.37856921685498,17.01443202178388,,,15.064574374601872,12.197051133058569,9.392973345559286,7.245904543983838,,,,,,1.3270696509382651,0.8356366424287616,,,0.8811725542508806,0.8950286485673741,0.9130065598871967,0.9253829154086936,,,,,,2.0872867525567522,0.04663636473008311,0.09887332546301736,,,0.10792886424029816,0.10874059728541138,0.1081441163189077,0.11664080132718013,,,,,,34277.432298738044,0.4029010539174216,124402.42194458627
nonlinearmodel,Brazil,max,52.79756346600946,64.16743778181818,71.69685105590051,,,60.96918124431421,52.05587799925555,35.76595407554932,24.024181724148683,,,,,,376.69841288608694,14221.242065935678,,,76.89213470639397,18.5285713085083,67.52130801907158,214.10777954333827,,,,,,2.4380801564690535,5.621214824076119,76.34044322960133,,,7.154936047871041,30.805114862291315,2.6361954451777843,0.2715796600030167,,,,,,,1.2068755096496733,
nonlinearmodel,Brazil,mean,7.50830446780287,6.919936723747791,6.332768024314886,,,5.520336281741182,4.646510399228362,3.9036948443327257,3.4038931533702548,,,,,,0.27179366142366507,0.982082594958067,,,0.2648747565777313,0.24198252701689477,0.2675630772683311,0.30167494920668914,,,,,,1.813226146713603,0.009167908516170943,0.016287126446268327,,,0.026228320007393086,0.032260229803797,0.030270380750767083,0.035299853414912104,,,,,,20572.24447176046,0.11168215421036982,71742.11040315659
nonlinearmodel,Brazil,min,1.1864299951333885,1.186422412636716,1.1863992829949221,,,1.1863060459038604,1.1859368771856424,1.1044146818256948,1.1462849467423337,,,,,,-262.6604566881473,-469.74160403284395,,,-222.7809994417063,-404.2750801805873,-96.89224819658368,-1.1212734734140182,,,,,,1.3735651625218648,-21.752758178120022,-159.89802292242635,,,-43.65824523796483,-3.1179218133453097,-4.652085331164555,-3.144568654250849,,,,,,,1.3895321601218425e-07,
nonlinearmodel,Brazil,std,4.68459457637142,4.557755487662243,4.30431378635022,,,3.789966330398357,3.0101384902626926,2.143727596468233,1.4818666194922165,,,,,,4.496573255766181,100.7307843132161,,,1.8711958392419095,2.931033010589732,0.8771901523504607,1.5287895484782124,,,,,,0.13277286850868145,0.19123253573225446,1.393107142004683,,,0.34462053509526713,0.24712554696262026,0.04846677614882619,0.03685443421392724,,,,,,6992.5712590039175,0.10909869411905102,26867.999594282093
nonlinearmodel,Brunei,0.025,1.3721199168635345,1.286585869305552,1.2147001107488384,,,1.033553172956054,0.669486441477211,0.42099321860179373,,,,,,,0.02110129655746977,0.02308963338580484,,,0.0244745619166878,0.027511574606493353,0.026091813875578,,,,,,,1.0336432670981055,0.0011745241440543888,0.002203959006313807,,,0.003110428445926172,0.004675923739656191,0.005273282948291981,,,,,,,324.24120624209854,0.002627983114832932,320.81479954447536
nonlinearmodel,Brunei,0.25,2.8355579682567846,2.6296431725744798,2.4004737901321462,,,2.0387173435263204,1.6318517044548282,1.2833197261923983,,,,,,,0.07830544119559099,0.1181869025254131,,,0.14350151136773856,0.16015012237340415,0.16686828946333418,,,,,,,1.2448509151218579,0.004805906602491453,0.012784262673130795,,,0.020309293815079232,0.028355708730056595,0.034161732820863225,,,,,,,360.78640785862285,0.02627301234986139,356.8112060808174
nonlinearmodel,Brunei,0.5,4.565109783270623,4.281281458760041,3.895874373329894,,,3.4082884174988477,2.8470626456167745,2.2692365384758055,,,,,,,0.14542032979660585,0.237674204952874,,,0.293501484759371,0.32587100788890305,0.3378339330199339,,,,,,,1.367413446870465,0.008931896657992953,0.02564020740502107,,,0.04099908337115166,0.057172325283515624,0.07116389268751577,,,,,,,379.96171550045545,0.06257085762178104,375.69856033809236
nonlinearmodel,Brunei,0.75,7.054393911419915,6.653531382113125,6.186905926517939,,,5.520228672623999,4.743508670764051,3.85769225420292,,,,,,,0.23842035163062153,0.39060391656697635,,,0.4872944051334068,0.5362790754569764,0.551147743402044,,,,,,,1.499925117429246,0.014763298799921148,0.04242105835321151,,,0.06838847410260396,0.09466322466408124,0.11892830833166118,,,,,,,399.13702314228806,0.1271225466527181,394.58591459536734
nonlinearmodel,Brunei,0.975,13.66576453266577,13.23588787689255,12.75836554520143,,,12.071459967874029,10.692573127114896,8.77491229076688,,,,,,,0.5866573080866402,0.735902143644834,,,0.853061558594584,0.8901407084089149,0.8897652536725101,,,,,,,1.7806294793364446,0.03767701018047034,0.0892582769047785,,,0.13400821271159208,0.17673334837540428,0.21843355296429445,,,,,,,435.68222475881237,0.348510531889152,430.5823211317093
nonlinearmodel,Brunei,max,43.51590855235163,48.42294217108933,64.09901473839209,,,64.76945128893097,64.78561164673985,66.83028066570378,,,,,,,7.242147419480219,28.112722476006706,,,31.509225963145138,221.57822522874585,269.8644889459225,,,,,,,2.356007083980251,0.1938425807496302,4.2464771489237165,,,16.060410803512703,1.4545720544215535,4.990276895145849,,,,,,,,0.985446881159427,
nonlinearmodel,Brunei,mean,5.3670242379915996,5.08274022414653,4.751815515000757,,,4.25184332172089,3.62545765319341,2.9337046828676248,,,,,,,0.18640120891911519,0.2713135649910107,,,0.3219935907129192,0.37582658291472454,0.3964483558651032,,,,,,,1.378018556100945,0.01141163350191907,0.031017343415374425,,,0.04903796934172955,0.063452772884137,0.079284743392632,,,,,,,379.96171550045545,0.09251903727299768,375.69856033809236
nonlinearmodel,Brunei,min,1.0268455096557139,0.7880055767229697,0.33197763932048296,,,0.08978774976810384,0.027771763270143943,0.012368567795296371,,,,,,,-5.452370408076866,-60.60813162920397,,,-300.53755093183725,-46.44773807762046,-64.45652504896135,,,,,,,0.7753071030174872,-0.7251175122273696,-0.7251553356553754,,,-2.543247596634221,-53.4209087762075,-29.374008258736982,,,,,,,,1.0856387007060038e-05,
nonlinearmodel,Brunei,std,3.3740787123957103,3.3617056685686673,3.351762155672679,,,3.2520087815317282,2.991671894411794,2.6084192082839084,,,,,,,0.19918760427167204,0.6212072948920625,,,2.1909760455884517,1.642786306637525,2.504836685535781,,,,,,,0.19089395298358833,0.012732334224811707,0.04616132892474897,,,0.12452874229973075,0.3818640826251079,0.27932578512122863,,,,,,,28.429353650308457,0.09447766534865072,28.0024333235371
nonlinearmodel,Bulgaria,0.025,2.001411106757906,1.8614327254407916,1.7512339449082555,,,1.664675223401685,1.568255729466928,1.482125563328993,,,,,,,0.020662400137497396,0.024688473245425415,,,0.03175572973835224,0.037819206431462075,0.042908716422449866,,,,,,,0.6146398561137578,0.0006365158659200625,0.0011978527911108182,,,0.0020881628991683394,0.0033069169170440193,0.004559953365473838,,,,,,,801.5156932744418,0.0025570916276085954,550.8145710251102
nonlinearmodel,Bulgaria,0.25,4.30491676658706,4.169846538555513,4.005762257397789,,,3.7316906360396627,3.363173699122828,2.959240628168471,,,,,,,0.05102935171672121,0.06941956463109393,,,0.08811952451085864,0.1046150806486597,0.11769848892959844,,,,,,,0.7392719931669494,0.0016467120312648282,0.003715967188567473,,,0.006482120347466133,0.009735046859066355,0.0131731031052871,,,,,,,953.2440150637118,0.028969188770094693,600.1412102308994
nonlinearmodel,Bulgaria,0.5,6.2834499429150235,6.1733115940890215,5.9961584775154755,,,5.677671678633982,5.29754319212358,4.778914738453591,,,,,,,0.08454717932397147,0.12041717602379315,,,0.1499779724233046,0.17442644169927568,0.19356614055218685,,,,,,,0.8112866473008258,0.002811108366063115,0.006785175702853351,,,0.011622574193824006,0.016853360612890243,0.022164495267342495,,,,,,,1032.8560330467428,0.07071363262153019,626.0229522892334
nonlinearmodel,Bulgaria,0.75,9.047223357089871,8.92191862021571,8.69622950821756,,,8.349794262475875,7.858648596268998,7.061867929678277,,,,,,,0.1458664628855823,0.2087399341088985,,,0.2531728840242834,0.28793428444629404,0.3147980070319479,,,,,,,0.8880934657754882,0.004951002561855581,0.012325305599691368,,,0.020647758165337555,0.028802502388351654,0.036682144797679235,,,,,,,1112.468051029774,0.1400521748650271,651.9046943475674
