roi,quantile,R0,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),extra_std,ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),loo,q,waic,Rt (week 5),car (week 5),ifr (week 5),Rt (week 6),car (week 6),ifr (week 6),Rt (week 10),Rt (week 11),Rt (week 7),Rt (week 8),Rt (week 9),car (week 10),car (week 11),car (week 7),car (week 8),car (week 9),ifr (week 10),ifr (week 11),ifr (week 7),ifr (week 8),ifr (week 9)
Lithuania,mean,6.172850210619384,6.483819084486382,6.412502569797774,6.289422985202377,6.083800084509223,5.745986384694008,0.11328429456932711,0.14534018709896654,0.17646590647346408,0.20713741264954494,0.2327725504809686,1.5310480521502248,0.006007734280850675,0.012402655326818838,0.01956725648802092,0.02816128132962381,0.037699100016189306,576.7365514841845,0.19862118546734936,576.7113813364281,,,,,,,,,,,,,,,,,,,,,
Lithuania,std,3.5793504251363024,3.8692714348465564,3.875748956698926,3.836883023863375,3.682847932960035,3.3480651020853784,0.11140733663284999,0.13400263121552677,0.14761929385866995,0.15775234618610953,0.16635255714849032,0.15627756903181983,0.006673050134398213,0.01387366018721747,0.01975120747301984,0.024903894450824367,0.03045621224609255,41.554589976813354,0.1983998410834037,41.550658591420444,,,,,,,,,,,,,,,,,,,,,
Luxembourg,0.025,2.4655521570807224,2.464941027915945,2.3896911623748918,2.336232217786262,2.300808826352438,2.2695457237414516,0.019827741258521554,0.025837565235345625,0.038264152599074015,0.051215431547596627,0.059419733831504895,1.6509368672569988,0.0007638982109783257,0.0014900653289131325,0.0033191763990002045,0.006335844366707699,0.009562576662025058,624.0378114770689,0.00557329657291292,623.818852803666,,,,,,,,,,,,,,,,,,,,,
Luxembourg,0.25,4.4471235044984985,4.368442601936099,4.295382445173664,4.233534612484285,4.177010808980594,4.101328143256225,0.048983577008198734,0.07160246228423592,0.1095340108025474,0.14882923242769772,0.17679909079717016,1.8275605315721628,0.0021152649711806176,0.004680558862239749,0.010628621300449056,0.020205433539742763,0.030722687106732822,692.2055256219387,0.057170038016544876,691.74929908012,,,,,,,,,,,,,,,,,,,,,
Luxembourg,0.5,6.097796167946978,6.067085045147817,6.005934930203208,5.949984406444152,5.882389204876708,5.762252190266535,0.08358044512231545,0.12470394447414791,0.18842378590315384,0.2524808619755193,0.29838150627731636,1.9312161671869092,0.003783845702478769,0.008619248620479143,0.01916137133967667,0.0356504554485974,0.0534899217955296,727.9732005053452,0.1352426978598681,727.3924792509747,,,,,,,,,,,,,,,,,,,,,
Luxembourg,0.75,8.427862503054703,8.544357084172422,8.50603322575934,8.452797926682846,8.361645706406424,8.162564400697017,0.1447872622805125,0.21300913298400598,0.30736907624688964,0.3984089049675793,0.46164237011664666,2.041929810560618,0.0069606615334236385,0.015871488774418675,0.03325663654476671,0.059420195285272766,0.08793828155309967,763.7408753887518,0.26860967705285177,763.0356594218293,,,,,,,,,,,,,,,,,,,,,
Luxembourg,0.975,15.898686040359465,16.69251182350225,16.68302443788423,16.69724410922208,16.48753629740048,15.729484831638345,0.4258436083373614,0.5331510459800517,0.6411068118141118,0.7288537212760382,0.7841824635621759,2.2744979370950436,0.022296850200305474,0.04664147037627508,0.08243550720555579,0.13243837576929512,0.1864758931736732,831.9085895336215,0.7106725935292801,830.9661056982833,,,,,,,,,,,,,,,,,,,,,
Luxembourg,mean,6.882350940909028,6.968125246182585,6.917703238841697,6.867324882517816,6.790436032133567,6.6092510569369285,0.11644546299246715,0.1637592511885106,0.22861106434596845,0.2915710446394595,0.33500655820688996,1.939342401040808,0.0056933370260439245,0.012532665783540852,0.025327016801321763,0.044587478871875724,0.0654754710730703,727.9732005053452,0.19454760685852177,727.3924792509747,,,,,,,,,,,,,,,,,,,,,
Luxembourg,std,3.541006239136071,3.793001666553808,3.8538675804306317,3.902702440513689,3.8770356586160193,3.6692504209452466,0.10569430073810468,0.1314564679507271,0.15804150666073263,0.1817635552976602,0.1976358669943033,0.15974135366646708,0.006096993161809012,0.012480876997239316,0.02153357591213846,0.03413073114582824,0.04773609909247793,53.029234132925616,0.1937337079518207,52.8446579959041,,,,,,,,,,,,,,,,,,,,,
Malaysia,0.025,1.1525652819721872,1.1580326912340724,1.1628441828671439,1.1702475990827272,1.1825675397977655,1.1908924434733525,0.011810213153793134,0.00787703466913698,0.006459572099402989,0.005834797264078003,0.005779860671221851,0.9580605560355215,0.0004600074795604913,0.0004382765346200596,0.000370888897570415,0.0003288164822500402,0.0003079714255842076,1134.8525754331042,0.0046195152371752484,1134.8350995546461,1.1896087111591849,0.006726503638491605,0.0003308406216909419,1.1756750835176581,0.010211750747938446,0.0004449154508393505,0.7232376792777513,,1.1380514738013874,1.0653301827732056,0.9165328709412763,0.05180989484878685,,0.018431354256672736,0.030798857781553377,0.04293256618045681,0.002704393553130253,,0.000759812572827202,0.0013426549304232666,0.00204887913548366
Malaysia,0.25,1.4283666161227209,1.4480850012431181,1.4668946315337492,1.4867692990996102,1.5029644632964168,1.5147170539637729,0.023146796166669155,0.01761892124362862,0.01531189087734547,0.014246789691910176,0.014278710314101524,1.060076077638353,0.0009714690526893975,0.0010391067170539027,0.000935277382337889,0.0008515620149343631,0.0008128255870746085,1224.3503422881422,0.057824450339105264,1224.3276762307646,1.5107109783527055,0.016681554352286996,0.0008678111081419609,1.455751252500689,0.025412366321852703,0.0011543746953075749,1.0123872127022242,,1.335307680161967,1.1797052959495735,1.0834673469308829,0.13812479447625656,,0.046776521096003304,0.07959431819705073,0.1123110412559011,0.00744462212827342,,0.001968247381146626,0.0035333964753369723,0.005528468606266596
Malaysia,0.5,1.7615941924432605,1.779101856058096,1.7978778512678222,1.8215621161530549,1.8426381384770896,1.8524651820820555,0.03362520453225567,0.026215009141508278,0.023002803656491412,0.02148910687899483,0.02148053275878397,1.1317817485698787,0.001472660966883085,0.0016053564096762767,0.0014677521596970782,0.001343975411815127,0.0012807702513009745,1271.3099193814696,0.13924551916828423,1271.284530031482,1.8293849746408213,0.02482963843958505,0.0013391929762984827,1.7278239558537398,0.0375550124585968,0.001749337973985883,1.1169501064995828,,1.5152257022450768,1.2951353053451686,1.1786510515585298,0.20200653099495453,,0.06931675941883347,0.11812094907680101,0.16576937857491342,0.011108613866110591,,0.002957779633178229,0.005296553096859317,0.008261337045195424
Malaysia,0.75,2.1994496757864628,2.2118269912319666,2.2309588268019382,2.2544115976314183,2.2767924034408855,2.2843280111835638,0.05404580770247673,0.04147554367433823,0.035350050648206136,0.03263027411171475,0.032102105319029406,1.2036254882654207,0.0024583319156334174,0.002610750642949351,0.002335787734712738,0.0021116201649642626,0.001954371509040824,1318.269496474797,0.2759193280770563,1318.2413838321995,2.2375962254211226,0.036012399940483386,0.0019585870928384686,2.057728171861835,0.05283562403703476,0.002486506118212736,1.270634155225682,,1.7361625820228128,1.4621186581137269,1.333782617375828,0.27624931027743127,,0.09559477461862909,0.15990144448218158,0.22488099843015585,0.01599850980213735,,0.004145095523794013,0.007354589073748187,0.011662998662023666
Malaysia,0.975,3.3743272598490472,3.366971405141877,3.3742252963111294,3.388667336195782,3.4042674639890027,3.3930635704423544,0.17018771756783643,0.11588151118911195,0.09191241533255104,0.07910175529300756,0.07225812264652123,1.3440991114219805,0.007442247754047775,0.007372723837396971,0.0062957552147856494,0.005331059718984956,0.00472481144632367,1407.7672633298353,0.714254931959157,1407.7339605083184,3.251481915568338,0.07533432165901352,0.004518646569913718,2.867871880761646,0.1036681534418317,0.0052455644049516515,1.758062879787265,,2.314299215186637,1.9628631106118999,1.814907741535253,0.4619747591336563,,0.17819741114622248,0.28486998659636387,0.38735871706362335,0.030461325727881114,,0.00811979456725061,0.014023274033739297,0.02208045107409813
Malaysia,mean,1.8859360874048994,1.8986179986033178,1.914338700357359,1.9351591332975249,1.955665304408594,1.9641996588414914,0.049863107364475946,0.0359883187841943,0.030242460800670584,0.027197229837725975,0.026166477161989526,1.1355823556094085,0.002232827531088442,0.0022534216659567735,0.001966183839277779,0.0017298571387725204,0.0015842927354996685,1271.3099193814696,0.1979961273459977,1271.284530031482,1.931399007482427,0.029007000548070747,0.0015996886284542638,1.80246162512414,0.042212977238161725,0.0020055092607553795,1.1558492834572736,,1.567793993439921,1.3525704459537982,1.2319076177388282,0.21586856725080839,,0.07572794589151835,0.12697357333046386,0.17722375074887406,0.012491040336114943,,0.0033044006476027387,0.005854083619697562,0.009182423107875103
Malaysia,std,0.6012358070848621,0.5945542623462,0.592489016707954,0.5930084446561666,0.592856465696434,0.5849147978398227,0.07782455148238455,0.04732500482785785,0.03528293769277828,0.028374036132788952,0.023784530347195944,0.10168826658000357,0.0037494507103571703,0.0030805746198044096,0.002376537782050836,0.0018562139278923374,0.0014674191167834095,69.62237317865208,0.19468875261792004,69.61833561898678,0.5480208301415063,0.02212233509291082,0.001254119368339388,0.4475754591605311,0.02685994057811857,0.001326619093980223,0.24963160733955816,,0.3100198713806643,0.23765453854266794,0.22933952416581826,0.10690094599369776,,0.04262339822259308,0.06647790446590984,0.08965930611633832,0.0071958746719543495,,0.0019453416114389192,0.003289462596243628,0.005171656024850325
Mali,0.025,2.210536372139575,2.126045099378059,2.0508204658138336,1.9891607668716578,,,0.03759825365237918,0.04979597149966819,0.05528845526203475,,,0.7441573257950265,0.002730478503619954,0.005676050522884034,0.007696952538382243,,,214.3755911557592,0.005556956864125781,214.33509250898598,,,,,,,,,,,,,,,,,,,,,
Mali,0.25,4.5047813893322015,4.191323402331909,4.020656736648004,3.7768007450729817,,,0.09198683966066341,0.13256784469329153,0.15121982719179677,,,0.9470739872813569,0.007295437408068876,0.016946878827838907,0.023750714618523985,,,239.2124442305871,0.0642579210003328,239.15879951068928,,,,,,,,,,,,,,,,,,,,,
Mali,0.5,7.0701066969684625,6.785891623606645,6.459263876325726,5.932253576178696,,,0.14965719368706637,0.21636623774230665,0.24658944040199626,,,1.0661667948901268,0.01235355887475916,0.02910745565049971,0.0408945325323784,,,252.24436846409515,0.15064850174081784,252.18382598511283,,,,,,,,,,,,,,,,,,,,,
Mali,0.75,10.49820838927149,10.202269641958447,9.830099504173194,9.22894245577195,,,0.25117278622639905,0.34972829681141215,0.39002856653495377,,,1.196025357759678,0.02141159057812419,0.049400506970943336,0.06833155029225309,,,265.27629269760325,0.2928730376807094,265.2088524595364,,,,,,,,,,,,,,,,,,,,,
Mali,0.975,19.742822699681565,19.527753936208946,19.222897208566977,18.524888892492285,,,0.6676046221737004,0.7369654911293954,0.7576176856176715,,,1.4804901521992682,0.06055076715188895,0.11850644857462286,0.15209937486423403,,,290.1131457724311,0.7562457020815682,290.03255946123966,,,,,,,,,,,,,,,,,,,,,
Mali,mean,8.085669227680826,7.80994901028383,7.536946995633236,7.105822433279152,,,0.1999308790384468,0.2649548561009374,0.29171520324091604,,,1.0778879766664533,0.017206717654272126,0.037802802132334036,0.05137981165593995,,,252.24436846409515,0.21095270359544968,252.18382598511283,,,,,,,,,,,,,,,,,,,,,
Mali,std,4.752608315537859,4.755775402651585,4.704056945560247,4.554395354981527,,,0.16045087596024987,0.17890731991277825,0.18479789078492354,,,0.18723179301392925,0.01577314393687782,0.03010773681262484,0.038483801604117976,,,19.321159779995966,0.20349600573148638,19.310933147074557,,,,,,,,,,,,,,,,,,,,,
Malta,0.025,1.6530845594026982,1.7000495963960691,1.6609098069317119,1.6189534424974368,1.5353770448135264,1.3884540125892546,0.02117597997853806,0.021337545010702633,0.022908891827811834,0.025066680571718607,0.02703921628243601,1.523150972164217,0.0015894454450502732,0.002490966241728406,0.0032355937490688973,0.004029071253454697,0.004851959074559034,350.86181118174954,0.005390723036158103,350.8343413196439,,,,,,,,,,,,,,,,,,,,,
Malta,0.25,2.992627316710961,3.1104933436341398,2.9981318426389163,2.794326614852148,2.5079661118975167,2.1543752504233353,0.05432965905719666,0.067756109862907,0.0767605169638398,0.08399390658857349,0.08972135096393803,1.772130669334331,0.004526010636385723,0.008939047310600542,0.012423693911779027,0.015388445593998653,0.017929009271763247,400.9373449550157,0.06113456353854052,400.8948579767864,,,,,,,,,,,,,,,,,,,,,
Malta,0.5,4.479400560813696,4.803441883049886,4.543212790876147,4.106119629324606,3.5433180846968284,2.939502127474892,0.0930875747567629,0.12338101406162073,0.1409019106451081,0.15297267213331195,0.16207733006545771,1.9190341889387688,0.008107963850106259,0.017044985516857965,0.02411905221095201,0.029783550759303494,0.03443576220524303,427.21203281984305,0.14710952426519106,427.1616663442015,,,,,,,,,,,,,,,,,,,,,
Malta,0.75,6.606486754719802,7.165955295112765,6.7831776596793905,6.1430912080725095,5.251905206036543,4.258271149484919,0.16661151702489194,0.22197394560977857,0.2510840871075362,0.2707664548310861,0.2847902472561151,2.0768686497077042,0.015094821461568942,0.03208400005237375,0.045282512989165524,0.055341229249863524,0.06362288453733675,453.48672068467033,0.29218740081949707,453.4284747116166,,,,,,,,,,,,,,,,,,,,,
Malta,0.975,12.889664309298226,14.358298911594261,13.867314338071854,12.75489598364926,10.91209333266019,8.695358305077491,0.6027717083554484,0.6480375327715129,0.6689410577340579,0.6816845117213269,0.6912033724435278,2.415383543821354,0.056032727509515504,0.10372569910549546,0.13387521466743127,0.1549229467743833,0.17115525180844854,503.5622544579365,0.7595495698737192,503.4889913687591,,,,,,,,,,,,,,,,,,,,,
Malta,mean,5.210762886007813,5.631492403843824,5.379421451284839,4.924857689120705,4.272242225448528,3.513818329776193,0.14215837969394718,0.17463745869540342,0.1925499850805138,0.20482520169631582,0.214108618640075,1.9315136839838463,0.012988493968012561,0.025900215105614723,0.03530138698770347,0.042549987749108495,0.048384846581294445,427.21203281984305,0.20934474721821644,427.1616663442015,,,,,,,,,,,,,,,,,,,,,
Malta,std,3.080131393002832,3.491017549947437,3.39563095864921,3.1388691171231757,2.6842493541144132,2.0929320647540743,0.1502803195318268,0.15974216866625396,0.16553941761675794,0.1691281688988012,0.17189024462179636,0.22797720235898045,0.015397025507166632,0.027393166436708288,0.03512590108962792,0.040483520808912814,0.044626631689419036,38.9549105189352,0.2053476318867012,38.943228358591185,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.025,1.8282800247397986,1.8454916648439228,1.7808400424397572,1.741742115059879,1.6986604710399662,,0.024892082158169192,0.03048745801602552,0.03815410921518624,0.044139759862344495,,1.2811400865600768,0.0014737179104753325,0.002826027354439968,0.004829923674481399,0.007044882167849617,,298.69507680787683,0.005093030327035671,298.664006105001,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.25,3.7883485280371136,3.902200217515154,3.778972319948717,3.584874961952508,3.3192933715088806,,0.07115352153137439,0.10347291700039883,0.12944681424207338,0.14769246361885296,,1.508819097634519,0.0046544290952873785,0.011060871559064246,0.018375170222413605,0.025409507455416813,,339.31080742641706,0.05790671004221005,339.26357237864255,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.5,5.815180616443223,6.143900236861681,5.93237387651967,5.5793104670963345,5.123657868049308,,0.1259490639264153,0.18729430348008558,0.22848568388799062,0.2572927925907986,,1.6409548580337323,0.008640329663197702,0.0214489511653234,0.034438084446738175,0.046415873423908294,,360.6219261303335,0.13745737220917478,360.5662096329419,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.75,8.68897874293656,9.292335269019885,9.027503987512253,8.582583858239984,7.962074417391678,,0.22023874994138606,0.32070813259869335,0.37962731434552427,0.42050997416237523,,1.7848327876857124,0.015672444570455944,0.0386480806500112,0.06004282301267783,0.07924805515538108,,381.93304483425004,0.27106198127187775,381.8688468872412,,,,,,,,,,,,,,,,,,,,,
Mauritius,0.975,17.226877190733898,18.41345760076516,18.083043131895977,17.5095815397537,16.378446417838404,,0.5860303679186937,0.6889539752385389,0.7350013890041449,0.7718543603899685,,2.0982953888044573,0.04545598470365204,0.09756851861085211,0.13736842180956932,0.17329508713593106,,422.5487754527902,0.72258262996637,422.4684131608828,,,,,,,,,,,,,,,,,,,,,
Mauritius,mean,6.775472317916741,7.178726865733497,6.9804453685214325,6.662003637421009,6.198995471657257,,0.16997214255910909,0.2339311077394136,0.2740851839808789,0.3022748701872811,,1.6537142526679065,0.012365380760245903,0.028986169420460103,0.04433623531367297,0.058346728174653216,,360.6219261303335,0.19661390132682788,360.5662096329419,,,,,,,,,,,,,,,,,,,,,
Mauritius,std,4.155498828377424,4.484962608518131,4.425349452456485,4.294333031661464,4.055619309974573,,0.14505063531955859,0.17308104845667235,0.18653900526018002,0.19638038454568765,,0.20866401193257322,0.012288654878958588,0.025840302568239916,0.035973368967275224,0.04487127187750982,,31.59591186926277,0.19526843977991198,31.58333725324421,,,,,,,,,,,,,,,,,,,,,
Mexico,0.025,1.398111414822644,1.3999615618132764,1.4001114640709151,1.4008531780401685,1.4012161494527948,1.4016437191949622,0.012348666686399242,0.007851323347029397,0.006903839585431814,0.006784103344877819,0.006872522324339216,1.46939182784768,0.0008631496952812559,0.0007812078600087371,0.0006766031635263152,0.0006525136262927678,0.0006675831757747738,737.783550224614,0.004564891964865496,737.4661916858402,1.4015263388986692,0.007131738443182237,0.0007127743643350425,,,,,,,,,,,,,,,,,,
Mexico,0.25,2.2535500160904816,2.258581782269749,2.259153773267917,2.2577906756498805,2.252282716718789,2.24546918721207,0.028373031088415386,0.022601190351893126,0.021424819494391997,0.021265741805077946,0.021488082296500677,1.62797112355719,0.002191357037563211,0.0023604260325432312,0.002256232367373532,0.0022306553269554642,0.002265580416832745,821.720502960846,0.056263523508434346,821.000232828113,2.2401836836227087,0.022036128104727357,0.002369934691690877,,,,,,,,,,,,,,,,,,
Mexico,0.5,2.989741345284577,3.0007993525730856,3.005421383145608,2.9994483434260957,2.9851666612314185,2.968888847022307,0.04715693174698526,0.038890685540671543,0.03755401099277245,0.03789776382118884,0.038796180405140934,1.7192070011096008,0.003789811652803109,0.004207494179852077,0.004111380478800149,0.004134419453287753,0.0042509593155160615,865.7623147457196,0.1384128600170994,864.8306364547364,2.951543994912521,0.04004793128582206,0.004463674728521024,,,,,,,,,,,,,,,,,,
Mexico,0.75,4.016430238319554,4.040576749748819,4.047817874423529,4.0229642109472685,3.980673046315485,3.938324826122895,0.08467161038590994,0.07050693275719741,0.06835736889587077,0.07016630715733586,0.07357021098438965,1.8177425022622447,0.00700592229997122,0.007804936508697672,0.007711861095836391,0.007868189018596056,0.008289981696865262,909.8041265305931,0.2790130572936019,908.6610400813597,3.8971070712129645,0.07762909730396318,0.008914384506941722,,,,,,,,,,,,,,,,,,
Mexico,0.975,8.362145737154908,8.7094454192152,8.66399418315976,8.264101273441057,7.58917579365168,7.09029695727069,0.3526365550438292,0.2711561038070643,0.25546067297008884,0.254974231395901,0.27052232125022085,2.0249549078269955,0.030686708926568478,0.03184448245557854,0.03075960849634648,0.030688352904498062,0.03209012003539983,993.741079266825,0.7498680328237786,992.1950812236323,6.711893815325304,0.30306986066978964,0.036484476408595985,,,,,,,,,,,,,,,,,,
Mexico,mean,3.416877545722666,3.4626258709428877,3.4757232278021277,3.4397881828848327,3.365010314717375,3.289896442869002,0.07908968757535956,0.062339913034244056,0.05949424762621811,0.060088143164392295,0.06276157807644094,1.72639596209238,0.006613665976394009,0.006994545195556407,0.0067842828586955495,0.006816580032894714,0.007131136581584512,865.7623147457196,0.20128591594218415,864.8306364547364,3.23782413163157,0.06708678426887058,0.007813655368286722,,,,,,,,,,,,,,,,,,
Mexico,std,1.8816777643803935,2.0183976753825306,2.108612632424692,2.054632248370499,1.8305566006569918,1.590543614773177,0.11525142910016664,0.07814829081092452,0.07266290377300166,0.072100144698212,0.07487900186710476,0.14113681444595655,0.01038348442371062,0.009458032828997603,0.008940136157790978,0.008845076441921977,0.009160366859323001,65.2964878592595,0.2039083250010736,64.98305365482766,1.4445181193963776,0.08146812339078344,0.010239129354783065,,,,,,,,,,,,,,,,,,
Moldova,0.025,2.1723589260808636,2.245165316671744,2.2083549800260043,2.1592454546803626,2.0225870305974567,1.8151030265073096,0.02658270906418537,0.03119684833775294,0.034998143103852984,0.03788065118623173,0.04008706083345105,0.7100293062191243,0.0008163897173046282,0.0014952013879514505,0.0020901225993812033,0.002607516791173678,0.0030491575831145313,546.9561316705181,0.005544891831112066,546.9116660734019,,,,,,,,,,,,,,,,,,,,,
Moldova,0.25,4.1372217045986215,4.246368897029322,4.127059454797293,3.9411788587193364,3.6208778118777487,3.1506928285194027,0.06402488506374802,0.08378380077082861,0.09372063144248603,0.09953914531130768,0.10378345448415403,0.8453553528538923,0.0020441172578565146,0.004365409825291839,0.006112035840111702,0.0073098519694695715,0.0082007334597003,597.1015588681311,0.062264528920330645,597.0503291995857,,,,,,,,,,,,,,,,,,,,,
Moldova,0.5,6.071576132444272,6.37405251121697,6.137013071333212,5.711192853686894,5.108226412114358,4.364946680407487,0.10510061892114529,0.1394900729420365,0.15525044824033687,0.16406476490262623,0.16982945438059577,0.9243068928970042,0.0034196196715870347,0.007504028587648178,0.010455792428840358,0.012361434804097427,0.013759785857782692,623.4129198898904,0.14871713298468026,623.3581411055972,,,,,,,,,,,,,,,,,,,,,
Moldova,0.75,8.970319620623822,9.507326048881081,9.146887991915001,8.47469124741877,7.484105596189519,6.253445194658952,0.1774927114490155,0.23264177458392946,0.25440836133798767,0.26621669581441754,0.27497213056970154,1.0085548801502924,0.005873191901781455,0.01292037764429459,0.01773573304384504,0.020719629825268916,0.022873181573090533,649.7242809116497,0.28914106186167066,649.6659530116084,,,,,,,,,,,,,,,,,,,,,
Moldova,0.975,17.628548660876298,19.132236603746286,18.56054622932371,17.28155714724027,15.287749897925963,12.505396342299573,0.532377946206235,0.5845263440802176,0.6024347646592261,0.6108564866641242,0.6183630179959855,1.1866594946771658,0.017864689421658114,0.03472036763174234,0.04432566650129635,0.04991965365205498,0.05348862432599434,699.8697081092628,0.751984452095994,699.8046161377923,,,,,,,,,,,,,,,,,,,,,
Moldova,mean,7.100050925886361,7.502055778978743,7.248809881376187,6.784153482572586,6.061549917818677,5.11725856403453,0.14484059732628426,0.18087982481549633,0.196068873737777,0.20445860009927116,0.21069819450816063,0.9303936815936369,0.0048101719601227316,0.010133106752428938,0.013713157507964953,0.015960583252331236,0.017570649620907697,623.4129198898904,0.20852243996314732,623.3581411055972,,,,,,,,,,,,,,,,,,,,,
Moldova,std,4.257846537474426,4.658067728646777,4.519812955290594,4.216476266746575,3.7049474629129406,3.000387324250905,0.1281596061862819,0.14034192126753203,0.144325440798533,0.14623982278852082,0.1480481709687737,0.12182528125613998,0.0045296464660716474,0.008716074029162153,0.011123055936461321,0.012452975616582252,0.01333680061852216,39.00928222276212,0.20296057319036437,39.00402029588058,,,,,,,,,,,,,,,,,,,,,
Monaco,0.025,1.4400182870451643,1.3975791855620698,1.348087030467617,1.2634501340046143,1.0920963969722133,,0.021100538887637802,0.02023528547791535,0.021372530866557077,0.022681982021952627,,1.3446536713800799,0.0026604020838714507,0.004374899288594714,0.0055504060851087784,0.006680695332751036,,193.6283624275083,0.005256833070810072,193.60829593480076,,,,,,,,,,,,,,,,,,,,,
Monaco,0.25,2.8970485839820848,2.882278997389578,2.752755519211352,2.5328329634400175,2.2363431720727753,,0.05865426404061,0.07765893387353856,0.0909508488108031,0.10060305334625474,,1.658905691772795,0.008404330284860446,0.01791768928568565,0.02606430023638131,0.03290770470204693,,225.67041376618218,0.0550480420089718,225.64678854237815,,,,,,,,,,,,,,,,,,,,,
Monaco,0.5,4.380610321772714,4.422091516261483,4.229977315686445,3.8980949843217774,3.4383970724130855,,0.10263477917148289,0.1455967570976388,0.17404682619412276,0.19341986426100055,,1.842077929320943,0.01551576924106039,0.03503767791434866,0.05229300043253515,0.06675707689362588,,242.48291348479506,0.13217289673786836,242.45742099085516,,,,,,,,,,,,,,,,,,,,,
Monaco,0.75,6.429713966182719,6.541288256765585,6.292540706456711,5.8687570707774395,5.2659124557642185,,0.19003433036095446,0.27264781001702654,0.32277072421420355,0.3545862775555614,,2.044922569238355,0.030144853262155248,0.06839840777837103,0.1010399415340677,0.12780616706053954,,259.2954132034079,0.26232645364202195,259.2680534393321,,,,,,,,,,,,,,,,,,,,,
Monaco,0.975,12.703427234551512,12.890254668362067,12.672094780823704,12.081260873961895,11.00811533765411,,0.815995514540544,0.8676670128901347,0.8949441589190991,0.9097885051811259,,2.4890411886558557,0.138235462474353,0.2641403804948633,0.34050583477350227,0.39477431649764094,,291.3374645420817,0.6880370373431464,291.3065460469095,,,,,,,,,,,,,,,,,,,,,
Monaco,mean,5.055915082871279,5.111115837238189,4.935102360677853,4.615594497825619,4.134694394096366,,0.17158622059509598,0.235115914904386,0.2665681797151272,0.2666901428381445,,1.8616782130573701,0.02834783969753623,0.0560682240609847,0.08206949445834702,0.10169361838699453,,242.48291348479506,0.1897161381691987,242.45742099085516,,,,,,,,,,,,,,,,,,,,,
Monaco,std,3.029839644372369,3.106894452120875,3.104797020205829,3.013729009964,2.7717263447761646,,1.390722097584451,2.621932695944059,2.8876846137376884,0.7916146182727887,,0.2911372487838398,0.09045223115820553,0.4298608199011563,0.3030098151292446,0.4111713924591293,,24.926249381440265,0.1885102939725607,24.923480962594216,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.025,2.071579709367357,2.088554194937081,2.01112637774645,1.9539428777350982,1.8569051763444908,,0.02840664740976588,0.0355849244363099,0.043489018099952204,0.05026516712161584,,1.4358302508482261,0.0018131790032194731,0.0035438196705869646,0.005687153646198809,0.007861850617596308,,282.0079707531892,0.005032317968651055,281.92442987775564,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.25,4.149423508238777,4.263987309130017,4.095924799443987,3.8332975242670817,3.4733446450445893,,0.08058490702961996,0.11649194153932585,0.13876676491724385,0.1548648879276616,,1.6818706871135827,0.005735220580969149,0.01355201033607039,0.020750639794405806,0.026949186016880133,,326.66300097823796,0.058946877618686916,326.4640463207284,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.5,6.306999527601372,6.672395322267545,6.394169634849459,5.9454066356464885,5.3162332307951745,,0.13994296036506187,0.20577170864345554,0.24159842479941354,0.264713115074073,,1.8272855796694925,0.010391970055236111,0.025455246924143873,0.03825854987150119,0.04874565921489683,,350.09354464593173,0.14084159185441916,349.8340322495257,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.75,9.301575997169103,9.964542931805564,9.607340789914833,9.03413545517323,8.209651546518229,,0.2411799605011613,0.34256228051317705,0.3912970396743447,0.42257957670517843,,1.9874316489387716,0.018588855578105263,0.04490436668484589,0.06583364757542898,0.08249379043774924,,373.52408831362544,0.2791520167763838,373.2040181783229,,,,,,,,,,,,,,,,,,,,,
Montenegro,0.975,17.94420820383183,19.596774262366665,19.14573471373088,18.297410394384308,16.891822629904727,,0.6273240562881969,0.7178294086522873,0.7506742939520643,0.7702999142084876,,2.3247021216672614,0.05376948356466489,0.11288655582278927,0.1520069299652153,0.18115864523065364,,418.1791185386742,0.7354530601122646,417.74363462129566,,,,,,,,,,,,,,,,,,,,,
Montenegro,mean,7.2678925887739565,7.736168455803011,7.47310471660241,7.047992863477205,6.42692483349167,,0.18679543700236464,0.25233047875782233,0.28543708318003463,0.30700011969971375,,1.8418599390898784,0.014770144416352913,0.03398890207078747,0.049081488923244224,0.06107565837773314,,350.09354464593173,0.2011402803552611,349.8340322495257,,,,,,,,,,,,,,,,,,,,,
Montenegro,std,4.288145498958853,4.732879895050818,4.661411546108087,4.498627386361488,4.192469906999325,,0.15419959592886376,0.1800770149604667,0.18873917532939635,0.19376105638452654,,0.2278682611808897,0.014470140438166855,0.02968551918905973,0.03953728530478203,0.04672230901506788,,34.738176022515106,0.19861358546628366,34.64839298447945,,,,,,,,,,,,,,,,,,,,,
