model,roi,quantile,R0,car (week 0),car (week 1),car (week 10),car (week 11),car (week 2),car (week 3),car (week 4),car (week 5),car (week 6),car (week 7),car (week 8),car (week 9),car-by-week,extra_std,ifr (week 0),ifr (week 1),ifr (week 10),ifr (week 11),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),ifr (week 6),ifr (week 7),ifr (week 8),ifr (week 9),ifr-by-week,loo,q,waic
nonlinearmodel,Bahamas,0.975,13.490553632211837,3.520497021604221,4.216939607915663,,,4.771679896109782,5.127067587557532,,,,,,,,2.3752253605159637,0.3705928105527345,0.9145393929769033,,,0.9247606652544927,1.3712452185125406,,,,,,,,238.20835678626491,0.3528302639201846,236.55027508463218
nonlinearmodel,Bahamas,max,44.40827829366295,1404.6850195844113,2920.357085843642,,,665.4674426531113,33524.66290462932,,,,,,,,3.18221757174884,38.29236951825028,289.8482297540332,,,1086.776942326045,301.88489684257013,,,,,,,,,1.1592896648970004,
nonlinearmodel,Bahamas,mean,4.772555958214577,0.6550123265655874,0.43943161999852526,,,0.467474960003462,4.091762282883206,,,,,,,,1.7515306094209846,0.04475893161446828,0.1299447054257279,,,0.19779786235578428,-1.0254362713199567,,,,,,,,200.21710869497983,0.09590208528551969,198.50172999907585
nonlinearmodel,Bahamas,min,1.0060592618379265,-598.3146283642205,-2871.641002825401,,,-2229.816586772419,-833.9406099290285,,,,,,,,0.7445739047548435,-77.26300847700574,-379.7188219408972,,,-97.04442640809883,-16566.88549915102,,,,,,,,,8.18706877910259e-06,
nonlinearmodel,Bahamas,std,3.3653272583498497,13.91876103336977,38.38912269442643,,,26.30770389152484,312.8868144222729,,,,,,,,0.2956456272965802,0.9355645270761384,4.01739125397392,,,7.919784030254516,123.98449041319606,,,,,,,,19.38364602153673,0.0959748080310828,19.41287971905525
nonlinearmodel,Bahrain,0.025,1.3337291705816223,0.01893411705243813,0.01768179530022147,,,0.017150488203614853,0.017096040398062076,0.017323331033678096,0.017695472730508633,0.018156441355750532,,,,,1.1842701602821777,0.0008719232033850143,-0.009396135076052761,,,0.00031599268426871896,-0.0009616466914957553,3.499369236492603e-06,0.00010301185937852724,0.00024963492938850993,,,,,1129.6652369223225,0.002567918532937189,1339.0717232668364
nonlinearmodel,Bahrain,0.25,2.0548446596849517,0.042127039449223254,0.044214787601793176,,,0.04607626678650502,0.04746543077304886,0.04881455064519172,0.05056112668315201,0.05256715933486017,,,,,1.310548158113983,0.002202120818909384,0.0011392792263659485,,,0.001757723961056043,0.0014100249517489665,0.001494352145675286,0.0015602808480168688,0.0016213605494300844,,,,,1289.3081523616702,0.028761111398465232,1677.9261889544534
nonlinearmodel,Bahrain,0.5,2.9763493466750464,0.06855687983257813,0.07416262125007486,,,0.07835210374619922,0.08177124401862597,0.08451083575116439,0.08733719478341814,0.09054869464208547,,,,,1.3851956377071586,0.00381425147721504,0.002551134648490887,,,0.003475465502953997,0.0029758408749965123,0.003086492288286036,0.0031943435796453583,0.003291091492787736,,,,,1373.0729663722846,0.06985318863233417,1855.7235012678407
nonlinearmodel,Bahrain,0.75,4.703534951828058,0.11584848207842438,0.1267468804123488,,,0.13468706155714566,0.1408677094592104,0.14580759462262005,0.15061269891169848,0.1553784697162198,,,,,1.464714990451205,0.007188425132856136,0.004961341548481912,,,0.006726350294233508,0.0058174297601444915,0.005923125782113768,0.00606056286061883,0.006296235034702714,,,,,1456.837780382899,0.13819381262441532,2033.520813581228
nonlinearmodel,Bahrain,0.975,11.15774813297755,0.37844570149154877,0.37871660887411424,,,0.3869973495262677,0.3937149330723963,0.4018054359724293,0.4090395743927209,0.4167569931572466,,,,,1.6336825114454117,0.031130461382230818,0.017349470253657868,,,0.026435300619286915,0.020721480597409192,0.019866328084618877,0.019859482820199607,0.020346027358523092,,,,,1616.4806958222466,0.37449585527985907,2372.3752792688447
nonlinearmodel,Bahrain,max,32.87835952930854,375.29121815877136,58.98976298744323,,,1.8475034061538396,2.072681346811819,2.2199302431097405,1.2348574593891626,1.115008373903279,,,,,1.917906388891838,23.19395331418733,2.100977906900033,,,1.0915682101836868,1.508001448796057,0.6896728396104724,0.17740005823880425,0.08507188044701819,,,,,,1.083671426703597,
nonlinearmodel,Bahrain,mean,3.829108974526135,0.11491779772241992,0.10725624801215229,,,0.10837223590916678,0.1121039698515028,0.11534353425622014,0.11854592865725903,0.12245317210954422,,,,,1.3910907142744635,0.00278531726472592,0.001193684777804496,,,0.0059058953758723345,0.004545174933734914,0.004619570227977537,0.004588659847063923,0.004789417683328706,,,,,1373.0729663722846,0.09991403364333748,1855.7235012678407
nonlinearmodel,Bahrain,min,1.0685879072956546,-52.734354803573595,-0.7014675461525247,,,-0.2845822715768147,-0.45789231228044497,0.0016048739150067812,0.0010091976021179264,0.0009221909806189774,,,,,1.0511603152466296,-109.36819565210007,-28.32395033276639,,,-1.1534553843818693,-2.053434914379784,-0.6396688022205016,-0.5368637084176904,-0.6268011945390858,,,,,,3.101151040543038e-06,
nonlinearmodel,Bahrain,std,2.6662262165189787,2.681727407667689,0.4282276432618103,,,0.09945601565483032,0.10158218827810982,0.10306226716607868,0.10341095646122297,0.10545798393747684,,,,,0.11509509203178961,0.7908781830989093,0.20209494270480774,,,0.017257895537259205,0.02287235403346318,0.011083337633646656,0.008315219293398188,0.008872402530192773,,,,,124.18989908484599,0.10060656460578725,263.6026896801612
nonlinearmodel,Bangladesh,0.025,1.4729864932911885,0.014669983637849278,0.007554109421069449,,,0.004803768646184726,0.0040368895410014816,0.0034054168787617705,,,,,,,0.897807660824501,0.0012356148999580364,0.0012277393415418396,,,0.0008043664802303631,0.0006015613870297812,0.00045751261350720216,,,,,,,691.427789560569,0.0026809400445243913,476.37887419458957
nonlinearmodel,Bangladesh,0.25,2.248107594279827,0.03267817085021907,0.024642283377772932,,,0.023016405958350094,0.02097065957375671,0.021258177359796612,,,,,,,1.06324689401854,0.003116635566186976,0.003624504167991862,,,0.0037214758936970197,0.0033300437505730286,0.0030197068048177767,,,,,,,1000.4814835079096,0.029513485164289116,630.1414453022547
nonlinearmodel,Bangladesh,0.5,2.936252903539475,0.05611748190239378,0.04363859423450796,,,0.0420858494853896,0.03951431213763676,0.04170396045398553,,,,,,,1.1582610091939163,0.005441886181844479,0.006482135244063208,,,0.007233086131210622,0.0065784655212798695,0.0061007342939524796,,,,,,,1162.6422979828103,0.06969897808219053,710.8208361488897
nonlinearmodel,Bangladesh,0.75,4.035644483776421,0.10281267107352386,0.08043639020400256,,,0.07729009628704735,0.07453294004642477,0.08100291882643082,,,,,,,1.2586848997949454,0.010371863249247605,0.012220707137188112,,,0.014080905095621854,0.012978867126486996,0.012105109725427197,,,,,,,1324.803112457711,0.14113694472840105,791.5002269955247
nonlinearmodel,Bangladesh,0.975,11.098556057712894,0.6999928638905287,0.46705082874341014,,,0.3767366907295208,0.3728272680616579,0.3437020936516709,,,,,,,1.4671403171640416,0.058906104708469686,0.06875172522302399,,,0.06638834551010697,0.0648719091513521,0.05807868596031492,,,,,,,1633.8568064050514,0.36910356104566133,945.2627981031899
nonlinearmodel,Bangladesh,max,41.382253373204136,49.41308676079909,136.29734727888047,,,21.791102123385027,236.15482820249494,9.094121222989019,,,,,,,1.8214257509254563,6.916670879387054,6.9163655250727745,,,1.968031205486051,9.895715804607306,4.151020255606615,,,,,,,,1.0611639249001328,
nonlinearmodel,Bangladesh,mean,3.6604901730721853,0.09239736121832813,0.08380398685261431,,,0.07324137266498944,0.003954152342164286,0.07304292616210376,,,,,,,1.164312148743672,0.010952571654914024,0.012948920024344062,,,0.013432071065088539,0.013054119587826466,0.011511601361516029,,,,,,,1162.6422979828103,0.10125313534827904,710.8208361488897
nonlinearmodel,Bangladesh,min,1.0470015215983302,-712.239393626143,-149.26313600030153,,,-42.89949727494521,-1693.7532376689048,-14.064696123511258,,,,,,,0.6998768064818927,-4.286766757486973,-1.8467895071029756,,,-3.7779757000264733,-6.885965200039671,-0.6676972673397273,,,,,,,,5.293752275162137e-06,
nonlinearmodel,Bangladesh,std,2.6212335404790466,5.129091920827848,1.8350030554292494,,,0.5042130957596082,12.09835542741343,0.2010806435292517,,,,,,,0.14563594299932991,0.06987779686217539,0.06571015050092023,,,0.0423386583596496,0.10867058734811613,0.03894319555062347,,,,,,,240.41998329516315,0.10043312766451461,119.61544385690165
nonlinearmodel,Barbados,0.025,1.4348819313944634,0.020508847675561076,0.01072088820677069,,,0.013376516870525164,0.0077650110495306335,,,,,,,,1.215868542344254,0.0012593673149555234,0.0017869977187124917,,,-0.016383534898596425,0.0016334359347284064,,,,,,,,195.09310089376095,0.0024300833971211983,194.35469980509842
nonlinearmodel,Barbados,0.25,3.2940237368130405,0.0852644266587479,0.1208729917731518,,,0.14672084138199176,0.1575307920116704,,,,,,,,1.503416350902791,0.011153607800129594,0.02722111325127085,,,0.03878335796380553,0.05160215167233802,,,,,,,,224.68056836171013,0.02916649690974506,223.96041681782856
nonlinearmodel,Barbados,0.5,5.40469715637731,0.15867608792867238,0.24438527888448147,,,0.297046648079533,0.3203212501014228,,,,,,,,1.6773018964458606,0.02192758764849562,0.05720628138930904,,,0.08366996407612509,0.11242096363490345,,,,,,,,240.20514521297335,0.06945148526420072,239.49456922538968
nonlinearmodel,Barbados,0.75,8.51406580137752,0.30076132574197684,0.4369850855895443,,,0.5154689332068965,0.543013866889966,,,,,,,,1.8614195357768122,0.04270266495051833,0.11151499715934021,,,0.15569184378000941,0.2081902760725221,,,,,,,,255.72972206423657,0.13713391083245474,255.0287216329508
nonlinearmodel,Barbados,0.975,17.578757003083457,1.380499552078887,1.1334319516263696,,,1.4510233088749909,1.1525472372252525,,,,,,,,2.2710177053334064,0.1809521249834486,0.449909336542124,,,0.5046504395961692,0.6776285882315984,,,,,,,,285.31718953218575,0.3582051992206032,284.6344386456809
nonlinearmodel,Barbados,max,46.17154994990828,86878.37922030772,467.96534378116775,,,33081.62271959414,9985.933874982498,,,,,,,,3.0246682826081823,148.0937028657851,274.745349799193,,,34.36965797884278,118.50142002265818,,,,,,,,,1.1174023885640298,
nonlinearmodel,Barbados,mean,6.457525047227452,5.481925866646177,0.22685429623476785,,,2.2002247825077723,0.9872049590931307,,,,,,,,1.6929868266272143,-1.1049161822538478,0.10446409790438216,,,-0.0642016287198784,0.14235562246083228,,,,,,,,240.20514521297335,0.09862069706701193,239.49456922538968
nonlinearmodel,Barbados,min,1.0073354836036579,-2468.4258106883194,-2186.1310954989776,,,-309.0134866134066,-453.97137088279425,,,,,,,,0.8696949475041534,-22702.798508412816,-116.18469460311054,,,-3463.6630674098174,-422.5681662570238,,,,,,,,,1.3057511963287655e-06,
nonlinearmodel,Barbados,std,4.301913998826806,629.0031814035094,21.42566121857974,,,234.7163935650613,71.62410128333036,,,,,,,,0.2691721406142481,160.54898249657558,2.4577224496806527,,,24.50420739481696,3.8151046463618377,,,,,,,,23.016772081043555,0.0972793518169787,23.03096882205428
nonlinearmodel,Belarus,0.025,1.473600553560232,0.01532943249901616,0.010133623775840673,,,0.008649132272463545,0.007822567850335955,0.007505013386017112,0.007897053417736874,,,,,,1.6881281697786485,0.0011399014629675129,0.0011978090480786801,,,0.001152655658472549,0.0009408393834430768,0.0008304713266705573,0.0008822274151386375,,,,,,868.8871847281123,0.0026897403200411,590.4210249016644
nonlinearmodel,Belarus,0.25,2.221304586559559,0.03527164660660606,0.028047928733079375,,,0.027440688579370983,0.02608803753623575,0.02583556469346465,0.028011696425331262,,,,,,1.903283905203925,0.0029681518145147434,0.003469128326797962,,,0.003922598277899413,0.0035494238869268682,0.003180530414971397,0.00341636262065063,,,,,,1169.9090858036939,0.029268653957331116,728.4509638532784
nonlinearmodel,Belarus,0.5,2.893235688392232,0.058614891501161254,0.04848449142859898,,,0.0480885663166244,0.0464555026356795,0.04705572320092284,0.05201780199997459,,,,,,2.025226290098656,0.005205050002335199,0.006220715082308377,,,0.007229402583464867,0.00669805825359027,0.006170190692588296,0.006723578131140472,,,,,,1327.8556096899824,0.07027678089494153,800.8754252354756
nonlinearmodel,Belarus,0.75,3.9314894697137,0.10764044925561811,0.08898487108129406,,,0.08819467976646381,0.08602671676523635,0.09008590425051205,0.10133796595030369,,,,,,2.1591258627077745,0.009889045982590706,0.011898896558105238,,,0.014211836594227164,0.013301967115533376,0.012298053422744148,0.013690495697434822,,,,,,1485.802133576271,0.13707382997360415,873.2998866176729
nonlinearmodel,Belarus,0.975,10.313812272289272,0.5274343357543333,0.3830958074430166,,,0.35096481481013553,0.339451106941976,0.3422459796986958,0.3770361213426063,,,,,,2.441064518788895,0.047438131534225964,0.053118411812027595,,,0.0626634762317234,0.05766195086914742,0.052247461434357295,0.05659451302853771,,,,,,1786.8240346518523,0.37625043820021814,1011.3298255692869
nonlinearmodel,Belarus,max,39.61163437109556,44.02668431067239,40.09851504326112,,,21.363726837917966,18.048120764774925,25.452975488200416,414.3949320513226,,,,,,2.885293100487148,0.9299907797466285,5.830094605028032,,,2.1442419954728646,1.0540628862135302,0.6488307435884657,3.905308140792386,,,,,,,1.1545143247194347,
nonlinearmodel,Belarus,mean,3.538346947764409,0.1162664721878083,0.08932325152260888,,,0.07942821868970869,0.08105341389037671,0.07899621010905032,0.10778439785552846,,,,,,2.0369612300515225,0.009457989436274437,0.011477671405666592,,,0.013354295007920106,0.012014947638799135,0.011157533437001993,0.010964459448037948,,,,,,1327.8556096899824,0.10079137372496957,800.8754252354756
nonlinearmodel,Belarus,min,1.0751774958187847,-102.67698854970956,-45.63294307196406,,,-29.350466445995323,-5.116332468717153,-37.47060412705599,-13.182556245309728,,,,,,1.4232940898480486,-1.1484896467242554,-0.6312800134942964,,,-1.0740125846946558,-1.142747380743286,-0.6433900412229734,-26.022404997537944,,,,,,,1.2178699758499828e-06,
nonlinearmodel,Belarus,std,2.39372957423631,0.979626359553847,0.6027721536510654,,,0.4093942594327487,0.25486395581618987,0.3880896144995489,2.934038004824722,,,,,,0.1915600160438332,0.022489466103810647,0.04973688236947728,,,0.035147513713305774,0.023230956954327968,0.020565136311106024,0.18700517545183254,,,,,,234.17186671905935,0.10185819095748748,107.37666711931888
nonlinearmodel,Belgium,0.025,2.389462956449898,0.029668267228866754,0.034566519340698564,,,0.03632248674696742,0.04254477163512096,0.05650206779195694,0.07362527786506226,,,,,,0.7382997929832659,0.0009138898391970242,0.0015427248114640527,,,0.0018821319642710582,0.00247771877469797,0.0042419014565172565,0.007650793056878417,,,,,,5001.881465195516,0.002828538644909143,1994.856705530518
nonlinearmodel,Belgium,0.25,4.379148856451961,0.06270817358440685,0.07605843948062518,,,0.08210574179731893,0.09636867790731549,0.12858171718078001,0.17199063531904507,,,,,,0.8252219821078617,0.001956087266896564,0.0034808528785898307,,,0.0043129038414892774,0.005760478424777518,0.009875868990743789,0.01808672526435366,,,,,,13996.625248616107,0.03130851360199399,3507.3235975314756
nonlinearmodel,Belgium,0.5,6.390625622518085,0.09636993329829313,0.11786104638749481,,,0.12898958556373782,0.15080455724295522,0.19900085371305948,0.26372269629938044,,,,,,0.8754310314753853,0.003055591789445035,0.005545722055089427,,,0.006949228912342132,0.009221626174268804,0.015557324441629133,0.028183528139701527,,,,,,18716.17724387898,0.07310120858544696,4300.916645848145
nonlinearmodel,Belgium,0.75,9.682796146282602,0.15360474648314637,0.18588209178326873,,,0.204138529319975,0.24017727475935643,0.3100532204291614,0.4018933769193444,,,,,,0.92828334666698,0.004935416014090099,0.008956132300754305,,,0.01128836460130668,0.015028205158138484,0.024564348347360227,0.04357129813861478,,,,,,23435.729239141856,0.14494178826892215,5094.509694164814
nonlinearmodel,Belgium,0.975,18.590057776475227,0.4864536889057733,0.5168090899675503,,,0.5273201664187643,0.5730389964951035,0.6817169321335191,0.7777189156008103,,,,,,1.0418001968439337,0.015339149221082517,0.026117782391837666,,,0.03090789234464344,0.03724161574876099,0.05585181309703719,0.08764302617512938,,,,,,32430.473022562444,0.37432873648010856,6606.976586165771
nonlinearmodel,Belgium,max,75.71460967943342,1.458173965577752,1.0280412723536096,,,0.9979789224246131,0.9890829809031993,0.9909902258304807,0.994672965866115,,,,,,1.2341192275586594,0.05401070777114815,0.07135539233678065,,,0.07986494720230623,0.08411913207869852,0.10980980656218067,0.15780763319800079,,,,,,,0.9565326339080669,
nonlinearmodel,Belgium,mean,7.5632389583030895,0.1342926188391325,0.15472552678511184,,,0.16604771140681981,0.19145455023140656,0.24387637386200767,0.30881065337945673,,,,,,0.8789541489798647,0.0042750981106610105,0.007506916410187248,,,0.00920401391517932,0.011927551284820996,0.019226020116789515,0.033373377737377835,,,,,,18716.17724387898,0.1041309008160566,4300.916645848145
nonlinearmodel,Belgium,min,1.3319696148395446,0.010240446077384542,0.009483445850708998,,,-0.09188735316107557,0.004440667620062914,0.007152607309734582,0.00991830944665745,,,,,,0.6315851609422812,0.00031787058546899554,0.00039270177396822005,,,0.00021416672553588623,0.0002163349837026437,0.0005014869584826607,0.0010811089095566896,,,,,,,6.8449305513648e-06,
nonlinearmodel,Belgium,std,4.466032218534419,0.13397132717617727,0.13048363205353697,,,0.13306782296465577,0.14272229743826886,0.16328917267341056,0.1840126450575103,,,,,,0.07736173084771403,0.004324324732560209,0.006824630196681899,,,0.00781828157385688,0.009269218829029424,0.013275059448583275,0.02072764278445595,,,,,,6997.218258529278,0.10176752321522556,1176.5828140249173
nonlinearmodel,Benin,0.025,1.2234441641968052,0.012693105986907137,-1.4886163635754115,,,-0.9067876458219503,,,,,,,,,2.252252798183094,-0.13560202380463748,-0.21058063265732482,,,-0.32248895595635546,,,,,,,,,84.98032839210182,0.0027723384746273037,84.94361964122203
nonlinearmodel,Benin,0.25,2.3800683044190505,0.07469852235441327,0.07812463584933002,,,0.0902759176395941,,,,,,,,,2.815234627632425,0.012256216900988779,0.02602005391328768,,,0.033172452701051576,,,,,,,,,116.56336559648194,0.026893655851693614,116.5253429510596
nonlinearmodel,Benin,0.5,3.819676447564219,0.1918426769284471,0.2371706548808556,,,0.28237038276328774,,,,,,,,,3.163585601508063,0.032330887520237245,0.08221381963236493,,,0.1110065951957085,,,,,,,,,133.13502009198208,0.06428023005049008,133.09630804464246
nonlinearmodel,Benin,0.75,6.108476271665219,0.6411229389350404,0.6604436885821872,,,0.7455054703860834,,,,,,,,,3.5657779259628666,0.08551744890089963,0.244124056090762,,,0.30622397353414466,,,,,,,,,149.7066745874822,0.1311312977335081,149.6672731382253
nonlinearmodel,Benin,0.975,13.29539218123054,3.698217994005651,4.814230637112839,,,5.066730510164369,,,,,,,,,4.523160939767096,0.4999858996827741,1.1800745229728093,,,1.1373557620012935,,,,,,,,,181.28971179186232,0.35152215644327384,181.24899644806288
nonlinearmodel,Benin,max,34.95504151428451,25930.821401265766,11435.890092788066,,,4154.045737675957,,,,,,,,,6.7273849431981585,82.6194566997636,456.44779672140123,,,5640.39419671493,,,,,,,,,,0.9710896341446165,
nonlinearmodel,Benin,mean,4.739051098836616,1.690706482051199,0.3579447369627198,,,-2.793982874664437,,,,,,,,,3.221449239761141,-0.03026933159343282,-0.1209774312373681,,,0.6496687765762357,,,,,,,,,133.13502009198208,0.09461577120420886,133.09630804464246
nonlinearmodel,Benin,min,1.0040272112625772,-2848.698734967681,-3640.339149921019,,,-75600.47921768666,,,,,,,,,1.620319599564694,-2190.1371795329983,-6858.407837835298,,,-1019.7244868734249,,,,,,,,,,9.211163102226285e-06,
nonlinearmodel,Benin,std,3.3210038505395807,186.66467190691694,97.34258496105817,,,538.3109493969985,,,,,,,,,0.5793230024194117,15.541089587629058,49.254515152780684,,,47.87136043710017,,,,,,,,,24.56917171933684,0.09620258645499417,24.56814961052483
nonlinearmodel,Bolivia,0.025,1.5355539727579486,0.019745941087598667,0.016170101051070394,,,0.01730380169085703,0.018149088898995327,0.020634193774488573,,,,,,,0.8190284729076672,0.0013618731911130544,0.001986513083148833,,,0.0025730521453355536,0.0031482312848834203,0.003778293142642384,,,,,,,520.0943815738184,0.003299879498512347,403.2400355770481
nonlinearmodel,Bolivia,0.25,2.891784837405716,0.05571033358603033,0.06666839832149518,,,0.0729103482472529,0.07647993922542996,0.08057032493269564,,,,,,,1.0037583370378271,0.004865542317661741,0.009557179511628062,,,0.012817758964236186,0.014855765840170647,0.01669844175602797,,,,,,,694.6888375787141,0.033811052227638375,485.29043614632786
nonlinearmodel,Bolivia,0.5,4.598777299673944,0.09664432349834484,0.12163702301290283,,,0.13448913559453318,0.1421269006041315,0.14894337680012498,,,,,,,1.1092711054817261,0.008697834695167932,0.017943966927316334,,,0.024636216220151753,0.02902122721777995,0.03225030754431392,,,,,,,786.2987414337389,0.0794394168305351,528.3423719260483
nonlinearmodel,Bolivia,0.75,7.5339567898868225,0.17992568194990285,0.22620075753216634,,,0.24909806035362186,0.26205969840768195,0.2748976669605309,,,,,,,1.224648337739144,0.016323713439597428,0.03422762728995573,,,0.04712432432603707,0.05584081282076107,0.062372880011246294,,,,,,,877.9086452887636,0.15379567618614395,571.3943077057686
nonlinearmodel,Bolivia,0.975,16.227527217646045,1.2228396573449758,0.9706949703194513,,,0.9513168537463558,0.9251643372117795,0.9221744519685108,,,,,,,1.4605325681557673,0.08380625514764971,0.16777083519843666,,,0.19152291476393943,0.21612149277711543,0.2257574553545638,,,,,,,1052.5031012936593,0.39285859465694173,653.4447082750484
nonlinearmodel,Bolivia,max,60.5272517249551,403.3076201054643,370.4546193346743,,,240.29901892505745,153.90159223265786,118.08256619141767,,,,,,,1.9531394174633296,4.97266431491815,16.36483433067511,,,9.326340923400698,15.087056030267906,8.07616017692583,,,,,,,,0.9457829738966902,
nonlinearmodel,Bolivia,mean,5.798547760804831,0.2742236434958855,0.22297051447549424,,,0.25214728815028076,0.24008328131144444,0.21498171011216533,,,,,,,1.1173955175894208,0.012426002850891276,0.031502460710409436,,,0.03875040587275264,0.047424205801358164,0.05301834432143173,,,,,,,786.2987414337389,0.11039655396893645,528.3423719260483
nonlinearmodel,Bolivia,min,1.0936114772782548,-399.97726095510427,-774.1049807495548,,,-176.56937860258196,-79.5051607721365,-256.10159040978374,,,,,,,0.5733489879218028,-21.909428487549246,-13.313919624682228,,,-35.37809496231602,-8.03231301303659,-4.8795141470103305,,,,,,,,8.550148610126401e-06,
nonlinearmodel,Bolivia,std,4.115049793578447,5.141779586064976,7.288143075553782,,,3.2326644794405714,2.089286926003547,2.5418624710957918,,,,,,,0.16397927585539707,0.21148529938323976,0.25156239429129273,,,0.29319566642081046,0.17251204669368098,0.15595477950633216,,,,,,,135.8210466925446,0.10588042164528619,63.82889549797414
nonlinearmodel,Bosnia and Herzegovina,0.025,1.5965874127150284,0.013435812554625007,0.010666919832076148,,,0.009932621890666293,0.011941352394860423,0.014628838838065658,0.01701319822183752,,,,,,0.7171426045412594,0.0004950826982220727,0.0005520520916920526,,,0.0006107793666801889,0.0007694704681436724,0.001117058053398255,0.001661120586866786,,,,,,872.8710512289687,0.002388735284366802,619.0179503991606
nonlinearmodel,Bosnia and Herzegovina,0.25,2.7749530318009437,0.030460468890025405,0.028299146172335587,,,0.029315805482039783,0.034230995564215105,0.042746633941061964,0.053388003336961226,,,,,,0.8436986553298415,0.0011997091077919284,0.001589824190532725,,,0.0019310285532885066,0.0024413890374940387,0.0035890300620915463,0.00549162561575443,,,,,,1039.421883131595,0.02868749277294228,681.5625778614956
nonlinearmodel,Bosnia and Herzegovina,0.5,3.7782754881529836,0.04916072216658942,0.04879314038810803,,,0.051750229179566905,0.06073804267689953,0.07527788029821948,0.09325116353130446,,,,,,0.9165269842350369,0.001983670194210978,0.002829055456714893,,,0.0035631372779713405,0.0045751251216509204,0.006607513893258573,0.00987471013918743,,,,,,1126.8112885382943,0.06971063066318807,714.3798129534975
nonlinearmodel,Bosnia and Herzegovina,0.75,5.2924549450766065,0.08453968807397269,0.08947697709795308,,,0.09844363683363797,0.11530840911658559,0.14162243010769654,0.17315214357851075,,,,,,0.9916480919303599,0.003522550545897299,0.005383558842481974,,,0.0071396586315666324,0.00922904470609778,0.012839144106150448,0.018685676961242216,,,,,,1214.2006939449936,0.14106577655075775,747.1970480454995
nonlinearmodel,Bosnia and Herzegovina,0.975,12.553967379044451,0.32960155003844804,0.33378088848754744,,,0.35938600496457856,0.40870753454497,0.48462143509728905,0.5616339386930129,,,,,,1.1514962137262563,0.013380898453439637,0.021754590307012784,,,0.030803743758953676,0.0368764907684072,0.04643469016978827,0.0635783577366232,,,,,,1380.7515258476199,0.37649276452456715,809.7416755078345
nonlinearmodel,Bosnia and Herzegovina,max,38.51327953713289,158.2292340554968,20.247695669042802,,,39.08613240427264,9.279383728433297,80.03953295216395,8.123089266944554,,,,,,1.4203934388067405,0.2586348872582211,2.2941177667524433,,,0.3768867902347454,1.0054729143662677,0.6465430281358054,0.2452822085167224,,,,,,,0.9647639780360695,
nonlinearmodel,Bosnia and Herzegovina,mean,4.530942509025125,0.0912522784664422,0.07853851352691259,,,0.0877814982479822,0.09985462815739607,0.12334768137511082,0.14229830622164874,,,,,,0.9202018595764148,0.0031190820136756214,0.004995625359936997,,,0.006450575193474676,0.008044815631729573,0.01058265157813584,0.01540114350997398,,,,,,1126.8112885382943,0.10154941314887747,714.3798129534975
nonlinearmodel,Bosnia and Herzegovina,min,1.060439335739931,-12.616922870130152,-72.19232043602412,,,-21.858539049931892,-12.685200451060387,-0.06431996000076852,-1.9924676354702962,,,,,,0.5304667818735773,-1.4870353978050204,-0.33790208213547496,,,-0.8645953986156129,-0.49018882463119795,-5.520801227590634,-0.03313146744243424,,,,,,,4.320565101712449e-06,
nonlinearmodel,Bosnia and Herzegovina,std,2.9262795462200826,1.165450955152098,0.6220098421412084,,,0.367989727807524,0.19566615297659498,0.5833901850449486,0.16068915602271192,,,,,,0.11078551769456964,0.01202101221196323,0.020085412106586636,,,0.013226386914439397,0.01433206133831944,0.04138694993865255,0.016611196686101178,,,,,,129.56372632985799,0.10176943369233954,48.65490555262198
nonlinearmodel,Brazil,0.025,2.2684586618648854,0.03049635324940298,0.03449417030686241,,,0.04157808021612134,0.04409101128596556,0.047775913963342,0.05610618822867432,,,,,,1.5628109157816197,0.0012568553772794014,0.002523079464255787,,,0.0035043279584248367,0.003928907157898983,0.004529236431108445,0.006011741099155402,,,,,,7570.894953658901,0.003104618618409994,20374.358452968045
nonlinearmodel,Brazil,0.25,4.193113357822468,0.08215812052931774,0.10494716535273116,,,0.12143011350075436,0.12227537892857719,0.12350821180093277,0.14084831202999717,,,,,,1.7154716273814055,0.004389046409174632,0.008689858956204537,,,0.011941042755199971,0.012233485563094688,0.012676589480679417,0.015961156318227386,,,,,,17543.859984208473,0.033242768183734006,45573.923249394385
nonlinearmodel,Brazil,0.5,6.05113293052377,0.13508283328916804,0.17408116980035743,,,0.20191130608072996,0.2011782821566494,0.20193607361943272,0.22654954048415754,,,,,,1.8045348589715826,0.007487049975145934,0.015147549862466142,,,0.021193855311783267,0.02127731177736886,0.02155928472490294,0.026259752310934022,,,,,,22776.685748003358,0.0787222392285401,58796.162723735724
nonlinearmodel,Brazil,0.75,9.413506830929752,0.23705372668273159,0.29316765196811556,,,0.32796676527664137,0.3284716152037839,0.3348150183336309,0.3664516583076599,,,,,,1.8972779450959416,0.013377997437649296,0.02707477824015741,,,0.03704489593695992,0.037062481556782184,0.03755961105926624,0.04454519276277864,,,,,,28009.511511798242,0.15477026872971428,72018.40219807706
nonlinearmodel,Brazil,0.975,19.243156859309373,1.2983865076214238,0.8187552214222807,,,0.8762947112286161,0.8962259927476339,0.9127269153000706,0.9257704523203165,,,,,,2.090228679187367,0.0450256749973762,0.09700803685972094,,,0.1072093616940701,0.1065367478480402,0.10577643255885391,0.11414336678889513,,,,,,37982.47654234781,0.39544392449032767,97217.9669945034
