roi,quantile,ll_,R0,beta,sigmac,sigmar,sigmad,sigmau,mbase,mlocation,extra_std,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),waic,loo,Rt (week 5),car (week 5),ifr (week 5),Rt (week 6),car (week 6),ifr (week 6),Rt (week 7),Rt (week 8),Rt (week 9),car (week 7),car (week 8),car (week 9),ifr (week 7),ifr (week 8),ifr (week 9),Rt (week 10),Rt (week 11),car (week 10),car (week 11),ifr (week 10),ifr (week 11)
Burkina Faso,std,2.468419403837201,2.98874751940051,0.2833117418052744,0.05550813417490332,0.03628083966378245,0.006606050009060464,0.07747863793564011,0.11450519705839167,33.730846418366426,0.11122916169759375,2.8728159021670505,2.9191292812657275,2.9130186841040904,2.8067402906030385,,0.11132735176211041,0.13038885170412925,0.14171593504708724,0.14987468334001866,,0.005965864996672585,0.011472478617534396,0.015716237297075348,0.019204115427532923,,26.633319893588485,26.635005649936776,,,,,,,,,,,,,,,,,,,,,
Burma,0.025,-84.29881121979308,1.2566446916842628,0.10594893173351784,0.0015875000867333195,0.021853578346554475,0.02444797585411953,0.023761751402533317,0.00849654440009053,13.500496746854038,1.471822329615918,0.9144928970801486,0.9005229819059579,0.8824787310142914,,,0.012907702556001724,0.006381611496530564,0.00479742821232206,,,0.0018591119133904677,0.0015431712203297949,0.0011734578317559013,,,117.76069488990566,117.78356328163265,,,,,,,,,,,,,,,,,,,,,
Burma,0.25,-81.03952179094162,1.9347364497332826,0.17498276323705794,0.004820081248916631,0.036136712201259205,0.042575737651747096,0.045934661805231904,0.08371223040763356,30.417399567613923,1.8525487917664385,1.4613043052293753,1.4452030926049413,1.4123756724877885,,,0.03377604813960956,0.027580302523106788,0.02578229445162698,,,0.005848716857524598,0.007212137061697575,0.007183768967885089,,,147.39144783403714,147.45576769325436,,,,,,,,,,,,,,,,,,,,,
Burma,0.5,-80.09401396124902,2.72320728325325,0.2487226574823143,0.00964828995253498,0.04868888493725438,0.05956935747410482,0.06949674318163426,0.17392897045910033,52.041303622645984,2.089698548727626,2.1208854739943206,2.091760192317362,2.028232589817467,,,0.05951517359419718,0.05698178429033189,0.05779483821380478,,,0.011051979841502186,0.015487674989142896,0.017287582628753496,,,162.93873662244954,163.02480611243007,,,,,,,,,,,,,,,,,,,,,
Burma,0.75,-79.46894662489613,4.119809655476908,0.3927990187694311,0.021573519546128503,0.06787947152497228,0.08682142168009861,0.11240120811484525,0.3097388465185665,95.44348328743911,2.35499021772626,3.337560119332959,3.2870004647738584,3.155072438723459,,,0.11301833850587156,0.12078523464742524,0.12941034140581933,,,0.022237465937819254,0.033826526110508195,0.041037670017564865,,,178.4860254108619,178.59384453160578,,,,,,,,,,,,,,,,,,,,,
Burma,0.975,-78.73498243848812,9.354940989945382,1.1913700998848993,0.16220192924524834,0.140133617410887,0.2052246432819284,0.3524669714683809,0.7453493789895032,289.79083178959274,2.9543801328873074,8.24859000587831,8.49557704407291,8.53070552801248,,,0.6055051695822754,0.5908846726692015,0.6064978104797764,,,0.1165920817564348,0.1728704632508822,0.2103941631512704,,,208.1167783549934,208.2660489432275,,,,,,,,,,,,,,,,,,,,,
Burma,mean,-80.46288757472259,3.4009116577419385,0.34767838432799325,0.028312443066741796,0.05696346585078112,0.07385654820337867,0.10019963006627934,0.22553544414766563,77.79792283881066,2.122584909262851,2.75842340098891,2.7575727237000507,2.7030997635171357,,,0.11500482489714155,0.11652968497405099,0.12265427436595183,,,0.01987432096462277,0.03335509755440649,0.0391974526699421,,,162.93873662244954,163.02480611243007,,,,,,,,,,,,,,,,,,,,,
Burma,std,1.4938388830363136,2.228480598448229,0.3390773543551563,0.09565623156197813,0.033486208463413526,0.05946347980475339,0.13128163079809071,0.19760926040536786,82.30030122816285,0.38130972643870475,2.0348261772464666,2.1829842853089363,2.2843017689777287,,,2.358358398205129,0.4849399838007277,0.7425829066054223,,,0.3274125779069035,0.12304362473225111,0.13035650953649092,,,23.050444849447484,23.082690900268865,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.025,-56.2451985870837,1.2440688235825332,0.10824170175784247,0.0016311776368908948,0.02262497722018202,0.026499128586491623,0.024734202172795924,0.004611556915158631,12.788595607451214,2.7402212288952192,0.9051904465309002,0.810268843342784,0.7020360428310135,,,0.015494769144589849,-0.0650090685905172,0.007677655946194259,,,-0.02083438399764556,-0.058354851210063376,-0.07257504136149513,,,60.63335857324247,60.6786078543447,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.25,-53.26883193741934,2.223656406605507,0.2335445198498061,0.007823886556443147,0.03877220201611341,0.04901558963513744,0.04912925322681806,0.05274401238335105,26.03301394760461,3.4319191131233957,1.718719653714564,1.6304244918456547,1.5194584237141264,,,0.05005591037531128,0.049630921370152806,0.050978295700579684,,,0.00930935514212165,0.01412279913484209,0.016010850198643404,,,91.73127676898244,91.66589314641239,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.5,-52.607945201210704,3.3974929920310233,0.42390168282448754,0.020937873647768175,0.05359331597359719,0.0721213180789962,0.07651859507079256,0.1271178238855748,37.04388678223179,3.8702018257450783,2.687114433362672,2.547987629023692,2.3729060021143282,,,0.11133201146711227,0.13444275646734635,0.14956339663040966,,,0.022123375923238257,0.0408409180780333,0.052453561726857736,,,108.04838878497496,107.92495595568592,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.75,-52.03688566561795,5.409488913732552,0.8447366031064192,0.06414539708500588,0.07714782756165416,0.11239898918967996,0.1293945060927092,0.25645293445573036,61.8417489590332,4.367809450819921,4.423890139040925,4.212602357089692,3.924920727079472,,,0.3447448894050677,0.4208966862728283,0.459341901259988,,,0.06071077926821011,0.12809476394711342,0.16574887681461564,,,124.36550080096748,124.18401876495943,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,0.975,-51.06553302855464,12.362987185521343,3.014353203007501,0.5549199468278142,0.17571272880823716,0.3214545395043337,0.4818455542160411,0.709076573026626,225.94709077965908,5.515798990598029,10.670838526328472,10.499913176425217,10.102934604895987,,,1.46526743908065,1.6140500740497687,1.671862892626058,,,0.32888264675179985,0.6427710072862671,0.7330362353062194,,,155.46341899670745,155.17130405702713,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,mean,-52.816761333956684,4.2972537296781965,0.7093722745862349,0.07902646147496217,0.06508586369089756,0.09758816738448248,0.12044720832184012,0.18703963584316433,57.36286571035605,3.9370263509007306,3.505397867902535,3.3657027257464813,3.1626069223011766,,,0.27782889782443526,0.34901038072400503,0.35343153917555353,,,0.05670645781899229,0.10243779421580018,0.10264690556434498,,,108.04838878497496,107.92495595568592,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,std,1.3335890528395467,3.025665059057194,0.7986001533764824,0.18388196486009192,0.044138012176630055,0.10057459608252792,0.18432279803163562,0.19302340538909538,68.01401657167631,0.713223622369562,2.667230431941918,2.675874651837948,2.6301801712026815,,,5.606573588264641,6.40863937298825,6.691030894959307,,,0.7582385299778125,2.2175545074913336,3.8386931842258942,,,24.191786474514934,24.10572259185086,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.025,-215.3759733894713,1.8632426171568943,0.26686645234704653,0.005443131687347181,0.024440456458434255,0.017275078887374402,0.024205266468020414,0.01351839337435673,14.379141517050353,1.8121117120496106,1.650510795220487,1.5875316309102208,1.547049450195231,1.5121076561440931,,0.02152718673940526,0.023165433548730976,0.027900984955035863,0.033023678480348075,,0.0014188883823777014,0.002153629559527315,0.0032271983014967435,0.004622111107939236,,342.62394280705456,342.7121544556995,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.25,-212.43753741373382,3.749695242120912,0.42927285052330605,0.016372395110699118,0.0393833434790224,0.02720569050123311,0.04717684870793451,0.10756008905286246,31.41299817060174,2.063727605572475,3.289370079767707,3.1753206229488438,3.042206843491497,2.860311096759003,,0.06272440749069287,0.08179505879903745,0.09904552625035248,0.11437285240573092,,0.004588831981171415,0.008924088108730986,0.013336611127024648,0.017971753912862605,,396.8810258074372,397.00961486953304,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.5,-211.2657605154064,5.723199248946751,0.6595807660934638,0.0322471558995957,0.05257356734976695,0.0356664488888113,0.07147153282463806,0.17861030425114366,45.909154823862394,2.212793267878353,5.1855670525900335,4.997229938188606,4.706784236441141,4.326229583196315,,0.11300418413834665,0.15504854810235327,0.1844074473168357,0.20822300007996436,,0.00860951721565501,0.018081538947871678,0.02667537197276348,0.03488962760030722,,425.3497771690485,425.49955230456715,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.75,-210.2603161836657,8.857264640456862,1.0839027915167836,0.06549267660727377,0.07320590286570779,0.048271561990295246,0.11497693803182048,0.27302149820521837,61.15518187177041,2.3741041168749613,8.144808456331122,7.857850144099396,7.416251046394136,6.79206972066146,,0.20606505422394913,0.281660698728418,0.32493649798017826,0.3595258594348276,,0.01633712515072508,0.035015443838400544,0.05008562286233478,0.06363679241856807,,453.8185285306599,453.9894897396013,,,,,,,,,,,,,,,,,,,,,
Cameroon,0.975,-208.63627619216254,18.18541020019387,2.383740572695941,0.2981737510244251,0.16224480205890185,0.0944990247307888,0.351459125787034,0.5677556562090357,176.94372917590837,2.7243022099755367,17.057011223122863,16.66847741740325,15.877048061788667,14.693256386587525,,0.5994313077261593,0.6714823912803926,0.704537791216918,0.7326625418835466,,0.051935582436381605,0.10012537429266216,0.13069590262487762,0.15860464214493067,,508.0756115310425,508.2869501534349,,,,,,,,,,,,,,,,,,,,,
Cameroon,mean,-211.4554733236062,6.895191777042731,0.8438435959130327,0.06062555268379235,0.0628536798453876,0.040819298888131975,0.10047679773137543,0.2068532023331979,55.678442973731286,2.2269872352801925,6.2988275048038656,6.095355700049016,5.784987140273923,5.350700060028147,,0.16206187846699624,0.2072186245147762,0.23556380774215474,0.25912813609089186,,0.013180579650229573,0.026758783889136335,0.037396626755919156,0.04730919357617215,,425.3497771690485,425.49955230456715,,,,,,,,,,,,,,,,,,,,,
Cameroon,std,1.7184573350463894,4.427878111647425,0.5882794288024877,0.10076440351142926,0.041260877823306605,0.021260014927886588,0.11475526224656318,0.14563783320246576,50.98922826204628,0.233272933898096,4.19482344027148,4.109392585947969,3.934316700942323,3.6324040301460063,,0.15032641606021305,0.17031221255936096,0.1796275647154806,0.18772925008305635,,0.01438844366398505,0.026910976324550775,0.03480866318819888,0.04166828583054417,,42.20783392680926,42.23924444626745,,,,,,,,,,,,,,,,,,,,,
Chile,0.025,-498.0020730984638,1.9740227387919123,0.2736563456986371,0.004623876178929148,0.031211560220269167,0.006787854299478546,0.02332819265591533,0.01586835263423943,44.228372914787855,0.9261890821125892,1.8711072292408721,1.8674913250132879,1.8629539681652107,1.8583166628312733,1.8511169208695026,0.014082479084187438,0.011911571936736615,0.01300524136371661,0.015447297327989568,0.019143531260490277,0.00033069504756070244,0.0003501227364604392,0.000417125774420388,0.0005827801276827687,0.0008905726416885848,872.1238649991212,872.1754960245057,1.8388361918039537,0.022410603412101812,0.0012773811514075395,,,,,,,,,,,,,,,,,,
Chile,0.25,-491.9339056523092,3.2476462320418467,0.3228994466900887,0.009753575297237454,0.04446902784038427,0.008934959500724617,0.043393435848484346,0.13893794082867064,57.48008613930036,1.0459829582417663,3.0709275126223243,3.0633326736723547,3.054438585580689,3.045542865544854,3.0325348458619317,0.031302347703377385,0.029799619359696924,0.032789463530524116,0.03979178116636033,0.050836567809620134,0.0007753844636180632,0.0009338668130328006,0.0011186803187219546,0.0015713867552780883,0.002482636777758833,944.9541648149802,945.0176269969538,3.0060051172447846,0.06266792248714152,0.0037663573977059525,,,,,,,,,,,,,,,,,,
Chile,0.5,-489.04231365846175,4.239129619780995,0.3537991712226982,0.01571100606725644,0.055018382097602514,0.010478775876862724,0.0631370453756546,0.24883832687738175,61.32424523156326,1.1153950797591814,4.014453318867835,4.009380511774108,4.001922543228715,3.9927059659116453,3.9751024337499263,0.05058485848069398,0.049530980750652195,0.055043698376967515,0.0671904762277495,0.08594223833918514,0.0012830210696731866,0.0015970023675975884,0.0019404811286515408,0.0027389204282498203,0.004303527908981386,983.168303548437,983.237973551337,3.9370911146256384,0.10634847852967486,0.0065488359530918566,,,,,,,,,,,,,,,,,,
Chile,0.75,-486.3386089930027,5.530059569091012,0.40144101329623155,0.02728775174125244,0.07001170752629059,0.012438617776612166,0.09594171791735324,0.35420221389622797,64.53073042164128,1.1895208444899326,5.253868199204599,5.2592394121511905,5.255855913984197,5.247822481521739,5.229575096431696,0.08578476203555306,0.08619154697561413,0.09788069180191172,0.11928562523426975,0.15128107609746128,0.0022324631188732863,0.0028536016060552796,0.0035451207948122773,0.005000931230017871,0.007742476253421804,1021.3824422818936,1021.4583201057198,5.174993054709985,0.18668915221754573,0.011728717747224298,,,,,,,,,,,,,,,,,,
Chile,0.975,-481.59705257440646,9.113577406369453,0.660353423421512,0.0983406409975553,0.129568387114628,0.018008514260085887,0.2450346616079786,0.5576092580677345,94.42342411375894,1.346514503270605,8.803559797513504,8.953495943486669,9.090804157098646,9.18163639453347,9.145411577867783,0.27022565685961114,0.2550113487557066,0.28976323032470713,0.3546339315984359,0.4281922374284249,0.007308627845670779,0.009029501002610501,0.01130855080659833,0.015897948783167474,0.02324888493455458,1094.2127420977529,1094.3004510781682,8.941002783474577,0.49305336553314755,0.03301926795361938,,,,,,,,,,,,,,,,,,
Chile,mean,-489.238824054233,4.581919695617677,0.38140063242756655,0.02492711239356605,0.06163397031089582,0.010960300205678421,0.08095147734137202,0.25400687045007203,62.80091519081624,1.1207882524991375,4.361940449862672,4.376933516246031,4.388103382944992,4.388302931522467,4.369289531857868,0.07321272155159501,0.07088191680516859,0.07990408455406862,0.09709105615508475,0.12102458384783993,0.0019070424058905634,0.002370952925381723,0.0029304947918959035,0.004111614240068133,0.0062383631218248265,983.168303548437,983.237973551337,4.309393473854341,0.14611663523281593,0.009253607746556935,,,,,,,,,,,,,,,,,,
Chile,std,4.187424157467249,1.88524187359133,0.1200459301448935,0.038064814573249915,0.031558679134476304,0.002908495626413941,0.06831302435923135,0.14812519416299208,22.854228882115514,0.10711921649460149,1.8557439888737384,1.9340185643028935,2.0166209132687056,2.06134352716056,2.0356183240732886,0.07798034657250934,0.06982524010327862,0.0770410644012744,0.09097734904734835,0.10741420740345098,0.002148305991550827,0.0025651034815445273,0.0030985102256301093,0.004161598000464679,0.005920666479402106,56.656366864503724,56.66557059358128,1.923971528095067,0.1232828965920652,0.008403313852922917,,,,,,,,,,,,,,,,,,
China,0.025,-1554.9788444567391,4.076805159043412,0.783498476219017,0.015375287606557042,0.07443073541193171,0.004547430199961085,0.02317264017089566,0.014024284265297626,0.7782324856120768,0.7700342587797324,2.2579134524758393,1.3789641907556318,0.7703960512776115,0.41322537891789457,0.32839253364101006,0.027678771201142892,0.0452675173916844,0.0616468981619511,0.06534063268386642,0.05945237414925927,0.00024951431451612793,0.000674836178653643,0.0013998545847391265,0.0020945310060071685,0.00244955966895685,2964.358759672039,2964.4786685041,0.3438395921457291,0.05082294483825972,0.002469039837621306,0.37024210330901675,0.042829222170904124,0.0023001455209318853,0.379455524008193,0.3817875333889617,0.3829269240561857,0.036353198701883034,0.03123761744632156,0.027025759522789454,0.0020771416686063463,0.001826317796223115,0.0016054022386580789,0.383011817879157,0.38299758861643296,0.023165079322224426,0.020293376895249134,0.001402210379863872,0.0012231587060071948
China,0.25,-1544.9342135975292,7.352219483872565,0.9712357597450197,0.03118445926258793,0.0828724995890968,0.00527703796162585,0.04285564698079883,0.041012021170728934,1.798031267503569,0.8162271743256893,3.637119145518386,1.8022954944024452,0.9603730279177844,0.6749000660904757,0.6632172679434676,0.05479446541500044,0.09252421582965892,0.1341146082914358,0.1571990451714993,0.15640005221378803,0.0004944088060092964,0.0014075326241121398,0.0031415477794862192,0.005117742494697548,0.006479340972786906,3047.928783512911,3048.051682089984,0.7332880681929107,0.14401592387119505,0.007017903470369258,0.7827524585116641,0.12976497102294146,0.006989419786134129,0.8036370530201103,0.8096933479652266,0.811378568350497,0.11711424827739,0.10625488787813543,0.09676327590297333,0.006652467161270585,0.006216906472976653,0.00575368655838221,0.8117359841316615,0.8117572091533679,0.08891374719192888,0.08197440069984976,0.005330684684279464,0.004941202591060272
China,0.5,-1541.4938133644016,9.631076009980935,1.0541982343821317,0.046560163613098345,0.088008527846416,0.005726869667989784,0.06242445985120476,0.06213611348892439,2.5902801466291168,0.8432174391034173,4.523804877753135,2.112992569017367,1.0831682419052164,0.8362955823942285,0.8457345953238339,0.07921635351664662,0.13458898263512084,0.1982268932916407,0.2376933136530241,0.24525862974984572,0.0007158449405970538,0.00205700708970726,0.00467840824671669,0.007811275194249732,0.010234732559312516,3091.7780673012217,3091.902534600803,0.9039056372378953,0.23347660682485352,0.011437069736690429,0.9408259893121674,0.21731308466609778,0.011679416239995322,0.9559797903195002,0.9619045103482611,0.9637811235903359,0.20159013502332224,0.1876099544047517,0.17558732045888384,0.011436916530672107,0.010941605328662141,0.010409454213713264,0.9642554954581332,0.9643226544059567,0.16516676500204813,0.15617029463989318,0.0099009379122809,0.009396517193231917
China,0.75,-1538.5399751711996,12.331393080211464,1.1399340410016858,0.0671637961040031,0.09398129095092664,0.006249637868899972,0.0952483069205,0.09331671444307375,3.5384059375128274,0.8713137827608499,5.588658940519124,2.5066589697480848,1.234952172625037,0.9779744991549935,0.9891878927015118,0.11170411801253631,0.18945487605018885,0.2829017223887454,0.3466811289775756,0.368229306357553,0.0010034362920600607,0.002901101000023078,0.006717776773399896,0.011425256052339312,0.01533495357217982,3135.627351089533,3135.753387111622,1.038539375400349,0.3630100450807707,0.01763708868888694,1.0734135105056433,0.34839140138578173,0.01856871456922888,1.088203566249909,1.0934133805360948,1.0947657037102656,0.3328484192840007,0.31821971348704375,0.3048893325542784,0.018724826063714273,0.018404158914231163,0.01790677401000367,1.0950662224676624,1.0952173295935042,0.2935304243381669,0.2831923624323382,0.017375067572432595,0.016817914639369505
China,0.975,-1533.7810257067765,19.193878191339813,1.329109663577365,0.13141677077016725,0.11952165728983209,0.007755579491859352,0.24624025909450648,0.32059723997511025,10.733178438272418,0.9303408824533468,8.35322779570835,3.633535025548062,1.7025564837927174,1.3206094363355916,1.350173064563723,0.21372649719989892,0.35267632988733943,0.5063531011949144,0.6130174312505501,0.6622491066224955,0.001956731255783017,0.005392841396605088,0.012250770683647157,0.020829086711259534,0.028291847247040612,3219.197374930406,3219.326400697506,1.4443954037273827,0.6784271648594609,0.033361992151500805,1.5078686733006677,0.6796375730736981,0.036304836395318826,1.5412398451256535,1.5515993297082078,1.5560871695504304,0.6760119112330654,0.6710762659883229,0.6667005905590185,0.037842127821833896,0.03850196268631035,0.038796488223323815,1.5565443451615142,1.5565608252897494,0.6621259241744899,0.6586566680012438,0.038817984268195965,0.03870231421132336
China,mean,-1542.1587413417767,10.137693611466677,1.0548899629655488,0.05334810280779324,0.09015616221161706,0.005834436038073543,0.07971273509770335,0.08149263058279783,3.142449605895111,0.8448557787317557,4.725088773113237,2.2132176700185253,1.1203366339080492,0.8354349884494158,0.8316902928150501,0.0896292711575104,0.15032160242672085,0.22014246104133117,0.26529213868401413,0.2774995750637905,0.0008146687051323192,0.002312144274206349,0.005240036855555493,0.008786523840817562,0.011613848476189298,3091.7780673012217,3091.902534600803,0.8900642133245911,0.27045285211093734,0.013213326136140624,0.9317513514504044,0.2574539193300164,0.013807274054053114,0.9498096978732982,0.9559112333977994,0.9577034502865144,0.24439179370955635,0.2327627380741673,0.22265379552064476,0.013807252690261453,0.013521291154123496,0.013123712284560253,0.9581767861248481,0.9582685839838404,0.21385755274052679,0.20615349313314188,0.012700591489891298,0.012290321714069748
China,std,5.368105799217887,3.9016944826941993,0.14132806393316952,0.031416557633224075,0.015179650633513786,0.0008760517735558761,0.06001643875842701,0.07522688038631895,2.9260690808836025,0.04101157712233367,1.550181030198733,0.583768449536506,0.2391419658906742,0.2323635247693112,0.2564524893509748,0.05125641977792936,0.08190990178359238,0.11660464633238407,0.14345266362947282,0.15890915499146424,0.0004969227242448906,0.001322403376165957,0.002882103330171907,0.004922753061676046,0.006799165463158752,65.01104542443136,65.01337121590325,0.2672431883835406,0.16582720624988243,0.008167618081965833,0.27196499880278535,0.16817471376840484,0.009019403268141856,0.27507902877924684,0.2768391502757612,0.2775516994982138,0.16870383455239846,0.16862792254097228,0.1683590641070383,0.009494111510460491,0.009738524558706321,0.009855190303328114,0.27779706575026064,0.2779259313034437,0.16803166865900493,0.16769445539003724,0.009904259532562479,0.009918678579156693
Colombia,0.025,-364.65914425185167,2.4556261350727877,0.35540386328761386,0.007132241683622462,0.015077334593553869,0.008454469730613232,0.023860832489426068,0.06293590291498301,17.421683185200997,0.6666302036593672,2.0233625250546137,1.9759406658729617,1.9445084376795956,1.9048300713122028,1.8149804225029897,0.03012312043758765,0.039689513597085974,0.048418968460749494,0.056165349301238704,0.062411054231771304,0.0007448239299491578,0.001555606014336709,0.0025047492502810196,0.003645146705287511,0.004899072856786234,640.3343124798994,640.3684311116097,,,,,,,,,,,,,,,,,,,,,
Colombia,0.25,-358.9040823307972,4.659195736736935,0.508297511368756,0.018054421159864196,0.019315133039917477,0.010863085880310147,0.045607258602802694,0.13194720682793745,30.854049274617694,0.7723247946523863,3.8823020560105013,3.808660899804191,3.7169027798582426,3.5817192621917906,3.3476894902864864,0.07337517727673602,0.1032660565475689,0.12460920554130141,0.14266076713634804,0.15903622092060768,0.001889061871675025,0.004383770442332987,0.006968876522162635,0.009740893030076915,0.012799526440256968,691.0680901326125,691.1068403131666,,,,,,,,,,,,,,,,,,,,,
Colombia,0.5,-356.2195314267947,6.628008913804517,0.6945327255170002,0.032022227804447856,0.02222335010264739,0.012515899169846318,0.06868658143178202,0.17529560523765492,35.48340675865987,0.8345671508452509,5.677421993235493,5.59331559742749,5.457465581009406,5.2346935089819775,4.833923628779517,0.11983889735151117,0.17098505783726256,0.20303192061661934,0.2277959306015626,0.25025003705650617,0.003146735573179223,0.007571087752812218,0.011834106282920497,0.015997420921151712,0.020432788234362217,717.6881592878262,717.7293396471729,,,,,,,,,,,,,,,,,,,,,
Colombia,0.75,-353.7174864870511,9.419747330791536,0.9927863050085647,0.06006029980228992,0.025895829927400197,0.01453832055583756,0.11003425884134384,0.23098401420299772,42.761381718530615,0.9011903845683009,8.225459313724354,8.119074576642413,7.934713402919874,7.595362593456245,6.943124522211502,0.19827572206697053,0.27537774225478123,0.31879816081103374,0.35201465809794746,0.3805405216108734,0.005331934893660699,0.012823632658895717,0.019430329413526612,0.02537927963138665,0.031571356119796466,744.3082284430399,744.3518389811793,,,,,,,,,,,,,,,,,,,,,
Colombia,0.975,-349.71043097190653,18.12474246576667,1.9706881885466099,0.23237509444782406,0.03575887683752091,0.02005395945012485,0.3184316972980125,0.38861243736069606,74.3415231841115,1.0447956441902246,16.310120754370462,16.163712161574836,15.719877800650977,14.83201015615702,13.044583742368134,0.4912677430694793,0.5898048621749318,0.6303178138118221,0.6583976348319971,0.6835967330211179,0.013728682343222078,0.03010073738855024,0.042043886826098074,0.05144838828725988,0.061094465395022904,795.042006095753,795.0902481827363,,,,,,,,,,,,,,,,,,,,,
Colombia,mean,-356.465255139828,7.583644651547302,0.8186207791801792,0.05356875825573686,0.023058109269048308,0.01295244924160506,0.09463377248134608,0.18882748918722006,38.09970834418846,0.8399357064146014,6.578325077916984,6.486887684328678,6.3346915404568795,6.056954949135466,5.530488210620281,0.1554019206184253,0.20877908027698114,0.24000913772205806,0.2637592301983745,0.2850556891596001,0.0041792962818043315,0.009724644618636044,0.014628588639408042,0.019142062811999316,0.023885031914617345,717.6881592878262,717.7293396471729,,,,,,,,,,,,,,,,,,,,,
Colombia,std,3.848724635765638,4.207148801840432,0.44066636111207946,0.07684059349208683,0.005327349758405402,0.002984393483141095,0.09834620203898378,0.0827792013857993,19.968229298407064,0.09638868551686355,3.8583476009376114,3.840939064079121,3.76303175259203,3.538474704652902,3.0684483370901887,0.12125073851304427,0.14394145518119056,0.15355848591056548,0.1594451400932501,0.16498678578354198,0.003472715121483136,0.00758332309605282,0.01054504685489051,0.012736721970336803,0.014916431411342006,39.46697358629243,39.470576574761765,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),0.025,-75.8075469729817,1.3572201395632437,0.13540484746821047,0.0022914007795446023,0.022611539303932195,0.025585857803215185,0.024242122926561673,0.006827891759627241,11.685365697327898,3.0134681015825344,0.9125782751384404,0.8604602679765153,0.7959115413719116,0.7038919508987984,,0.014952187094030948,0.009689788904493046,0.008766436286165706,0.008192466925973172,,0.0018282300226651511,0.001834037418288248,0.0016293522509728412,0.0015773560956940033,,84.3442153479622,84.35148135758506,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),0.25,-73.32739776043016,2.3776088591224087,0.23606465083971453,0.007749665791523565,0.03840251361198308,0.04674786529755299,0.047132476323252986,0.06899620275970458,23.6283636830275,3.711714312756585,1.6935579214930636,1.6433263822248172,1.5749215235701608,1.4821067857280574,,0.04386226356919154,0.042804297919594905,0.04401451220680548,0.04560730501027034,,0.007352204592240357,0.010274942158348645,0.011510639732932528,0.012457977495178707,,125.77790914656204,125.82526271997324,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),0.5,-72.19503437200144,3.5726637680795004,0.3809272327618738,0.017325529042153776,0.053200291453064506,0.068143199846757,0.072297852002916,0.14090839792985976,34.39586256990625,4.155428346354299,2.65652501442281,2.5658945822444883,2.434612155226069,2.2658588034652793,,0.08596042171939487,0.0989818206317025,0.10869190899495472,0.11562959980623683,,0.015380795336364404,0.025189753190107928,0.03134319603577466,0.03595380743773609,,147.51821403426038,147.58660159665646,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),0.75,-71.55260888978856,5.624665513729022,0.6763301378785191,0.04244469756339167,0.07642409779437777,0.1047589819357941,0.1194066447441602,0.2553520192066413,62.3570065511533,4.663017811343629,4.383518600010056,4.228384731161224,3.980181488084438,3.6383901261126814,,0.19056546934232932,0.24077044548891882,0.26963636411636227,0.28604016182598374,,0.03512958007265436,0.06514256414674441,0.0851208999709481,0.10032550650411662,,169.25851892195868,169.34794047333972,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),0.975,-71.02905132910426,12.522414879934448,2.2227390790638024,0.3448020874478794,0.1746340852305774,0.29328405926383416,0.3943202322706309,0.6431272516052194,193.2406135799822,5.861849610738261,10.385496568539171,10.212743228221706,9.805366775874962,9.023088565529648,,0.9387746944240498,0.9342310707877888,0.9777882224361518,0.9586330386549888,,0.19754331527292163,0.38460221307642084,0.4618491771530122,0.5313157503466925,,210.69221272055853,210.82172183572794,,,,,,,,,,,,,,,,,,,,,
Congo (Brazzaville),mean,-72.56282946323758,4.478424361343966,0.5733376485080229,0.05115355756643008,0.06446964981570427,0.09158686219314048,0.10701844404503932,0.18852746202998377,52.613903322004376,4.227388792734488,3.4546852336446645,3.356828042129877,3.194589525981727,2.952787479649895,,0.17318470585333456,0.228301330714507,0.11125257365398611,0.20722657602719338,,0.03411965549511281,0.06454560779713585,0.09723619428868285,0.100041416406791,,147.51821403426038,147.58660159665646,,,,,,,,,,,,,,,,,,,,,
