roi,quantile,R0,car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),extra_std,ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),loo,q,waic,car (week 5),ifr (week 5),car (week 6),ifr (week 6),car (week 10),car (week 11),car (week 7),car (week 8),car (week 9),ifr (week 10),ifr (week 11),ifr (week 7),ifr (week 8),ifr (week 9)
Malaysia,mean,1.9139647036108376,0.04714010851755479,0.03480080180048274,0.02953668175092189,0.026758443013664486,0.02594581062848042,1.1429678695497105,0.002095526110449791,0.002182941542532268,0.001930951735077404,0.0017122185156570856,0.0015818060701839735,1271.4943397950242,0.09714327593175942,1271.455419340222,0.028939541252825995,0.0016084011517591662,0.042227445118324,0.0020211569548963327,0.21806847651340583,,0.07590656115455816,0.12770934072110846,0.1787382719382653,0.012660454920353784,,0.0033290859233632546,0.005906230494295736,0.009287183691126797
Malaysia,std,0.5868828953707188,0.06568799603147785,0.040693769601587396,0.030895045436809678,0.025376193947509403,0.02196508127765808,0.10109678924583067,0.0030456653834721827,0.002780744993133788,0.0022256692085287325,0.0017773023266251975,0.0014482964851938343,69.69850605378839,0.09695083498049306,69.69290337094394,0.02123121251985364,0.001274437654746066,0.026712242398687934,0.0013693137385292645,0.11038146220230113,,0.043382999058533975,0.06844173095811674,0.09261483500613976,0.007415954917801675,,0.002018148641387084,0.003416346004902618,0.005355248941040943
Mali,0.025,2.232262627714614,0.03755456036324018,0.049226171526737195,0.055073960478186225,,,0.744718587955979,0.002753220514415433,0.005693684216173829,0.007709602042006812,,,214.34935874928834,0.0029308253394967577,214.30760756484585,,,,,,,,,,,,,,
Mali,0.25,4.618103565515278,0.0915612149225243,0.13204180354550002,0.15061102113100158,,,0.9471515108871199,0.007270475639404365,0.016847458196620545,0.023603742621597958,,,239.20161539961697,0.03252422564213538,239.1462395730659,,,,,,,,,,,,,,
Mali,0.5,7.2170160750024985,0.1495244455456043,0.21654189039812208,0.24663965216289596,,,1.0659662780965375,0.012282669491155602,0.029035242782620832,0.04081595593773023,,,252.24162190619904,0.07773988803488631,252.17909721488917,,,,,,,,,,,,,,
Mali,0.75,10.677298905517944,0.24896697345991436,0.34801972079713545,0.38810716030622666,,,1.1964905886432151,0.021224299392946597,0.04888272205486256,0.06776330069156943,,,265.28162841278123,0.15201385779125579,265.21195485671245,,,,,,,,,,,,,,
Mali,0.975,19.84272855944629,0.6566399503556997,0.7288230604345577,0.7514622530831341,,,1.4801819016357807,0.05948988226084451,0.11709304900612898,0.15015009797269482,,,290.1338850631098,0.39185541298005505,290.0505868649325,,,,,,,,,,,,,,
Mali,mean,8.201733342003777,0.19807790480431894,0.2632210432271945,0.2901126312992201,,,1.0785625059760795,0.0170057463270586,0.03749509294355857,0.05105517819812365,,,252.24162190619904,0.10939540058044607,252.17909721488917,,,,,,,,,,,,,,
Mali,std,4.744192360150131,0.15763633254687337,0.17654770969632072,0.18278486720809528,,,0.18724045821399896,0.015365157178363675,0.02969860757866766,0.038134353243360966,,,19.333142575986138,0.10670693153843176,19.322543653234845,,,,,,,,,,,,,,
Malta,0.025,1.639036398403944,0.021356179970657925,0.02138299165068811,0.02302785976278507,0.02534320735036631,0.027375645959250235,1.52496158607901,0.0016040521860474508,0.00252987960362165,0.003264575751921434,0.004062489762658873,0.004867536778830257,350.82828362439653,0.0023552290318235728,350.80051206514213,,,,,,,,,,,,,,
Malta,0.25,3.0225903639322156,0.05448257595994391,0.06815698360511924,0.07738536278430783,0.08446081140668406,0.09011433839524541,1.7720570998094034,0.004540544302085818,0.009002825268165125,0.012516322964018658,0.015525951520868131,0.018081084418272893,400.9029361796519,0.02579562616276593,400.8599682107361,,,,,,,,,,,,,,
Malta,0.5,4.541557768907873,0.09316690864887728,0.12340683367998316,0.1413813138810713,0.15371507968372736,0.16266243631652086,1.9188006677878815,0.008099819685616311,0.017074982916185574,0.02408475375305069,0.029683148491624945,0.0342808927552531,427.1771616684159,0.06121290029550429,427.12622012657056,,,,,,,,,,,,,,
Malta,0.75,6.678815160867291,0.16592649389778352,0.2214782905899,0.2506312779085208,0.2703828791864661,0.28490622464491755,2.0740293521745046,0.01498746779138365,0.03195609345739324,0.04513544088840158,0.05520912420418819,0.0632548572932153,453.45138715717985,0.12172844678936441,453.39247204240513,,,,,,,,,,,,,,
Malta,0.975,12.982388329877056,0.5925583948538184,0.6375198861798488,0.6607176137221942,0.674257123479703,0.6839432576253055,2.4124736458343126,0.05495576626637943,0.1031775178272657,0.13294087414344383,0.15410317284293018,0.17063432235247936,503.5260397124353,0.31500678842755186,503.45192818799904,,,,,,,,,,,,,,
Malta,mean,5.259283940584418,0.14128858076419906,0.17393718451850596,0.19189440459749002,0.2041834421202539,0.21348462355776196,1.931092441561467,0.01288910010352894,0.02577838746796156,0.03517362454167109,0.04241737902727162,0.048243257449830476,427.1771616684159,0.087175527827173,427.12622012657056,,,,,,,,,,,,,,
Malta,std,3.0806819436630324,0.14739024352482422,0.15776261135987468,0.16372853826085862,0.16742302979218543,0.17028982494849604,0.2262460794664432,0.015139160729318594,0.02700842419113729,0.0347078768935218,0.04007803626534923,0.04424868180974563,38.954224999157944,0.08528835402343427,38.942403362243326,,,,,,,,,,,,,,
Mauritius,0.025,1.8314498179512544,0.024723873012436264,0.030304890044286853,0.03797503024534132,0.04375294897184788,,1.2810583084633043,0.0014708973282423874,0.002836347943420652,0.004858323481184243,0.007104924298675039,,298.66714968835845,0.0021549206960809774,298.63661267490255,,,,,,,,,,,,,,
Mauritius,0.25,3.786574260486715,0.0703266478749422,0.10172351008442557,0.12739741365969418,0.14638902032983245,,1.5069053946678261,0.004626125751640343,0.010938461699860106,0.018110921945499573,0.025115206726627554,,339.2849678419383,0.02344910784421208,339.2385400434002,,,,,,,,,,,,,,
Mauritius,0.5,5.830404185682057,0.12504790855675768,0.18645371429755242,0.22738454340294006,0.25639317945414863,,1.6398917075258312,0.0085811971819608,0.021319007266880623,0.0341756319158465,0.04609740268476916,,360.59718187779515,0.05589210725970995,360.5424161667775,,,,,,,,,,,,,,
Mauritius,0.75,8.70835714919521,0.21810167020837393,0.3181277180697335,0.37825124112736574,0.41879725222573505,,1.7855242872287163,0.015500959498054422,0.03830544911143025,0.0595682512018632,0.07880391105778145,,381.909395913652,0.11178621432973149,381.84629229015496,,,,,,,,,,,,,,
Mauritius,0.975,17.322386682716488,0.5771950853901033,0.6808871604690172,0.729134885292159,0.765832545790915,,2.0945313564483046,0.044710028895106585,0.09563829123815769,0.13485199676226162,0.17088962674906263,,422.5272140672319,0.29281592333646816,422.44821965865253,,,,,,,,,,,,,,
Mauritius,mean,6.793417514753617,0.1685758303342855,0.2320453346167949,0.2722545000201019,0.30055204590223467,,1.6529056678738685,0.012211244838078929,0.02859476859624911,0.04385238337921717,0.057839101746591605,,360.59718187779515,0.08048011763751814,360.5424161667775,,,,,,,,,,,,,,
Mauritius,std,4.157644069933467,0.14436248452799347,0.17161803992752372,0.18537145217368445,0.19540793834350606,,0.208294491137125,0.012135446594592921,0.025306556732047784,0.03539640291037771,0.044349315577188395,,31.59753581082761,0.07970103568786371,31.58517400328787,,,,,,,,,,,,,,
Mexico,0.025,1.4233863105865403,0.012539153689236499,0.008085222384398655,0.0071668655226390255,0.0070044041812878845,0.00709452354588081,1.469889526729397,0.0008742863775128041,0.0008113384996481974,0.0007009811601987727,0.0006736086171281943,0.0006878166556165872,737.7482904141257,0.002881775883837755,737.5176793233242,0.007309677615258728,0.0007319976736530241,,,,,,,,,,,,
Mexico,0.25,2.2681589498413826,0.028500241093457328,0.022704801281199845,0.02146900385913981,0.02132703417881333,0.021545803570001482,1.627392575851651,0.0021934658491682833,0.00237124706417179,0.002265732660713312,0.002238095339847515,0.0022673326607440996,821.5243539209239,0.031333575025668005,821.0157178072659,0.022091773096547467,0.002372157333715879,,,,,,,,,,,,
Mexico,0.5,3.0042941381197075,0.04708217354391206,0.03901335082999075,0.03760115308086861,0.03784222067839688,0.03862105900318209,1.7187611234302653,0.0037863009677485977,0.004212263540694042,0.004111513897159562,0.004131085615844686,0.004235561639982957,865.4817469494576,0.07419410424610663,864.8272307993082,0.03989075221665172,0.004444990729135499,,,,,,,,,,,,
Mexico,0.75,3.995388243203981,0.08439056639221268,0.07070812459923008,0.06861487150335872,0.07014121574319059,0.07353899990814576,1.816316015484336,0.007013895832101239,0.007840455791843072,0.007748408745981645,0.007866752871191299,0.008233745120740783,909.4391399779913,0.14615769646769017,908.6387437913505,0.07743648618317157,0.008850154655809496,,,,,,,,,,,,
Mexico,0.975,7.9979084165521925,0.354638117549332,0.2741866429305299,0.2590063005190192,0.25955424231287466,0.27301079235433884,2.0179244014885285,0.030428162949561875,0.03148433277981301,0.03040415929667971,0.030409158526136043,0.03191494594851081,993.2152034847895,0.38965624899813167,992.136782275292,0.3030687412167096,0.03652244954442324,,,,,,,,,,,,
Mexico,mean,3.3931656964858368,0.0791237994381937,0.0627367458695441,0.05989939266592921,0.06038094295277184,0.06284063130875647,1.7254818831688432,0.006552221912767394,0.006990628941333721,0.0067966857216392,0.0068248308759354444,0.007118265161992979,865.4817469494576,0.10626226494861685,864.8272307993082,0.0669461285384614,0.007768304738340937,,,,,,,,,,,,
Mexico,std,1.7811321976081538,0.11397698528966613,0.07896967169079867,0.07372573734867967,0.0731351047798366,0.07552458423370234,0.1406429434861251,0.009693531014184005,0.009229626753846894,0.008842946750931993,0.008791620126395125,0.009094249498691222,65.17132842382672,0.10578667351358846,64.95504635808898,0.08142840238901466,0.01010155698385751,,,,,,,,,,,,
Moldova,0.025,2.144853458058339,0.026241290507247453,0.03086764395820398,0.03465365267388332,0.037665368217254455,0.039709925809451,0.7090376054790158,0.0008005936062932038,0.0014673060829982758,0.002059798067584496,0.0025669656346910498,0.002995532057768878,546.9545609262996,0.0021431590260882908,546.9081404099359,,,,,,,,,,,,,,
Moldova,0.25,4.1338554638251335,0.06428608805036727,0.08408367880273188,0.09422196993998574,0.09997617636008355,0.10433010974963959,0.8453902846010842,0.0020512586051120822,0.0043725087614642,0.006130784714293376,0.007329194782752285,0.00823677983600135,597.0982057260775,0.02442997508551632,597.0447690903318,,,,,,,,,,,,,,
Moldova,0.5,6.0976969305986355,0.10523740330159918,0.1397876602775298,0.15553191692982601,0.16432010851829518,0.1701268243753517,0.9242472916907519,0.0034137485128104294,0.00750257485075784,0.010438349750594577,0.01235615243258799,0.013756447946370393,623.4086315217246,0.057923103584841915,623.3515135203918,,,,,,,,,,,,,,
Moldova,0.75,8.990978740849048,0.1760564490273908,0.23069093828900308,0.25240928018919484,0.26435800445605745,0.27335846438618217,1.0093654579855385,0.005818176158865436,0.012778629251571132,0.017582653679105074,0.02057484876036358,0.022721099725226526,649.7190573173716,0.11654893351222492,649.6582579504518,,,,,,,,,,,,,,
Moldova,0.975,17.516337692110405,0.5258033940627315,0.5820995604404077,0.5994335908071544,0.6083313633843423,0.6149855914734922,1.186223361497077,0.01766275012394652,0.034711441744317124,0.04450795233703162,0.05001207887405358,0.05364143752508787,699.8627021171496,0.3015255250048985,699.7948866308476,,,,,,,,,,,,,,
Moldova,mean,7.095278295909336,0.14381154693875475,0.1799082511301136,0.19512320000548716,0.20357437678916598,0.20991028652579038,0.930483802836982,0.004784075941699929,0.010090783346381504,0.013666662372487197,0.01591682308771439,0.01753576715043914,623.4086315217246,0.08346598763339913,623.3515135203918,,,,,,,,,,,,,,
Moldova,std,4.189338519265969,0.12665971592609282,0.13905830715806558,0.14305059332247325,0.14495191821661185,0.14678631224978425,0.12213121743845638,0.0045342393135042154,0.008725473197163741,0.011142820702322186,0.012476307934448917,0.013365333618010075,39.00789565445335,0.08207305097611892,39.00243765366682,,,,,,,,,,,,,,
Monaco,0.025,1.4400353883083268,0.02146885450209473,0.020829786789637858,0.022063223367812357,0.023258851675728474,,1.3431619305832236,0.0027198937678554907,0.004473162876905597,0.005725276337878639,0.006858823346899796,,193.66846334301056,0.002627769280929701,193.64054231767156,,,,,,,,,,,,,,
Monaco,0.25,2.8859686848581996,0.058358084164125905,0.07717252111218001,0.090783526434629,0.10035040256749445,,1.6552838352468981,0.008397125397869557,0.017866130973322007,0.02596292024442127,0.03286713553699287,,225.69799821732545,0.02802818104367765,225.66659289429387,,,,,,,,,,,,,,
Monaco,0.5,4.389415561213235,0.10238777614258318,0.14561935006673632,0.1738856739993248,0.193303466388702,,1.8411549529357232,0.015509147641980752,0.035152946127559107,0.05239552020196217,0.06683607023407949,,242.50393053326837,0.06687240438353645,242.47069699539009,,,,,,,,,,,,,,
Monaco,0.75,6.441318972284326,0.1907239912508078,0.27276044495679796,0.32251316828859256,0.35452201306037856,,2.0465747411908097,0.03013214657747694,0.06836991295542975,0.10103083785421925,0.1277274623184882,,259.30986284921124,0.1325563862536558,259.27480109648627,,,,,,,,,,,,,,
Monaco,0.975,12.84506938046066,0.792508815508447,0.8545202469182541,0.8832647021828676,0.8998491039529976,,2.489055356515884,0.13622354330196249,0.26053558722157555,0.33743409693846,0.39003103917652193,,291.3393977235261,0.3547393235093804,291.3008516731086,,,,,,,,,,,,,,
Monaco,mean,5.067741451612447,0.17107423446686829,0.22765017741319538,0.25736675371947454,0.273529238869067,,1.8605178090658194,0.028573696319658094,0.05692663208685006,0.07691268557120669,0.09955114515286313,,242.50393053326837,0.09607566276070612,242.47069699539009,,,,,,,,,,,,,,
Monaco,std,3.0496030187192975,0.6617120449561461,2.871438657157058,1.687949561902849,1.5689323076123518,,0.29263201992506005,0.07706994934446103,0.3617895393711483,1.0378644962458086,0.5015259537722861,,24.916512535671927,0.09609786891594382,24.913802020284322,,,,,,,,,,,,,,
Montenegro,0.025,2.0474141604675964,0.028293568139027517,0.03504188695421517,0.042958803242273275,0.04917118076321781,,1.4331565662324421,0.0018210617830349304,0.003540475915601361,0.005644972568530752,0.007776975165530796,,282.0310922980044,0.0023561988031163585,281.94556186655336,,,,,,,,,,,,,,
Montenegro,0.25,4.147321840437749,0.08013402109997339,0.11534982179397393,0.13792586172584737,0.15364087517384747,,1.6807500653257803,0.0057036886291508375,0.013459577534726083,0.020658992056910987,0.026805895735215655,,326.6695153178423,0.024851179524202308,326.4655296478298,,,,,,,,,,,,,,
Montenegro,0.5,6.305012081200134,0.13939492458712782,0.20486962048193127,0.24047618683308158,0.2639349589977768,,1.8261223295571725,0.010328411091213926,0.025283246829583054,0.038059409592397925,0.0484992123816278,,350.091345166624,0.05914849022894178,349.8252059021386,,,,,,,,,,,,,,
Montenegro,0.75,9.274486788693396,0.23964416070354866,0.3410236463818762,0.38980564149457475,0.4210175917753896,,1.9856584157169863,0.018509766959782098,0.0446174850066323,0.06548516421089286,0.08183904751325216,,373.5131750154057,0.1172780241439632,373.1848821564475,,,,,,,,,,,,,,
Montenegro,0.975,18.082736024655077,0.6247839640446302,0.7165421808872514,0.7496408875241509,0.7691343134736561,,2.3308799472632113,0.053623834254984445,0.11265037440400061,0.15130274217357978,0.17967421314312862,,418.1515980352435,0.30223371682325273,417.7048499377239,,,,,,,,,,,,,,
Montenegro,mean,7.259740147561435,0.18579520697895002,0.2511637295362392,0.28418059782401783,0.30571015033404275,,1.8405849444967233,0.014659593660541656,0.03376670721854273,0.04876113272244472,0.060669392711599886,,350.091345166624,0.0842991072339225,349.8252059021386,,,,,,,,,,,,,,
Montenegro,std,4.308343320346837,0.1536208768555914,0.17949755045458002,0.1881589192754966,0.19318908466302984,,0.2292451591303609,0.014374539163325933,0.029523097996696765,0.03930386096958356,0.04636060478820388,,34.725256895264486,0.0824828826953719,34.633107838210904,,,,,,,,,,,,,,
Morocco,0.025,2.5579909299104804,0.021737170282712596,0.027924763175377364,0.036757416346280054,0.04525876482969661,0.05115231082467911,0.4228549311094542,0.0006125029252737032,0.0012033913590436397,0.0022076249690398263,0.003673928395329572,0.0052841597117875855,571.5410028911375,0.002428747009218843,571.4517401008966,,,,,,,,,,,,,,
Morocco,0.25,4.669812045387584,0.04859764377805425,0.06671391504569485,0.08861136101126038,0.11015828971593014,0.12734234108807754,0.5114310660098883,0.0014288250539473463,0.003083079898791037,0.005684128796260957,0.009336950102165627,0.013470337093554365,613.5623824250931,0.027429697306132088,613.4491151667805,,,,,,,,,,,,,,
Morocco,0.5,6.38556224327004,0.07816455569602475,0.11041369952476324,0.1451018441706601,0.17790034439415509,0.20465269848566495,0.5615196686409033,0.0023491096768900066,0.005280386940517561,0.009608658393977959,0.015374980333452632,0.02194006398535264,635.611046667062,0.06456923275167617,635.4851842378463,,,,,,,,,,,,,,
Morocco,0.75,8.67500832283093,0.1297771521667651,0.18584885671831053,0.24252398271157705,0.2910189016448418,0.32908904384099413,0.615891969611962,0.003954615699575484,0.00915038101905172,0.016407805914852178,0.02557271330382969,0.035595133776556785,657.6597109090311,0.12622540457482428,657.5212533089122,,,,,,,,,,,,,,
Morocco,0.975,15.570109314463062,0.3552953121393596,0.4472157732528211,0.5328528047438714,0.5990617561764173,0.6410792976395958,0.7293150686799166,0.011154312915055592,0.02356466956569819,0.03834532691919339,0.055252870579685934,0.07240795209815419,699.6810904429867,0.3310257529938473,699.518628374796,,,,,,,,,,,,,,
Morocco,mean,7.068481926384383,0.10536988673214705,0.14360253747896634,0.18384511178108973,0.21940477638302347,0.24631536363105117,0.5653725405927839,0.0032243815495994494,0.007127053719796454,0.012488131794499724,0.01930217684825201,0.026751737646798113,635.611046667062,0.09126062726831269,635.4851842378463,,,,,,,,,,,,,,
Morocco,std,3.4388639919131934,0.09247185299746842,0.11116690075449996,0.13152661752176262,0.1472948581183566,0.15767562248817213,0.07801235398299228,0.0029573226435252666,0.0060383881240429205,0.009661187770554601,0.013760064751961884,0.017980141160095397,32.689398520228366,0.08928373299325527,32.6707248919048,,,,,,,,,,,,,,
Netherlands,0.025,2.229385617327847,0.01639750756438374,0.01688048928177231,0.020146969555859894,0.025570556323895297,0.03133721356773387,1.5292221825112033,0.0012163682339232946,0.001703976714953734,0.0025022654655635825,0.004047454199730642,0.0063913122825698014,1130.6919243087477,0.0006998732044572872,1126.3714833068104,0.03547356348048187,0.008797718885134009,,,,,,,,,,,,
Netherlands,0.25,3.8337708303303804,0.034137314587772256,0.037058669603691856,0.04587835891433035,0.05937144551619085,0.07397412664239829,1.679121145039144,0.00303312383848341,0.004422836425089624,0.006722811977579693,0.011090122988843707,0.017230232479537873,1225.8788838876742,0.007410232984382838,1220.23569972378,0.0856276509264045,0.0234770818836803,,,,,,,,,,,,
Netherlands,0.5,5.126030758321641,0.05398135037028615,0.06010538039220485,0.07550331568911268,0.09702984284692746,0.11847948913043643,1.7637911438902933,0.005263768063675256,0.007794102391172971,0.012074791150066886,0.01953179953878097,0.029474278722760493,1275.8235866852997,0.017569572815829396,1269.4863577237377,0.1357856393625619,0.039657439564616564,,,,,,,,,,,,
Netherlands,0.75,6.812558243791563,0.09062100878507567,0.10182627510498607,0.12778572683585346,0.16073128271198206,0.1926060852280427,1.855346997654041,0.009788098309140394,0.01463937486838637,0.022684742798442147,0.03554246142389743,0.05143266987165694,1325.7682894829252,0.035093564059474586,1318.7370157236958,0.21767180143252243,0.06778865345057968,,,,,,,,,,,,
Netherlands,0.975,11.677114411033157,0.2793930917923647,0.3065702895145226,0.36109425791257754,0.4183811737399509,0.46828283987771163,2.0427675420649556,0.04591285868218615,0.05521080210271213,0.07807919460254245,0.11086912812225469,0.14796978988897017,1420.9552490618526,0.09365366940061588,1412.6012321406654,0.5055817082381951,0.1859610224319645,,,,,,,,,,,,
Netherlands,mean,5.592504535937338,0.07593207276141446,0.08415247761341091,0.10337742674787527,0.12780315358226352,0.15136710902525682,1.7699195809945865,0.009758636809307573,0.012832282917934621,0.019040102214471066,0.029007469733255513,0.04148117703566021,1275.8235866852997,0.025353637053480635,1269.4863577237377,0.1698727015166491,0.05415430910724358,,,,,,,,,,,,
Netherlands,std,2.4770904090229218,0.07073437777862049,0.07587033153108778,0.08883605745693159,0.10145766583629956,0.1119755874477474,0.1309815878411587,0.019345555735964453,0.016493562941531547,0.022071408297181724,0.030299293612039858,0.03966664929848853,74.04812717036256,0.025324231613275922,73.01913481359821,0.12030552618532288,0.04895051080041686,,,,,,,,,,,,
New Zealand,0.025,1.5137281749424933,0.006712551509282481,0.0012279420242499181,0.0009884003520520181,0.0011435799043412467,0.0014267434560307761,0.9579032397812224,0.0002653829749077334,5.355917115941224e-05,3.5528987975281267e-05,4.2803755876660915e-05,6.0430612670613315e-05,562.6509424648375,0.0024779700876865728,562.6324187981778,0.0017478036764366493,8.378601360357194e-05,,,,,,,,,,,,
New Zealand,0.25,2.4253338719580135,0.018301942104757288,0.006848295344247935,0.0059838747304633445,0.00714872575982056,0.009444860925409125,1.1326552501839748,0.0007759697201657162,0.0003053750208784534,0.00022710663591781204,0.00028723185447887843,0.0004385573262886917,622.5303373463973,0.027326144189640057,622.5083695732076,0.012041346451300491,0.0006426158132524259,,,,,,,,,,,,
New Zealand,0.5,3.2594665946239423,0.034242136702659805,0.01966750164048863,0.01869965611874043,0.021725754323353753,0.027843522251336725,1.2376462892714224,0.001485252722868322,0.0008847102290839164,0.0007734036950642254,0.000947073611591758,0.0013824703277854253,653.9491219602853,0.06572387492863441,653.9253470605961,0.03542522037779285,0.002031979291856804,,,,,,,,,,,,
New Zealand,0.75,4.462361008375367,0.06787318893462499,0.051328622988015354,0.05565674883277999,0.06846791626139168,0.08901249963672671,1.3505253310015735,0.002987153411399146,0.002409901383959827,0.0025307802468194753,0.003257909300937895,0.004751015036101243,685.3679065741733,0.1309721962721527,685.3423245479846,0.11333248396769122,0.006970889081864147,,,,,,,,,,,,
New Zealand,0.975,8.286457664155106,0.2867929517040349,0.21803076302766408,0.2437385212115427,0.34441742389714736,0.48260069918595827,1.5916984314662108,0.013131946970616159,0.011341003653196515,0.012338787911143418,0.01749096738825169,0.027915441714607796,745.2473014557331,0.35000992362812205,745.2182753230145,0.59363264286569,0.0416777152512139,,,,,,,,,,,,
New Zealand,mean,3.683926037885832,0.06188157073623042,0.04291436026372517,0.04699578915589345,0.06143385266880084,0.08302886811734989,1.2466869797813058,0.002756750020490884,0.0020962595717735127,0.0022081108735923193,0.002980250717545426,0.004548971853999941,653.9491219602853,0.09490747023964609,653.9253470605961,0.10432167706528794,0.006702685315832512,,,,,,,,,,,,
New Zealand,std,1.7907558831552637,0.09592998157100498,0.06599444722415093,0.07117605084581918,0.09346735932884657,0.12736859499152156,0.16201361912450435,0.004585444121843757,0.0036856474672591153,0.0039265376346616756,0.005118456505116033,0.007732854412500872,46.58155977130001,0.09526709184970959,46.578880521542885,0.1570375222101968,0.011405980397235725,,,,,,,,,,,,
Niger,0.025,1.7211899518596279,0.016479447102070166,0.016663733601054775,0.020136024313157624,,,1.4592100573903646,0.0011185787661391726,0.0015988173148052834,0.0024206886147768087,,,270.97961345996725,0.001975172659072054,270.963727576238,,,,,,,,,,,,,,
Niger,0.25,3.3562401259794155,0.04790785529116424,0.060408825458557525,0.07535650282626273,,,1.7121024905742388,0.003598942259847672,0.006605090805224543,0.010384631020954797,,,314.4699721009055,0.021285979218685573,314.45045289332126,,,,,,,,,,,,,,
Niger,0.5,4.978557414409165,0.08632523971857997,0.11546999987581125,0.14250996260580878,,,1.8617178735683275,0.006842825357216206,0.013676738993899531,0.021401662877780264,,,337.28941130237234,0.051221640960738196,337.2679856857495,,,,,,,,,,,,,,
Niger,0.75,7.54074691559253,0.16023762999462318,0.2190641489779481,0.264405960796444,,,2.0242028307338558,0.013224213073134594,0.027661262221071518,0.042453865838778276,,,360.10885050383934,0.1015789250027084,360.0855184781777,,,,,,,,,,,,,,
Niger,0.975,15.54056200108645,0.5194203704513592,0.6062073913377645,0.6648477573651307,,,2.3850618068318057,0.04661242032275631,0.08951840754560499,0.12624676114757238,,,403.5992091447775,0.26662372531041345,403.57224379526093,,,,,,,,,,,,,,
Niger,mean,5.956700363803881,0.12989596633978556,0.16617627904586657,0.1960356769424405,,,1.8774566854520587,0.010971543058058078,0.021766558861688823,0.03256849948473921,,,337.28941130237234,0.07301585006012541,337.2679856857495,,,,,,,,,,,,,,
Niger,std,3.707254914962144,0.13221268881706483,0.1530996596841279,0.16812601658445056,,,0.23643682163694,0.012978906042692157,0.024100045129456057,0.03379270637962426,,,33.832151185148476,0.07238531786821184,33.82932473887836,,,,,,,,,,,,,,
Nigeria,0.025,1.9471127123033585,0.027102851740476747,0.03341342200587136,0.03848362999936109,0.04180044569041995,,0.6413184599468161,0.0010854086430363886,0.0020964705496727305,0.003059025160881088,0.0038521447955128423,,377.19829366731614,0.002190757805938291,377.1716221527538,,,,,,,,,,,,,,
Nigeria,0.25,3.6386829156926384,0.06501067291977985,0.08879986619258337,0.10294577418492383,0.11205296456049035,,0.7772310250685921,0.0027650889824244597,0.006064859189433174,0.008779575245484561,0.010920625427466468,,410.2335541793265,0.02391526036268606,410.19935204095106,,,,,,,,,,,,,,
Nigeria,0.5,5.368299309813449,0.10613651119572617,0.14767294721131605,0.1692842670239349,0.18297714645998192,,0.8567869542201191,0.004631885830796274,0.010436759123978293,0.014946517923232882,0.018381530890596,,427.5671918479023,0.05725650678961741,427.52903838289683,,,,,,,,,,,,,,
Nigeria,0.75,7.635649318593839,0.1772114092286288,0.24175036463484736,0.2733874963167076,0.2931430694739508,,0.9423121155879787,0.007856403689030877,0.01753354656640743,0.024865214618040803,0.03031800839206668,,444.9008295164781,0.11364768906985817,444.85872472484243,,,,,,,,,,,,,,
Nigeria,0.975,13.917137777429664,0.4878161748477797,0.5706838642557566,0.6039495166322385,0.6218062310031367,,1.12590924531482,0.02239573199046209,0.04426028771835146,0.058727991855341284,0.06899810670870636,,477.93609002848837,0.30003189162048405,477.88645461303975,,,,,,,,,,,,,,
Nigeria,mean,6.025307376367661,0.1430363723670752,0.18685738913057615,0.20872644961030967,0.22244822097583047,,0.8636913680164028,0.006378571671859653,0.013650915289895905,0.019092654229127082,0.02313034623598299,,427.5671918479023,0.08190366261484175,427.52903838289683,,,,,,,,,,,,,,
Nigeria,std,3.221437874413339,0.12370644895252636,0.14011897797701683,0.1470929918590717,0.15126846669835692,,0.12377700510661607,0.005944062718153072,0.011290995571750782,0.014811622655354177,0.017257758095719788,,25.698889662202742,0.08119848364447374,25.693031416574932,,,,,,,,,,,,,,
North Macedonia,0.025,1.8902667010203578,0.017024762650630285,0.015933195920238195,0.01748883878837567,0.020075150967852333,0.022711641325524008,0.861276907746994,0.0008358910346175051,0.0011267056759884744,0.0014643014028484324,0.0019945553744801585,0.002703520136847266,499.4362828825882,0.002438824421740999,499.39993730928325,,,,,,,,,,,,,,
North Macedonia,0.25,3.3077583721322252,0.041652371226339725,0.04659292695226622,0.053340915903921406,0.0607839399439547,0.06794030986338592,1.0222070704359423,0.002209646431881319,0.0037095293401893286,0.005124632397267709,0.006846742279156539,0.008782440628498978,546.4610236401851,0.02672083287019924,546.4107109099193,,,,,,,,,,,,,,
North Macedonia,0.5,4.610706146340772,0.07112658779240044,0.08546694345239488,0.09890473194946144,0.11092525953707341,0.12081868559142082,1.1131109768305012,0.003850301383884541,0.007150102078353825,0.010155538070868927,0.013210730284315787,0.01617622716871067,571.1349570409692,0.06531929845382885,571.0773157280232,,,,,,,,,,,,,,
North Macedonia,0.75,6.583729878305281,0.1254583466763552,0.1549675611981962,0.17778723840348706,0.19661522519096827,0.21145050308691235,1.2077995541598276,0.006958965386605023,0.013616121778976335,0.019357485248070114,0.02455047680765342,0.029280100211109193,595.8088904417533,0.1297522588452096,595.7439205461272,,,,,,,,,,,,,,
